tweet,time
Camp Fire containment grows to 75 percent as death toll rises to 81  via @WUSA9,2018-11-21 23:28:10
"Those impacted by the unprecedented #CampFire are experiencing hell on Earth. 84 dead, 700+ unaccounted for from Paradise, CA. #ClimateChange was a major contributor to the speed and deadly intensity of this fire. You can donate at the link for relief efforts. ",2018-11-21 23:27:42
"Cool. You know what’s better than impromptu potatoes and platitudes, though? Better pay and more firefighters. Schwarzenegger Visits Camp Fire Zone Unannounced, Feeds Firefighters – CBS San Francisco ",2018-11-21 23:27:31
California Camp Fire: Ryan Zinke Blames Radical Enviros for Wildfires – Rolling Stone ,2018-11-21 23:27:17
Please watch this video and see why you’ll want to #retweet4good #CampFire ,2018-11-21 23:27:02
Please retweet. ,2018-11-21 23:26:59
@Wild_Tribute A7) I'd like to give a special thanks to @publiclandlvr who not only inspires others with her #LeaveNoTrace walks with her son but has had to deal with the #CarrFire on a personal level &amp; is putting the word out to help those effected by the #CampFire. #ParkChat,2018-11-21 23:26:51
"Ahhhhhhnorrdddddd...Arnold Schwarzenegger visits #CampFire, firefighters ",2018-11-21 23:26:38
"@kathrynw5 @Redpainter1 Please take the danger of flooding and mudslides seriously if you’re in the #CampFire, #WoolseyFire, #HillFire, or #ThomasFire burn areas.  22 community members of our area lost their lives to floods/mudslides due to the Jan. 18’ #ThomasFire.  We had 1-2” of rain and burned areas",2018-11-21 23:26:21
Dramatic Video Shows Cat Rescued Under Truck In Ruins Of Camp Fire - The Dodo  #SmartNews,2018-11-21 23:26:16
#Campfire You can help reunite people with their pets from your home. I volunteered :) ,2018-11-21 23:26:15
"#retweet4good #CampFire #CampFireParadise @AaronNagler's never wrong, that's my quarterback.  @AaronRodgers12 ",2018-11-21 23:25:36
Help for Camp Fire recovery,2018-11-21 23:25:29
"Nate Mook, interim-executive Director for World Central Kitchen, will share how an all-star team of chefs are banding together to serve a traditional Thanksgiving dinner to 15,000 Camp Fire survivors. Join us now for Full Circle on Facebook Watch.  ",2018-11-21 23:25:24
"Awesome reminder here that @PatrckStatic is having a charity stream to raise money for the California Fire Foundation! If you can donate, please do. If not, feel free to share! Everything helps! ",2018-11-21 23:25:16
#CaliforniaWildfires badly needed rain on the way but #MudslideWarning #Fema #Campfire ,2018-11-21 23:25:11
"Nate Mook, interim-executive Director for World Central Kitchen, will share how an all-star team of chefs are banding together to serve a traditional Thanksgiving dinner to 15,000 Camp Fire survivors. Join us now for Full Circle on Facebook Watch.  ",2018-11-21 23:25:10
"Please help if you’re able to!! #campfire #woolseyfire #whitney is awesome @whitneycummings @ Whittier, California ",2018-11-21 23:25:07
California fire smoke reachs New York  ,2018-11-21 23:24:40
91 Public Safety Personnel lost their homes in the Camp Fire Incident including 57 firefighters from CAL FIRE. Please keep these public safety employees and their families in your thoughts and prayers.#CampFire #ButteStrong 🇺🇸(Photo Credits: Unknown). ,2018-11-21 23:24:26
"As a PR professional, asking for corrections can be really tough... but fellow alumni make it a little easier. Thanks fellow @ChicoJourpr alum @lizziehelmer for being great, and for a fantastic article: ",2018-11-21 23:24:13
Packers QB and NorCal native #AaronRodgers donating $1 million to #CampFire relief  ,2018-11-21 23:24:02
"California fire death toll rises to 81: The death toll from the devastating wildfire in northern California rose to 81 Tuesday with the discovery of two more sets of remains, officials said. Now the number…  #ImpeachTrump #ImpeachKavanaugh #TheResistance ",2018-11-21 23:23:41
Please continue to spread the word! People still in tents with flooding rains coming. Please pray for the health and safety of everyone affected by California wildfires! @TazKHC @FEMA @RepTedLieu #campfire #californiawildfires ,2018-11-21 23:23:36
Please #help our neighbors north affected by #campfire #wildfire; #Disaster doesn’t come close to describeing what they are going through; with rains it may get better n worse; @CaringChoices n others are working hard; let’s support them; saluting our #firefighters ! ,2018-11-21 23:23:26
Sightings: Giant #UFO Captured By KTLA News Network 5 During California Fire Cover ,2018-11-21 23:23:24
Local Red Cross volunteers helping Northern California fire victims. @ChristinaCFox10 has the details. ,2018-11-21 23:23:12
"Just like Hurricane Katrina was not a judgment call from God against Orleans, so the Camp Fire in CA is not a judgment call from God for them. God has put all mankind in a dangerous place called earth. All these exist: car accidents, cancers, wars, accidents, etc normally.",2018-11-21 23:23:09
Happy Thanksgiving? ,2018-11-21 23:23:01
"From California, Andy is thankful for all the first responders who are fighting the Camp Fire. Pray for the Lord’s protection. “I pray you all have a blessed Thanksgiving as we turn our hearts towards the Lord in thankfulness for His goodness and faithfulness towards us.”",2018-11-21 23:23:00
"We're inspired by California, but right now there are many here in need. We're grateful to #sierranevada in all of their fundraising efforts for those affected by the #campfire and next week we will be brewing #ResilienceIPA to help raise additional funds. #beerforacause ",2018-11-21 23:22:59
Green Bay Packers QB Aaron Rodgers donates $1 million to Camp Fire victims  #retweet4good,2018-11-21 23:22:57
@AaronRodgers12 @StateFarm This great (even tho your a PV kid). This past year much of beautiful NorCal has been burned from the Car fire and the Camp Fire displacing many families.,2018-11-21 23:22:48
"Here's a classic from Curtis Mentz, our fearless/tireless crisis response team leader. Among other things, @Verizon supports those who support our communities. We're all in it together! #CampFire @ER_DavidLittle @KCRALuery @sacbee_news @sfchronicle ",2018-11-21 23:22:36
"Volunteers from our #Sacramento fulfillment center donated their #Thanksgiving meal to the victims and first responders of the Camp Fire in Northern California, setting up a receiving line and serving 1,500 meals. ",2018-11-21 23:22:02
"Butte County schools, where the devastating Camp Fire has destroyed thousands of homes, will remain closed until December 3, and when students return, officials will need the equivalent of 100 portable classrooms to educate temporarily displaced students.  ",2018-11-21 23:22:00
Volunteers care for abandoned pets found in the California wildfires ,2018-11-21 23:21:39
#CampFire #DisasterAssistTeam 80 FEMA Trailers Ready for Fire Evacuees @Kiwi_CGFX @TaggartRehnn @Jr3597 @reddogsusie @leighjalland @WinglessBird_ @samjarvis49 @Jasamsdestiny @indigosky42 @BadProductionz @chalicegarden @CassJSpring @Alt_ReddTruq,2018-11-21 23:21:24
Butte County Officials Establish “Health Advisory” Predicate To Block All Property Owners From Returning… 🤯🔥 The Last Refuge #ParadiseFire #CampFire  ,2018-11-21 23:21:16
Northern California Fire Victims Who Lost Everything Get VIP Treatment from Dallas Cowboys -- ,2018-11-21 23:21:14
"Fundraiser to purchase Solar Power Banks and charging cables, benefiting the Camp Fire survivors. See my fundraiser on Facebook.  ",2018-11-21 23:20:59
"We know students &amp; faculty who have been impacted by the #CampFire, including losing their homes. For those who are able, one charity to consider is Wildcats Rise, who help students, faculty, and staff of @ChicoState  #CampFire #1%fromGoal ",2018-11-21 23:20:30
"Everyone deserves a good meal on Thanksgiving, &amp; we need your help! Join our Food First Responders as we provide 15,000 meals for victims of the #CampFire in Paradise, CA. Your donation helps buy ingredients to prepare a hot meal... ",2018-11-21 23:20:28
#PuertoRico #CampFire @realDonaldTrump  last year it was paper towels and this year it is rakes. #Resign,2018-11-21 23:20:25
Continued prayers 🙏🙏🙏 for all impacted by Camp Fire fires .  Thankful for those who are safe and rain and for the first in days good air quality (down from 190s) ,2018-11-21 23:20:06
World Central Kitchen plans to serve 15K Thanksgiving meals to #CampFire victims.  Other communities and groups are also preparing meals. ,2018-11-21 23:19:48
#AaronRodgers $1Million #donation to #ButteCounty #Campfire #relief not without #family dramaGrew up/attend college #NorthernCaliforniaBrother Jordan respond w/backhanded support#NorCal #NorCalFire #CAFire #BachelorNation #ParadiseFire #CaliforniaFires,2018-11-21 23:19:48
"@Feelings_Parade @Ocasio2018 Um, do you know how big the area burned is? I lived south of there, unrealistic to  ""rake"" hundreds of sq. miles of canyons &amp; remote forest and meadows-the Camp fire is about the size of Indianapolis. Backyards yes, many miles, no. Get a grip (on something other than a rake!)",2018-11-21 23:19:35
Aaron Rodgers announces $1 million donation to California fire recovery  via @ProFootballTalk,2018-11-21 23:19:13
"People are donning respirator masks as air quality worsens in San Francisco, and it's locking them out of Face ID  ",2018-11-21 23:19:06
.@AaronRodgers12 to donate $1M to help with Camp Fire relief. ,2018-11-21 23:19:04
Survivors of California's Camp Fire struggle to find housing ,2018-11-21 23:18:58
@AaronRodgers12 Thank you Aaron Rodgers QB for the GreenBay Packers! Thank you 🙏🏼 everyone who likes and retweets this to help raise money to help California fire victims. ,2018-11-21 23:18:42
Pets displaced by California fires arrive in Seattle shelters ,2018-11-21 23:18:41
"My heart is full. Utah, well done. Today is the Utahns for California Fire Relief Fundraiser. The amount of people stopping and supporting is mind blowing. Beaumont Bakery even walked… ",2018-11-21 23:18:39
Please help us make Christmas happen for children who lost everything in the Camp Fire. Any donation helps! ,2018-11-21 23:18:36
@realDonaldTrump @FoxNews I read where Governor Brown agreed with you on a properly run Immigration for Public Safety after the California fire. Could our Supreme Court hear this issue to repair our immigration at the borders sir?,2018-11-21 23:18:33
"Hey @steelers, I am a HUGE fan! My family, along with almost 50K other people, all lost everything to the #CampFire. @AaronRodgers12 is trying to raise money with #retweet4good to help rebuild our community. Can you please help spread the word? I'm a life long Cali Steelers fan❤",2018-11-21 23:18:31
The Malibu Foundation is hosting the below event to raise funds to help the community in need after the horrific #WoolseyFire - please check out: ,2018-11-21 23:18:30
"Communities near #WoolseyFire remain at risk for debris flow until the vegetation regrows (often 3-5yrs) with #LARain (light to moderate) forecasted for tonight, #LAFD asks you to please be prepared Tips and Resources  ",2018-11-21 23:18:12
Doesn’t rain in seven months in #DavisCA and then this: II#CampFire #WildFires 🌫🔥☔️ ,2018-11-21 23:18:11
Awesomeness.... #campfire and a beautiful girl. Can’t get any better than that. Thank you Lord for Your Goodness in our lives. #campinglife #lakedegray2018 #theygrowuptoofast @ Degray… ,2018-11-21 23:18:08
Monterey Firefighters Local 3707 has activated their Monterey Fireman’s Charitable Association Fund @cfmco to aid victims of the #CampFire #WoolseyFire #HillFire    #ButteStrong  Disaster giving tips:  ,2018-11-21 23:17:54
"Thank you, @AaronRodgers12 &amp; @StateFarm! Every retweet raises $1 for relief for #CampFire survivors. #retweet4good #California  ",2018-11-21 23:17:53
Today is the 1st day in 14 that air quality has been safe enough for running without a mask in Redwood City because of the Camp Fire: hopeful rain has cleared the air &amp; a rainbow has bridged the Bay. A healing sign from the planet - let us work to help heal Earth in return. ,2018-11-21 23:17:20
Firefighters free deer tangled in downed power line in Camp Fire aftermath ,2018-11-21 23:16:41
Retweet to raise funds for California fire victims. #retweet4good,2018-11-21 23:16:30
Awesome! #AaronRodgers thank you! #greenbaypackers ,2018-11-21 23:16:08
Red Cross workers from Clarksville spend their holiday helping California fire victims ,2018-11-21 23:16:04
@realDonaldTrump I personally believe that u holding up caravan from Open Borders probably saved many of their lives from California Fire.If a local Judge overrides u sir can't Supreme Court override them Mr. President? Public Safety is a real issue with proper due process with immigration sir!,2018-11-21 23:15:18
"West and Adidas are allocating $200,000 to the California Fire Foundation and $200,000 to the California Community Foundation's Wildfire Relief Fund. ",2018-11-21 23:14:53
"Jaelyn Morgan, who lost her home in the #CampFire, got a surprise from Charlotte Jones Anderson today. Jaelyn was named an honorary Cowboys cheerleader and she'll participate in the halftime show tomorrow.  ",2018-11-21 23:14:40
@LoConservative The safety of my family from the camp fire,2018-11-21 23:14:26
"Camp Fire: Emergency alert system failed, people were trapped ",2018-11-21 23:14:26
What about the million plus homeless that have been in the same place for years the NOBODY helps???  via @nbcnews,2018-11-21 23:14:16
Camp Fire Relief Benefit Concert ,2018-11-21 23:13:58
"#Thankful for this #rain to help end the #CampFire.  Help for the #firefighters, but not so pleasant for those living in #tents. Will help to clear out #smoke.  Blessings to all there. 💞💛🌱💓 ",2018-11-21 23:13:51
Be like Aaron. Please help those affected by the Camp fire in N. California. Every bit helps. #retweet4good #CampFireParadise ,2018-11-21 23:13:40
Happy Ending!!  Don't ever give up on finding your pet...they won't give up hoping you will find them!!#CampFireJamesWoods #CampFire #CampFirePets #Paradise #ParadiseFires #ParadiseStrong #CaliforniaFires #Magalia  #ButteCounty #ButteCountyFire #ButteCountyStrong #ButteStrong ,2018-11-21 23:13:19
"Weather in Chico getting nasty, evacuees from #campfire still in camp at local @Walmart and it’s just hours before #thanksgiving and #BlackFriday shopping. ",2018-11-21 23:13:14
"Shout out and a thank you to @AaronRodgers12 for his leadership &amp; compassion in assisting victims of the #campfire.  Beyond $$$, gestures like this inspire hope for a community effort.  Job well done Aaron!",2018-11-21 23:12:49
@dallascowboys Jerry and The Cowboys rock!  Thanks for helping those Cowboy fans that lost everything in the California fire!! Happy Thanksgiving!!!,2018-11-21 23:12:49
#California #fire: What started as a tiny brush fire became the state’s deadliest wildfire. Here’s how Be thankful this holiday to be alive and safe. This fire is a horrific tragedy and one our state will be recovering from for a long time.,2018-11-21 23:12:40
"Is their lease ""Signed. Sealed. Delivered?"" Almost! Stay tuned for updates on Achieve's new school facility by following @ACHSParadise. #CampFire #CharterSchools ",2018-11-21 23:12:22
Most desirable Chico houses selling out in wake of Camp Fire ,2018-11-21 23:12:20
"@chefjoseandres @paradise_ca @WCKitchen @natemook @Schwarzenegger @MichelleObama @BarackObama Chef, thanks for everything you and the @WCKitchen team are doing for the #campfire victims, and for disaster victims around the world. @WCKitchen truly is the Person of the Year!",2018-11-21 23:12:20
"Watch Video As the blazes in California rage on, hidden heroes are working alongside civilian firefighters: inmate firefighters. The inmate firefighter program has been going strong for more... ",2018-11-21 23:12:15
Hidden Heroes In California Fire: Inmate Firefighters  ,2018-11-21 23:12:14
How My Brother Survived The Camp Fire  via @renegademama1,2018-11-21 23:12:09
Want to make your Thanksgiving more meaningful? Help evacuated and rescued animals from the Camp Fire. Volunteers will help with the emergency animal shelter's everyday operations in Oroville. More details here:  ,2018-11-21 23:12:00
"Brands levering scale and heart:  @SierraNevada to product Resilience IPA with 100% of the proceeds going to victims of the Camp Fire wildfire in CA.  Now, more than 400 breweries will join in and brew the same IPA.  Brands doing good! ",2018-11-21 23:11:50
Thank you rain! First good air day in 1.5 weeks here. Hope the #campfire is reduced by the rain too! So tragic. ,2018-11-21 23:11:49
#retweet4good #CampFire  Thank you Aaron Rodgers and State Farm ,2018-11-21 23:11:37
"First I’m catching up on @lizziejohnsonnn’s #CampFire reporting, which is just stunning. Don’t miss her beautiful, heartbreaking “This Was Paradise.” ",2018-11-21 23:11:28
"Strong column by @KateAronoff on the ""Green New Deal"", and what Dems need to do to turn their rhetoric about climate change into action ",2018-11-21 23:11:27
"Thank you to the caring nurses who are skipping #Thanksgiving to provide aid and relief to #CampFire victims in Butte County, California.Read the RNRN blog about what’s happening on the frontlines of this tragedy. #1u #ParadiseStrong ",2018-11-21 23:11:19
