tweet,time
@ResisterSis20 I'm betting it will even go lower now since his California fire comment and his dissing our soldiers in France by not going to the cemetery.,2018-11-12 23:48:22
"@rsivanandha Yeah, quit letting out your carbon dioxide which, according to some, is the primary driver of ""global warming"".  Globe has been warming for a long time!  Witness previous California fire of 1889, the Santiago fire, which scorched over 300,000 acres!",2018-11-12 23:48:21
"With 90,000-plus acres scorched and 250,000 residents already forced from their homes, gusty Santa Ana winds continued to fuel the destructive #WoolseyFire. Many in Southern California fear what could still burn.   ",2018-11-12 23:48:13
Proceeds will go to the #campfire victims in Paradise &amp; Butte County. ,2018-11-12 23:48:12
The recent #campfire hit really close to home and 12 of our own employees have lost their homes. Let’s help them get back on their feet. Follow this link to support our tribe: ,2018-11-12 23:48:05
Camp Fire has left 228 people missing. Their families feel helpless ,2018-11-12 23:48:03
"To file a claim, contact CIG. #cafire #ca #safety #campfire #malibu #woolseyfire ",2018-11-12 23:48:03
Evacuated from the #CampFire? Contact your insurer at their Toll Free Phone Number  #Wildfires ,2018-11-12 23:48:02
It has been a busy morning here in Ventura County. Here is this morning's video update from the #WoolseyFire PIO team at the incident command post.  ,2018-11-12 23:47:52
Check Trump’s Lies About California’s Fire ‘Mismanagement’#Trump #TrumpLies #PathologicalLiar #TrumpsMentalHealth #TrumpDerangementSyndrome #CaliforniaWildfires #CaliforniaFires #CampFire #TheImmoralGOP #TrumpMismanagement #Zinke #ZinkeLies #Resistance  ,2018-11-12 23:47:51
Working on tragic fires is tough. Even tougher when it's your own community. So much devastation here in Westlake Village. #WoolseyFire ,2018-11-12 23:47:46
But it sure seems extremely odd that the mass shooting in Ventura and then immediately following an other California fire destroying everything in its path AND the 2 platforms that Democrats pushed were Gun control and Climate Control. Just seems odd.,2018-11-12 23:47:44
"free stays to first responders and those displaced by the fires, via airbnb  ......#airbnb #losangeles #ventura #free #woolseyfire #malibufire #hellfire ",2018-11-12 23:47:41
This isn’t over. Not even close. Not even a little. Don’t quit talking about it. Don’t quit asking for donations. #CampFire is still raging. This isn’t over.,2018-11-12 23:47:38
"I'd be interested in knowing if Nationalist, Donald Trump thanked Globalist, Canadian Prime Minister Justin Trudeau for all of the support by sending countless airplanes and personal to help battle the #CaliforniaWildfires.#Woolseyfire #PeakFire#Canada#WeLoveCanada ❤️❤️ ",2018-11-12 23:47:36
People are posting photos of animals lost in the Camp Fire in hopes of tracking down the owners. ,2018-11-12 23:47:31
Plaintiffs Firms Gear Up for Camp Fire Litigation ,2018-11-12 23:47:30
Tragic. The scene just repeats itself throughout the area #WoolseyFire @EdgarTori @KCET @DennisNishi ,2018-11-12 23:47:28
"Why does California have so many wildfires? Scientists believe a combination of climate change, the Santa Ana winds and careless people are to blame.  #CaliforniaWildfires #CaliforniaFire #CampFire #wildfire",2018-11-12 23:47:17
Firefighters are going house to house checking...spraying foam if they feel there is vegetation left...Good sign. #Woolseyfire #BellCanyon #bellcanyonfire,2018-11-12 23:47:13
@BDP473 @VCscanner @LACoScan @lacfd @CAFireScanner After I evacuated at 12:30 am Friday November 9th you all were my lifeline throughout the night and keeping my sanity in check. I will be forever grateful ❤️ #WoolseyFire #WoolseyFires,2018-11-12 23:47:09
!! #woolseyfire closure !! all lanes are shutdown until further notice in #WoodlandHills on Hwy 27 SB between Mulholland Dr and CA-1,2018-11-12 23:47:06
Via @LATimes✔️ Woolsey fire structure damage doubles; 2 who died likely got lost while trying to escape ,2018-11-12 23:47:03
Venmo @ - tavern101feedsfirstresponders to donate to Tavern 101 who has been preparing free hot meals to all first responders in the #WoolseyFire ,2018-11-12 23:46:59
They've been fighting the fire over at Mulholland &amp; Las Virgenes [by the tunnel] most all afternoon.   They've just sent in more  unit to help foxtrot.#WoolseyFire #LACounty,2018-11-12 23:46:54
@AuntyCorruption And even in the area of the #campfire. Drought and climate change is a major cause. #sciencerocks  ,2018-11-12 23:46:54
"In this #NorthernCalifornia town, #Paradise was, in fact, lost, as entire lives were incinerated by the #CampFire in a matter of minutes. At least 31 people are dead and, four days later, more than 200 still unaccounted for.   ",2018-11-12 23:46:51
"@CAFirePets @smilon713 y'all are probably already doing this, but Red Cross Safe &amp; Well Site registers evacuees and pets where they're staying so friends and family can find them. #CampFire #Woolseyfires #CaliforniaWildfires  (thank you thank you thank you for your work!)",2018-11-12 23:46:50
"Charity stream 2NITE at 7PM EDT for the #CampFire relief effort. FT @brightstarlings, @wafflecopter05, and many more! All donations will be going directly to GoFundMe in the description at the end of the stream.  @Retweet_Twitch @TwitchTVOnline",2018-11-12 23:46:48
"Guy Fieri helps cook, serve dinner for Camp Fire first responders  ",2018-11-12 23:46:43
“Mass shootings &amp; mass burnings. Welcome to the new America.”  #ClimateChangeIsReal ,2018-11-12 23:46:41
Our thoughts are with those affected by the California wildfires. Use caution when returning to homes and businesses and stay safe. Here are some of the latest updates from the @nytimes ,2018-11-12 23:46:29
#Woolseyfire Right now overlooking Old #Topanga Canyon. This is the pesky hotspot on #Malibu Cyn Rd between the tunnel and Piuma. ,2018-11-12 23:46:22
NEW @MercuryIns Mobile Site for insureds who have been displaced by the #WoolseyFire and #HillFire located at Cal Lutheran University's Gilbert Sport and Fitness Center,2018-11-12 23:46:20
@dansimoncnn Made a donation to North Valley Animal Disaster Group  after seeing your text. Also donated to help people. My uncle has been evacuated. #CampFire,2018-11-12 23:46:18
Please consider donating to the California Fire Foundation through my birthday fundraiser on facebook!! Fire season is now 365 days a year and communities are being destroyed throughout the state. Please help. ,2018-11-12 23:46:17
"4 forensic anthropologists from the Clark County Office of the Coroner/Medical Examiner have been deployed to the #ParadiseFire in CA. They began working today, assisting in the recovery &amp; ID of human remains #CampFire ",2018-11-12 23:46:13
"@macheson @realDonaldTrump Yes, he threatened us when there were 13 dead and today it is 29 dead and 228 missing in the #CampFire",2018-11-12 23:46:12
"Drink this beer. It’s not only delicious, the brewers are putting their money where their mouths are at just the right time. #CampFire #CaliforniaWildfires ",2018-11-12 23:45:56
"So many deranged Trump haters in California over the #CAWildfire #WoolseyFire #CampFire I know a dozen firefighter EMTs that changed their minds about helping due to the Twitter posts showing so much hate to republicans and Christians and our @POTUS  wow, sad #hell #california",2018-11-12 23:45:56
What you need to know about using respirator masks amid Camp Fire smoke. ,2018-11-12 23:45:50
From LASD: Do not post your address on social media. #WoolseyFire ,2018-11-12 23:45:47
"#Wildfires have taken hold of #California, and #TzuChiRelief’s sprung to action. This Sunday, volunteers visited shelters across #LosAngeles to see how they could help after the #WoolseyFire. Help us combat fire &amp; #IgniteCompassion 🧡 at  ",2018-11-12 23:45:45
"Unhealthful air quality here in #BayArea now due to smoke from #CampFire but, it's good in Tahoe or Portland if you're searching for blue skies &amp; clean air.  #CaliforniaWildfires #CaliforniaFires ",2018-11-12 23:45:41
"Video of the Town of Paradise Community Meeting that took place on Sunday, Nov. 11, in Chico. #CampFire #ParadiseFire #ParadiseCA ",2018-11-12 23:45:39
Please take some time and check out our Facebook live video!  #Campfire #WoolseyFire #CaliforniaFires #CaliforniaWildfires #California #Calfire,2018-11-12 23:45:30
My thoughts are with everyone affected by the #WoolseyFire and #CaliforniaFire. I am deeply sorry for your loss. I hope you have found a place of safety and support. Stay safe 💛,2018-11-12 23:45:29
VIDEO: Nurse shares chilling story of how she barely survived California fire ,2018-11-12 23:45:20
"Smoke from the massive #CampFire in Butte County continues to waft over the Bay Area, prompting air quality officials to issue a Winter #SpareTheAir alert for the region through Friday.  ",2018-11-12 23:45:09
#MalibuFire The Malibu Fire is Now Creeping Right Up to the Highway  via @jalopnik,2018-11-12 23:45:06
"""Mohsen Nazemi of DTSC’s Brownfields &amp; Environmental Restoration Program participated in a community meeting Sunday night in #WoodlandHills repeating the same unfounded denials and leaving without taking questions."" -@PSRLA#WoolseyFire #OakParkFire #MalibuFire #LosAngelesFire 🔥 ",2018-11-12 23:45:06
Before and after: California wildfires leave town unrecognizable  via @NBCNews #ParadiseFire #CampFire,2018-11-12 23:45:04
Dead in cars and homes: Northern California fire toll at 29.  ,2018-11-12 23:45:01
I’m just now reading up on the California fire and it’s devastating. 😔,2018-11-12 23:44:42
My heart hurts so much for all the devastation around me. How sad this is the most deadly fire in 85 YEARS. Probably over 50 people dead... so many homes and innocent lives lost including animals. I wish there was more I could do besides pray and donate. 😥 #CampFire,2018-11-12 23:44:32
I'm raising money for Lindsay Kremper-Starting Over. Click to Donate:   via @gofundme #CampFire #CampFireButte #CampFireParadise,2018-11-12 23:44:26
hard to sympathize with a group of people that have lost their homes when they show open hate for me and my beliefs #CampFire,2018-11-12 23:44:25
#Missing: Brandon is looking for his uncle👇👇👇#CampFireJamesWoods #CampFire ,2018-11-12 23:44:24
Blazes Spread as a Decimated Town Is Searched for Bodies   via @NYTimes ,2018-11-12 23:44:23
REVEALED: Kim and Kanye paid private firefighters to save their home from the fires ,2018-11-12 23:44:20
How to help California's Camp Fire victims in Paradise and nearby ,2018-11-12 23:44:18
The Malibu Times @TheMalibuTimes is tracking buildings damaged or survived by the #WoolseyFire ,2018-11-12 23:44:17
"Latest #WoolseyFire story: It's 20% contained, with 91,500 acres burned, 2 fresh fires today in Simi Valley. @ladailynews ",2018-11-12 23:44:13
Trump’s Misleading Claims About California’s Fire ‘Mismanagement’ ,2018-11-12 23:44:13
"A view, but no home.   A longtime resident says more than 3 dozen homes were lost in #BellCanyon. #WoolseyFire. @KNX1070 ",2018-11-12 23:44:08
Firefighters put out a flare-up fire along the PCH this morning in Malibu. #woolseyfire ,2018-11-12 23:44:07
"It seems, kind of rude, to name a wildfire that's burning down homes and killing people ""Camp Fire""…",2018-11-12 23:44:05
"Southern California folks: they specifically need fosters, adopters and food for large animals in the wake of the #WoolseyFire.(edited to correct previous tweet) ",2018-11-12 23:44:02
"Camp Fire death toll grows to 29, matching 1933 blaze as state’s deadliest – East Bay Times",2018-11-12 23:44:00
"Anyone with a missing family member, or those who have located a missing person can call 530-538-6570, 530-538-7544 or 530-538-7671. Camp Fire: Families desperately search for loved ones, 228 still missing ",2018-11-12 23:43:59
#WoolseyFire #Malibu #California I was just at this wonderful urgent care in Malibu!  Can anyone help? ,2018-11-12 23:43:55
"Camp Fire: Families desperately search for loved ones, 228 still missing ",2018-11-12 23:43:51
A woman who owns land near where the Camp Fire started in Northern California PG&amp;E sought access to her property just before the blaze started because the power lines were causing sparks. ,2018-11-12 23:43:45
"@SierraNevada On behalf of those attending @BrauBeviale we send our deepest thanks to #FirstResponders.  @SierraNevada thanks your  ongoing support in the local #CraftBeer community. Our prayers are with your staff, family and friends of those affected by the #CampFire",2018-11-12 23:43:37
"We are missing Guy Edward Prescott Last seen Paradise on Clark Road at Pearson,  We have not heard from him since May likely be in Oroville or surrounding areas, but we would like to know that he is ok.... #CampFire #CampFireJamesWoods ",2018-11-12 23:43:35
"Our hearts go out to our fellow Jewish camps who have been impacted by the #WoolseyFire: @CampJCAShalom, Camp Hess Kramer and Gindling Hilltop Camp. We are in this together. Full update here: ",2018-11-12 23:43:35
"URGENTPlease RETWEET 👇🏻👇🏻IMMEDIATE EVACUATION ORDERAreas of #BoxCanyon and #LakeManor, Unincorporated #LosAngeles. #DayFive#CaliforniaWildFires. #CampFireJamesWoods#SoCalFiresJamesWoods#WoolseyFire #CampFire ",2018-11-12 23:43:29
"Here is a link if u would like donate to my family. My Nana’s Venmo is @ Mary-Jarschke. Our family like thousands of others lost their house in #campfire. Thank you to those who have already helped us, reached out to us and have been thinking of us. ❤️🙏🏼",2018-11-12 23:43:29
Waiting for Spring!#campground #camping #207 #maine #naplesmaine #trickeypond #vacationland #tenting #rving #newengland #thewaylifeshouldbe #camplife #campfire#mainewelcomesyou… ,2018-11-12 23:43:24
The baseball field at the high school behind my house. Somehow the only thing touched in my immediate surrounding area in the #WoolseyFire ,2018-11-12 23:43:24
Camp Fire haze affects Chargers and Raiders ,2018-11-12 23:43:24
@realDonaldTrump Children shouldn't play with twitter.@CAFirefighters 👨‍🚒👩‍🚒 #CampFire,2018-11-12 23:43:24
I'm raising money for Leaha Bruno-Starting Over. Click to Donate:   via @gofundme #CampFire #CampFireParadise #CampFireButte,2018-11-12 23:43:21
"There Are 200 California Inmates Fighting the Camp Fire. After Prison, They Likely Won't Be Allowed to Become Firefighters - ...",2018-11-12 23:43:00
"#TrumpLies : science shows Winds and drought worsen fires, not bad management#Resist #Resistance #TrumpsMentalHealth #TheImmoralGOP #wildfires #CaliforniaFires #CaliforniaWildfires #CampFire #Trump #TrumpCrimes #TrumpEvil #Fascism #TrumpFascism  ",2018-11-12 23:42:59
#TuesdayThoughts Camp Fire matches deadliest wildfire in California's history as death toll climbs to 29 ,2018-11-12 23:42:56
#Trump's Misleading Claims About California's Fire ‘Mismanagement': New York Times  #environment | More on Web: ,2018-11-12 23:42:54
"OMG!🦒 🦓🐎 @MalibuSafaris hasn't evacuated the animals (incl. Stanley the Giraffe), yet their property is on FIRE. Please sign this petition to get them safely transferred to a new location! #WoolseyFire  via @Change ",2018-11-12 23:42:53
Very cool @ATT !! #WoolseyFire #HillFire #VenturaCounty #LosAngelesCounty ,2018-11-12 23:42:45
Trump’s Misleading Claims About California’s Fire ‘Mismanagement’   via @NYTimes ,2018-11-12 23:42:42
ABC7 over the #WoolseyFire currently live @  Links: (Ventura Co) (LA County)#CampFire:  (Focused on air tanker traffic mostly).Flight Radar: ,2018-11-12 23:42:38
!! #woolseyfire closure !! the road is shutdown in #PacificPalisades on Pacific Coast Hwy NB between Sunset Blvd and after Las Posas Rd,2018-11-12 23:42:36
"Today, I went to Paradise again to further assess the devastation. The loss of lives and properties is beyond belief. Thank you all to the brave firefighters, law enforcement and personnel who are here to help our fellow citizens. #CampFire ",2018-11-12 23:42:35
"More than 3,000 firefighters have been waging an all-out attack on the #WoolseyFire. The raging flames have scorched almost 150 square miles -- 370 structures have been lost, yet fire officials say crews saved 57,000 homes.@jeffglor reports  ",2018-11-12 23:42:33
OMG. Terrible. Aftermath of the California fire(Disturbing),2018-11-12 23:42:33
"Pulitzer Prize winning journalists explain why #Campfire was not caused by ""bad forest management"" (Trump's bullshit claim), but rather that it was caused by a lack of government regulation. ",2018-11-12 23:42:33
"""With just a little bit of drying you get a substantial increase in the amount of burning."" Note the distances covered by the #CampFire and #WoolseyFire in 24 hrs. ",2018-11-12 23:42:26
@TrutherUfo Burned Out Northern California Fire Victim Questions Directed Energy Weapons,2018-11-12 23:42:23
"The new multi million dollar ‘gateway to Calabasas’ Lost Hills overpass is still looking good after the fire, all things considered..  #WoolseyFire ",2018-11-12 23:42:20
"#WoolseyFire flare ups between Kanann-Dume Rd and Yerba Buena Rd in Malibu as seen from #NewburyPark looking SouthEast, timelapse taken  afternoon of Nov 10, 2018, during supposedly ""calm"" winds. ",2018-11-12 23:42:19
This nigga started the California fire ,2018-11-12 23:41:57
Be thoughtful about what you're donating - money and gift cards are more flexible and easier to distribute than miscellaneous supplies...  #CampFire #WoolsleyFire,2018-11-12 23:41:56
"We are on our way to the monster #CampFire that’s now gown to 113,000 acres and is just 25% contained. Today variable winds pose a big threat to firefighters and fire growth. ",2018-11-12 23:41:53
Critical fire danger for most of California as wind advisories kick in. @RobMarciano reports.  ,2018-11-12 23:41:52
Look at the poor air quality in #Sacramento due to the #CaliforniaWildfires #Paradise #ButteCounty #PrayforCalifornia #CampFire ,2018-11-12 23:41:49
"Thank you to all of the fire fighters, police, EMT’s, doctors &amp; nurses who risk their lives to keep the community safe. We extend our deep gratitude to all of those working so hard to save people, animals and homes. #WoolseyFire",2018-11-12 23:41:48
Trump’s( impulsive reactive vindictive unsubstantiated lies totally lacking care compassion and empathy).Misleading Claims About California’s Fire ‘Mismanagement’ - The New York Times ,2018-11-12 23:41:46
I'm coughing over 90 miles south. Strong smell of smoke inside at home. ,2018-11-12 23:41:43
"The Red Cross says volunteers from Western states are heading to #CampFire area, as aid groups try to provide shelter for victims. ",2018-11-12 23:41:43
Paradise 💔#CampFire #CaliforniaWildfires ,2018-11-12 23:41:35
