tweet,time
"@2A_GraphX @marco_cazorla @jay_ellis71 @DeepStateExpose Wow. .... in Canada. Appreciate ""government"" has been corrupted ... ""system"" also broken; but this much? Cripes! A lot to take in... melted aluminium?! ... those images shook me, and at 57 yrs don't shake easy anymore. #MeltedAluminum #CampFire ... not a conspiracy guy, but WTF!?",2018-11-19 23:34:26
These 2 were taken into custody today for looting a #CalFire station during the #CampFire in Cali. ,2018-11-19 23:34:25
I am heading up to Magalia right now to see if my house is even livable.#RidgeStrong #ParadiseStrong #ButteCountyStrong #CampFire,2018-11-19 23:34:11
Brian Kibler Raising Money for Camp Fire Victims and matching donations ,2018-11-19 23:34:11
"Two arrested for looting Cal Fire station during Camp Fire, authorities say ",2018-11-19 23:34:10
"Structure losses in Southern California fire rise to 1,500",2018-11-19 23:34:03
Rain is headed to Bay Area  via @CurbedSF,2018-11-19 23:33:57
"While the Camp Fire continues to burn, the missing persons list is fluctuating and approaching rains pose another possible problem. ",2018-11-19 23:33:56
"Yes, unfortunately. Could the Northern California fire really have killed 1,000 people? The number haunts survivors - Los Angeles Times ",2018-11-19 23:33:38
Here is a list of supplies needed for the #Camp Fire Restoration Project (Phase 1):-Wattles-Straw Bales (Prefer Rice Straw but any with no or low seed is good)-Wood Chips (Local tree... ,2018-11-19 23:33:25
The daunting task of identifying victims of the Camp Fire ,2018-11-19 23:33:20
"A newborn's mother made a request to a stranger: If the fire traps us, take my baby and run @CNN ",2018-11-19 23:33:14
"Betsy Ann Cowley bought Pulga in part to provide refuge from the Bay Area housing crisis, only to encounter an environmental nightmare. My report from a budding intentional community in the Sierra foothills, deep within the #CampFire evacuation zone. ",2018-11-19 23:33:13
Photos Before And After The Camp Fire Reveal A Town Destroyed: A McDonald's. A gas station. Thousands of homes. Residents of the town of Paradise lost everything. ,2018-11-19 23:33:05
"We are safe and hours away from the actual fires, but the air quality in the SF Bay Area has been extremely unhealthy, so we are closing to limit our exposure. Rain this week should bring some relief &amp; your prayers are most appreciated ❤️ #campfire ",2018-11-19 23:33:01
"Structure losses in Southern California fire rise to 1,500 ",2018-11-19 23:32:56
Photos before and after the Camp fire reveal a town destroyed ,2018-11-19 23:32:50
"Cat Who Survived the Paradise, California Fire Rides Upon the Shoulders of the Firefighter Who Saved Him  via @LaughingSquid",2018-11-19 23:32:31
"Could the Northern California fire really have killed 1,000 people? The number haunts survivors - Los Angeles Times ",2018-11-19 23:32:24
"@rollinson Ditto! One of greatest needs has been outdoor grade APs to cover the #campfire tent shelter areas for survivors. @ruckusnetworks has stepped up and delivered @itdrc APs, professional help, and smart hands to make it all happen. #commisaid #PublicGoodTech",2018-11-19 23:32:22
"Help us support the #WoolseyFire victims with a special @MayweatherFitLA class this Wednesday, 11/21, at 4pm. Bring your friends &amp; book your spots online or on our app. ❤️🥊🥊 #mayweather #boxing #malibustrong #strongertogether #fightforacause #fitnessapp  ",2018-11-19 23:32:18
"Over$1 3.5m of federal disaster recovery funds already in the hands of California fire victims. Keep in mind this is a state that has criticised the president mercilessly. He has no motivation to do anything for them with expediency, yet he is a good man. Will it change views? No",2018-11-19 23:32:17
"Map with photos of all structures affected by #CampFire, including the town of Paradise: ",2018-11-19 23:31:49
"Here are some helpful links for today and tomorrow during the Winter Spare the Air Alert through Tuesday, November 20, due to smoke from the Camp Fire in Butte County, the following resources may... ",2018-11-19 23:31:49
"#CampFire Update: Our Humane Officers just saved a cat, all alone among the fire devastation in Paradise. ",2018-11-19 23:31:48
This is actually important beer news.@SierraNevada is brewing Resilience IPA next week and they want your local brewery to do the same to benefit #CampFire relief efforts  via @BreakingNews_RS,2018-11-19 23:31:16
Homelessness Crisis Looms For Camp Fire Evacuees ,2018-11-19 23:31:07
"Smog so hard...somewhere in that thicc layer is my office. 😐🤬 #campfire #buttefire #bayarea #berkeley #cal #ucberkeley #views #thelackthereof @ Berkeley, California ",2018-11-19 23:31:05
#WoolseyFire began onsite at Superfund Santa Susanna Field Lab.  So where did the toxic radiation go?     @LolitaNBCLA ,2018-11-19 23:31:05
@lynnhmedcalf @CAL_FIRE It's okay - you likely haven't been following the vast coverage many have been providing - myself included.  I've been very personally invested in this fire and have been working VERY hard to help keep people up to date here and elsewhere :)  #CampFire,2018-11-19 23:31:04
"We have been overwhelmed by the amount of support we received through donations last week to help California wildfire victims. Thank you for your continued support. If you'd still like to donate, please check out our GoFundMe:  #CampFire #CaliforniaFires ",2018-11-19 23:31:03
Rain could cause ash flows in town devastated by Camp Fire ,2018-11-19 23:31:02
@SouthwestAir We have motivational speakers coming to speak to the students in Butte County.  Many of these students are fire victims from the Camp Fire.  All of my speakers are donating there time.  It would be awesome to get some airline tickets to help out the cause.#LuvToFly,2018-11-19 23:31:01
"UPDATE: KCRA 3 LiveCopter 3 was over Paradise earlier, which was largely destroyed by the #Camp Fire. --- EARLIER POST ---LiveCopter 3 is over the town of Paradise, which was largely destroyed by :  ",2018-11-19 23:30:48
'Hundreds' of breweries volunteer to brew Camp Fire benefit beer with Sierra Nevada  via @SFGate,2018-11-19 23:30:47
#WoolseyFire #HillFire info regarding burn areas ,2018-11-19 23:30:34
"The Camp Fire is the deadliest, most destructive wildfire in California history.  We're tracking pledges and commitments for relief and recovery efforts here &gt;&gt;  #disasterrelief #CA",2018-11-19 23:30:14
You know the Camp fire was bad when something as everyday American as McDonald’s gets burned to the ground...🙏 ,2018-11-19 23:29:50
"Could the Northern California fire really have killed 1,000 people? The number haunts survivors - Los Angeles Times ",2018-11-19 23:29:42
@Reuters Could it be that the Finns know how to put out a camp fire properly.,2018-11-19 23:29:23
Check it out! I donated to 'CAMP FIRE clean up. Re-Build.renew.' -   via @gofundme,2018-11-19 23:29:20
"#CA Seeking Shelter? Go here - Butte County Fairgrounds at 199 E Hazel St, Gridley, CA 95948 or Glen County Fairgrounds at 221 E Yolo St, Orland, CA 95963? #HMRD ^kp #CA #HillFire #CampFire #WoolseyFire .@townofparadise  .@CountyofButte ",2018-11-19 23:29:16
"California fire: If you stay, you’re dead. How a Paradise nursing home evacuated. Our sister facility in Paradise. Wow.#CampFire ",2018-11-19 23:29:09
Milwaukee (WI) WISN:  Drone footage shows aftermath of Camp Fire in California . More #Aviation #news - ,2018-11-19 23:29:04
"The Camp Fire was 223 square miles as of Thursday, Nov. 15. That’s 1.2 times the size of New Orleans’s 180 land square miles.  via @NBCNews",2018-11-19 23:28:54
Two men arrested for looting California fire station during wildfires  via @nypost,2018-11-19 23:28:46
Hey @Fallout you got nothing on San Francisco this week #campfire ,2018-11-19 23:28:39
"Thank you for your ongoing efforts to bring awareness and assistance to #CampFire #Survivors,  @CA_DaveJones.  We appreciate you visiting with Aegis’ Catastrophe Response team as they help our customers put the pieces back together... ",2018-11-19 23:28:15
"California wildfires have already claimed 66 lives, with another 631 still missing - ABC News - ",2018-11-19 23:28:12
"Good news: #WoolseyFire is 94% contained, so they're nearing knockdown.#CampFire is 66% contained and they've apparently significantly slowed forward progress; only a few thousand acres burned in the last day or so, if I recall correctly.",2018-11-19 23:28:07
California fire: What started as a tiny brush fire became the state’s deadliest wildfire. Here’s how ,2018-11-19 23:27:54
My face when I see people posting about how the “homeless population” is “ruining it” for #campfire evacuees &amp; they aren’t making the connection that evacuees are homeless/they’re rank ordering “acceptable” homelessness based on their shitty beliefs 🤷🏼‍♀️🤦🏼‍♀️ ,2018-11-19 23:27:54
!! #woolseyfire closure !! all lanes closed until further notice in #AgouraHills on Kanan Rd SB between US-101 and CA-1 #LAtraffic,2018-11-19 23:27:16
Sierra Nevada’s Powerful Call for Help after the Camp Fire  ,2018-11-19 23:27:02
"Many districts in the San Francisco area canceled school on Friday, citing the bad air quality caused by smoke from the Camp Fire. Smoke is expected to linger in the area until Wednesday, which likely means we’ll see some “smoke days” next week, too.",2018-11-19 23:27:02
"What a day today is shaping up to be!  Thank you all for your generous donations to the Camp Fire victims!  Keep them coming!!Remember no clothing please.  Gift cards, cash and hygiene items (we can really use... ",2018-11-19 23:26:55
It was so nice having a regular day of work listening to @CryptKeepPod  after surviving the #CampFire.,2018-11-19 23:26:34
The #WoolseyFire started on the grounds of a former nuclear research site. The president of @PSRLA says the fire likely spread contamination. Read about it:  ,2018-11-19 23:26:00
With Heart. Thank You.  ❤️  #OCFire | #CampFire ,2018-11-19 23:25:57
"Preparing for the worst, hoping for the best. #WoolseyFire #LARain ",2018-11-19 23:25:35
"#CampFire &amp; other wildfires: Know your risk: If your home was recently affected by a wildfire, you are at risk of flash flooding and mudflows. Find out how you can be prepared: California Department of Water Resources ",2018-11-19 23:25:34
"Guy Fieri Strikes Again with Act of Kindness, Feeds California Fire First Responders ",2018-11-19 23:25:33
California fire: What started as a tiny brush fire became the state’s deadliest wildfire. Here’s how - Los Angeles Times ,2018-11-19 23:25:32
"@KIMKlt61 @WGAL The last I saw, the Camp fire is at 50%. The Malibu fire is 80% contained.",2018-11-19 23:25:22
'Hundreds' of breweries volunteer to brew Camp Fire benefit beer with Sierra Nevada  via @SFGate,2018-11-19 23:25:11
"It was to be a normal Thursday morning in this Sierra foothills town of Paradise, autumn leaves dropping onto sidewalks as people sipped coffee, some readying to drop children off at school or drive to work.Then the #CampFire started. ",2018-11-19 23:25:07
"Structure losses in Southern California fire rise to 1,500 ",2018-11-19 23:25:07
Paradise California Camp Fire - Raw Unedited Low Res version Footage by Douglas Thron 2018 Free [HD] Streams Free  ,2018-11-19 23:25:05
Rain could hinder search for victims of California wildfire - Sentinel Colorado  #wildfire #wildfires #environment #CampFire #FEMA #climate #ClimateChange ,2018-11-19 23:25:04
Thank you @Bhallca and the folks at @GoodEggs for providing a direct way to help those displaced by the #CampFire have access to Thanksgiving meals this week. I was happy to donate to this cause and encourage everyone in my network to help if they are able to. ,2018-11-19 23:25:03
What was once a Sears at the #Chico Mall finds new life as thousands cycle through the FEMA Disaster Recovery Center. The maze of services is impressive. “Open Thanksgiving” hits the heart. But just now seeing “HOPE” on this man’s box got me. #CampFire ,2018-11-19 23:24:56
@dog_rates Please also consider donating to @sfspca as they have taken in some injured pets from the #campfire too. Also  - North Valley Animal Disaster Group and UC Davis’ Veterinary Catastrophic Need Fund,2018-11-19 23:24:48
Sitting with a warm flees coat around a camp fire with some good ol friends would solve all my problems rnw,2018-11-19 23:24:28
"Structure losses in Southern California fire rise to 1,500  ",2018-11-19 23:24:10
"Camp Fire Toll Remains Unclear With Nearly 1,000 People Still Listed As Missing: Huffington Post  | More w/ Eco-Search: ",2018-11-19 23:24:03
After watching a video of a guy fleeing the Camp Fire listening to KPAY and I'm now wondering how many people spent their last minutes listening to Rush Limbaugh rant about Dan Rather in 2004.,2018-11-19 23:24:03
"Could the Northern California fire really have killed 1,000 people? The number haunts survivors - Los Angeles Times ",2018-11-19 23:23:51
Structure losses in Southern California fire rise to 1500 ,2018-11-19 23:23:33
My big paper of Pokèmon.I had drawn up to 222 I lost it in the camp fire ,2018-11-19 23:23:32
"""Photos Before And After The Camp Fire Reveal A Town Destroyed"" ",2018-11-19 23:23:29
"My uncle's house in Paradise, before #CampFire and after.  We are expecting a similar fate for the rest of our family who lived in that area. Devastating. ",2018-11-19 23:23:29
California Fire Walkthrough Multiple Anomalies ,2018-11-19 23:23:27
Just throwing this out there. It's now been 10 DAYS SINCE THE FIRE STARTED. There are thousands from Paradise Camp Fire without shelter. FEMA has been here for days. Where are the FEMA TRAILERS?,2018-11-19 23:23:16
Rain could cause ash flows in town devastated by Camp Fire  via @CBSNews,2018-11-19 23:23:10
"California now turns to DNA-testing hi-tech designed for war zones to identify victims of the state’s deadliest fire in a century. What a catastrophic tragedy becau of a Governor too invested in protecting illegal immigrants, than governing.  via @business",2018-11-19 23:22:41
California has turned to a DNA-testing technology designed for war zones to help identify victims of the state’s deadliest fire in a century  via @business,2018-11-19 23:22:41
"""The fire moved so fast — faster than emergency officials grasped, faster than evacuation orders could be acted on — consuming entire neighborhoods before people could flee."" ",2018-11-19 23:22:27
As they should...get the money from the Rothschild owners. ,2018-11-19 23:22:20
