tweet,time,score,human_score
"[super-proud, of, #nbtb, alum, joe, meyerson, for, this, beautiful, ,, empathetic, ,, detailed, look, at, survivors, of, #woolseyfire, :, behind, the, cross, :, the, stories, of, pali's, woolsey, fire, victims]",2018-11-16 23:48:02,,
"[evacuated, from, the, #campfire, ?, contact, your, insurer, at, their, toll, free, phone, number, #wildfires]",2018-11-16 23:48:01,,
"[the, ', new, abnormal, ', -, -, california, megafires, explode, with, off-the-charts, fury, by, via, #campfire, #climatebreakdown, #climate]",2018-11-16 23:47:58,,
"[this, ., gif, of, the, air, quality, in, the, bay, area, before, and, during, the, #campfire, almost, looks, fake, .]",2018-11-16 23:47:50,,
"[an, open, note, to, please, do, not, come, to, #california, to, inspect, the, fire, damage, ., please, stay, in, dc, ., we, all, know, you, do, not, care, ., no, sympathy, ., plus, ,, you, deny, #climatechange, ., we, dislike, you, as, much, as, you, dislike, us, ., #campfire, #trump, #californiafires, #paradise]",2018-11-16 23:47:50,,
"[i, don't, know, anyone, who, did, this, time, (, am, in, monterey, bay, area, ), ., but, almost, every, disaster, over, last, 2, yrs, ,, yes, [, face, with, open, mouth, and, cold, sweat, ], point, peeps, to, fema, ,, $, section, for, housing, $, &, amp, ;, programs, ., we're, working, on, camp, fire, toy, drive, for, kids, for, xmas, now, [, green, heart, ], #disasterassistteam]",2018-11-16 23:47:50,,
"[join, the, woman, @, gofundme, (, default, ), group, in, raising, money, to, support, those, displaced, in, the, #campfire]",2018-11-16 23:47:46,,
"[how, the, camp, fire, overwhelmed, paradise, -, the, washington, post]",2018-11-16 23:47:43,,
"[#californiawildfires, #malibufire, #campfire, #buttecountyfire, #woolseyfires, #california, 631, +, missing, !, !, !, !, !, !, !, !, !, !, !, !, !, !, !, !, !, !, !, !, !, let, this, sink, in]",2018-11-16 23:47:39,,
"[camp, fire, smoke, closes, uc-berkeley, and, other, bay, area, colleges, #wildfire, #health]",2018-11-16 23:47:36,,
"[for, the, record, ,, the, camp, fire, started, in, a, federally, controled, and, managed, forest, .]",2018-11-16 23:47:22,,
"[thanks, lee, beth, !, we, gotta, celebrate, any, &, amp, ;, all, good, news, from, the, #campfire, .]",2018-11-16 23:47:19,,
"[camp, fire, evacuees, at, makeshift, camp, given, deadline, to, leave]",2018-11-16 23:47:14,,
"[wow, everyone, ., #trump, is, coming, to, california, on, saturday, where, ,, he, says, ,, over, 600, are, dead, ..., motherfucker, ,, if, you, can't, even, get, missing, v, death, tolls, accurate, ,, keep, your, backassward, shit, where, it, is, ., we, don't, need, nor, want, you, here, !, #campfire, #trumpnotwelcome]",2018-11-16 23:47:12,,
"[[, bell, ], survivor, :, christopher, &, amp, ;, marcel, [, heavy, black, heart, ], [, ?, ], [, heavy, black, heart, ], [, ?, ], [, heavy, black, heart, ], [, ?, ], i, live, at, second, house, of, one, of, my, collector, [, black, sun, with, rays, ], [, ?, ], my, studio, will, be, here, for, months, [, extraterrestrial, alien, ], in, woodland, hills, [, ?, ], [, ?, ], #artwork, #fate, #hoolywood, #woolseyfire, @, woodland, ...]",2018-11-16 23:47:11,1.0,
"[the, bizarre, and, frightening, conditions, that, sparked, the, camp, fire]",2018-11-16 23:47:06,,
"[one, week, ago, ,, wdj, editor, nancy, kerns, was, just, trying, to, get, a, litter, of, puppies, adopted, ., this, week, ,, there, are, hundreds, of, pets, in, her, california, county, -, dogs, ,, ...]",2018-11-16 23:47:04,,
"[local, breweries, helping, while, the, camp, fire, in, california, rages, on, |]",2018-11-16 23:47:01,,
"[number, of, people, dead, ,, missing, in, camp, fire, jumps, as, crews, search, for, remains]",2018-11-16 23:47:00,,
"[to, help, those, impacted, by, the, camp, fire, in, butte, county, ,, we're, teaming, up, with, ., they're, donating, all, proceeds, from, food, sales, on, thanksgiving, and, we're, matching, that, amount, for, double, the, impact, -, -, at, least, $, 20,000, in, total, ., read, more, :]",2018-11-16 23:46:54,,
"[#campfire, #sfspca, #facebook, injuries, range, from, mild, to, severe, burns, ,, receiving, treatment, at, our, hospital, ., we, haven't, been, able, to, find, the, owners, for, most, of, these, #pets, ., please, help, us, by, sharing, this, album, !, if, you, believe, one, of, these, animals, is, yours, ,, call, us, at, 415-554-3030]",2018-11-16 23:46:53,,
"[to, give, some, perspective, -, paradise, (, ca, ,, and, i've, been, there, ), is, a, four, hour, drive, from, sf, ., saddening, and, disturbingcamp, fire, smoke, closes, uc-berkeley, and, other, bay, area, colleges]",2018-11-16 23:46:47,,
"[camp, fire, creates, butte, county, housing, crisis, as, thousands, have, no, place, to, go]",2018-11-16 23:46:45,,
[fuck],2018-11-16 23:46:37,,
"[california, throws, lifeline, to, pg, &, amp, ;, e, over, potential, camp, fire, liability, via]",2018-11-16 23:46:26,,
"[your, ignorance, on, climate, and, wildfires, in, california, is, astounding, ., raking, leaves, would, not, have, prevented, the, fires, &, amp, ;, climate, change, plays, more, than, just, a, tiny, role, ., where, are, the, rains, that, usually, start, in, september, ?, #campfire, #hackpresident, #climatechange]",2018-11-16 23:46:25,,
"[the, wooded, land, that, abuts, paradise, ,, calif, ., ,, the, community, so, badly, damaged, by, the, camp, fire, ,, underwent, the, kind, of, post-fire, logging, that, mr, ., trump's, tweet, and, mr, ., zinke's, article, suggested, ., that, was, just, under, a, decade, ago, ,, dr, ., hanson, said, ,, but, the, city, is, now, in, ashes, ., nyt]",2018-11-16 23:46:22,,
"[trump, blames, #californiawildfires, on, forest, mismanagement, againday, before, a, visit, to, the, state, ,, president, says, climate, change, may, contribute, ', a, little, bit, ', to, devastation, #campfire, #california]",2018-11-16 23:46:16,,
"[butte, co, schools, won't, be, back, until, december, ,, according, to, the, superintendent, ., #zrockfm, #1067fm]",2018-11-16 23:46:15,,
"[i'm, sure, most, of, you, have, heard, about, #campfire, #campfire2018, there, are, currently, over, 600, souls, missing, ., several, neighborhoods, have, been, leveled, ., i, can't, speak, for, foundations, ...]",2018-11-16 23:46:07,,
"[dangerous, air, quality, shuts, down, #cali, businesses, ,, schools]",2018-11-16 23:45:59,,
"[smh, seeing, all, the, people, in, #sanfrancisco, walking, around, with, surgical, masks, on, because, of, the, #campfire, ., people, :, the, masks, do, nothing, to, protect, you, from, smoke, particles, !, see, the, message, from, #ucsf, pediatricians, below, :]",2018-11-16 23:45:56,,
"[with, more, than, 600, reported, missing, in, california's, camp, fire, ,, searches, comb, burned-out, towns, ,, vehicles]",2018-11-16 23:45:54,,
"[retired, chico, police, chief, ,, school, principal, sue, pg, &, amp, ;, e, over, camp, fire]",2018-11-16 23:45:49,,
"[the, camp, fire, forced, cal, and, stanford, to, cancel, the, big, game]",2018-11-16 23:45:37,,
"[this, story, arrived, in, #chicostate, alumni, mailboxes, the, week, the, #campfire, broke, out, .]",2018-11-16 23:45:34,,
"[[, carp, streamer, ], raised, over, $, 50k, for, #campfire, relief, fund, ., just, picked, up, my, art, [, person, raising, both, hands, in, celebration, ]]",2018-11-16 23:45:22,,
"[san, francisco, as, (, not, ), seen, from, treasure, island, ., smoke, from, the, camp, fire, continued, to, smother, the, bay, area, on, friday, and, dropped, the, air, quality, in, northern, california, to, the, worst, in, the, world, ., #campfire, #cawildfires, #smoke]",2018-11-16 23:45:20,,
"[if, you've, suffered, damage, or, had, to, evacuate, due, to, the, #campfire, ,, you, might, be, eligible, for, a, grant, from, #pilots, for, pilots, (, p4p, ), to, help, you, recover, from, the, impact, ., visit, the, p4p, website, to, see, if, you're, eligible, for, a, grant, .]",2018-11-16 23:45:03,,
"[misery, grows, in, camp, fire, :, 63, dead, ,, 631, missing, as, fearful, relatives, submit, dna, samples, please, donate, to, red, cross, !, via]",2018-11-16 23:45:01,,
"[my, heart, and, prayers, are, with, anyone, who, has, been, affected, by, these, fires, ., #malibu, #california, #fire]",2018-11-16 23:44:59,,
"[there, are, hot, meals, ,, supplies, and, activities, in, chico, lowe's, parking, lot, now, until, 6p, ., #campfire]",2018-11-16 23:44:55,,
"[where, are, clothing, donations, being, accepted, in, berkeley, for, the, camp, fire, victims, ?]",2018-11-16 23:44:53,,
"[smoke, from, camp, fire, making, sacramento, the, most, polluted, city, on, earth, by, dr, ., jeff, masters, |, category, 6]",2018-11-16 23:44:49,,
"[hmmmm, the, reported, 200, seems, ....., low, #sfairquality, #campfire]",2018-11-16 23:44:39,,
"[more, than, 600, unaccounted, for, after, northern, california, fire, .]",2018-11-16 23:44:39,,
"[wildfire, evacuees, at, camp, in, walmart, parking, lot, given, deadline, to, leave]",2018-11-16 23:44:34,,
"[i'm, sure, most, of, you, have, heard, about, #campfire, #campfire2018, there, are, currently, over, 600, souls, missing, ., several, neighborhoods, have, been, leveled, ., i, can't, speak, for, foundations, collecting, ...]",2018-11-16 23:44:24,,
"[brown, ,, newsom, to, join, trump, on, camp, fire, visit]",2018-11-16 23:44:19,,
"[i, hear, there, are, delivery, challenges, here, in, nor, cal, due, to, #campfire, which, is, also, why, i, paid, (, !, !, ), for, 2, -, day, shipping, for, an, air, purifier, [, face, with, medical, mask, ], ., order, status, says, 5, days, now, ..., will, a, shipping, refund, be, applied, ?]",2018-11-16 23:44:11,0.0,
"[smoke, continues, to, inundate, the, region, with, air, quality, still, very, unhealthy, across, much, of, the, #sf, #bayarea, ., limit, outdoor, exposure, as, much, as, possible, ., spare, the, air, alert, continues, through, tuesday, 11/20, ., #campfire, #cawx, #cafire]",2018-11-16 23:44:05,,
"[how, the, camp, fire, stacks, up, to, other, disasters]",2018-11-16 23:44:04,,
"[ty, for, ok'ing, tens, of, 1000s, of, gas, &, amp, ;, oil, wells, that, irretrievably, contaminate, california's, aquifers, for, centuries, &, amp, ;, accelerate, her, roasting, ,, ., you're, as, much, of, a, hypocrite, on, climate, as, you, were, on, death, penalty, (, once, you, destroyed, pat's, career, with, it, ), ., #campfire]",2018-11-16 23:44:03,,
"[!, !, #woolseyfire, closure, !, !, all, lanes, shutdown, until, further, notice, in, #malibu, on, malibu, cyn, rd, sb, between, piuma, rd, and, hwy, 1, #latraffic]",2018-11-16 23:43:52,,
"[hour-by-hour, smoke, forecast, ., minor, improvement, in, air, quality, expected, tomorrow, (, sat, ), as, wind, switches, direction, pushing, #smoke, from, #campfire, north, ., #californiawildfires, #sanfrancisco, #bayarea]",2018-11-16 23:43:47,,
"[the, whole, bay, area, has, a, headache, ., #bayareasmoke, #campfiresmoke, #campfire]",2018-11-16 23:43:46,,
"[sutter, street, steakhouse, is, partnering, with, ,, ,, ,, &, amp, ;, to, help, #campfire, victims, ., our, staff, ,, friends, ,, &, amp, ;, family, have, been, personally, affected, by, the, destruction, ., please, consider, making, a, contribution, here, :]",2018-11-16 23:43:37,,
"[[, musical, note, ], [, multiple, musical, notes, ], if, you're, going, to, san, francisco, ,, be, sure, to, wear, an, n95, respirator, approved, by, the, national, institute, of, occupational, safety, and, health, intended, to, block, 95, %, of, pm2, ., 5, particulate, matter, ., [, multiple, musical, notes, ], [, musical, note, ], #campfire, #buttecounty]",2018-11-16 23:43:37,,
"[maybe, he, will, bring, rain, but, not, get, out, of, plane, ?, #campfire, #fuckimpotenttrump]",2018-11-16 23:43:35,,
"[631, people, are, listed, as, missing, from, the, camp, fire, by, butte, county]",2018-11-16 23:43:34,,
"[the, super, attendant, of, butte, county, is, looking, for, artists, to, perform, in, laxon, auditorium, in, chico, california, to, support, the, victims, of, the, camp, fire, next, week, ., i, thought, of, you, and, if, you, are, interested, i, can, get, you, more, information, .]",2018-11-16 23:43:23,,
"[over, a, hundred, canada, geese, have, taken, up, residence, at, thomas, hart, middle, school, in, pleasanton, ., apparently, seeking, respite, from, the, hazardous, level, of, smoke, in, the, area, from, the, camp, fire, .]",2018-11-16 23:43:23,,
"[1, /, if, anyone, needs, help, w, /, cleanup, /, etc, around, #woolseyfire, areas, ,, pls, let, me, know, ., i'm, homeless, ,, out, of, gas, &, amp, ;, cash, (, awesome, combo, ,, i, know, !, ), ,, but, will, work, for, free, if, you, get, me, there, (, bus, /, group, van, /, other, ), ., hardworking, ,, compassionate, ,, empathetic, :, pls, let, these, have, meaning, .]",2018-11-16 23:43:16,,
"[the, best, list, of, #campfire, donation, opportunities, i've, seen, ., check, it, out, and, help, out, :]",2018-11-16 23:43:15,,
"[what, an, asshole, this, guy, is, ., speaking, out, of, turn, about, things, he, knows, absolutely, nothing, about, ., i, hope, he's, not, expecting, a, warm, welcome, ., #campfire, #woolseyfire, #california]",2018-11-16 23:43:14,,
"[$, 50, says, that, jackass, just, wants, to, sit, in, a, firetruck, ., #campfire, #trump]",2018-11-16 23:43:14,,
"[inside, the, camp, fire, perimeter, ,, these, residents, faced, the, inferno, ., now, ,, they're, staying, put, ., via]",2018-11-16 23:43:13,,
"[i, was, talk, to, my, grandmother, about, the, #campfire, which, is, happening, around, her, home, town, ., she, told, me, there, was, a, bridge, near, #paradiseca, where, she, and, her, first, boyfriend, carved, their, names, ., that, bridge, was, destroyed, in, the, fire, ., #fires, #paradise]",2018-11-16 23:43:13,,
"[google, map, shows, where, the, fire, still, is, ., this, is, insane, though, ., the, #woolseyfire, started, near, #simivalley, but, burned, all, the, way, to, malibu, ?, the, size, of, it, is, the, size, of, the, city, of, ...]",2018-11-16 23:43:12,,
"[thanks, to, kelly-moore, paints, and, 3m, for, providing, free, n95, masks, !, get, yours, while, they, last, ., the, air, quality, in, the, bay, area, is, so, terrible, due, to, the, camp, fire, ..., we, need, rain, !, ...]",2018-11-16 23:43:09,,
"[california, fire, :, hearses, stand, by, as, relatives, search, for, over, 100, missing, loved, ones]",2018-11-16 23:43:04,,
"[california, fire, storm, continues, ., no, end, in, sight, .]",2018-11-16 23:43:01,,
"[absolutely, i, agree, with, that, ., california, tax, payers, agreed, on, more, inquiries, on, gas, taxes, ., dumb, eh, ?, two, previous, state, bonds, were, past, for, infrastructure, like, building, more, water, reservoirs, ., even, upkeeps, on, dams, ., #orovilledam, ., #carrfire, ., #campfire, ., all, should, be, held, accountable]",2018-11-16 23:42:57,,
"[wow, !, just, saw, on, cbs, evening, news, that, san, francisco, and, the, bay, area, has, the, worst, air, quality, in, the, world, tonight, due, in, part, to, the, camp, fire, ., you're, in, my, thoughts, and, prayers, folks, ., i, was, born, and, raised, in, that, area, .]",2018-11-16 23:42:41,,
"[#sanfrancisco, #campfire, view, from, the, office]",2018-11-16 23:42:38,,
"[inside, northern, california's, record-breaking, camp, fire, perimeter, ,, these, residents, faced, the, inferno, ., now, ,, they're, staying, put, inside, the, evacuation, zone, ,, via]",2018-11-16 23:42:30,,
"[california, :, camp, fire, death, toll, rises, to, 63, with, more, than, 600, still, missing]",2018-11-16 23:42:26,,
"[#listen, :, hear, firefighters, and, dispatchers, talk, about, mysterious, second, fire, about, half, hour, after, #campfire, #paradise, #paradiseca, #paradisefires]",2018-11-16 23:42:25,,
"[it, the, holidays, they, need, your, help, ., very, sad, .]",2018-11-16 23:42:24,,
"[o, wow, some, reveling, comentary, about, the, so, called, camp, fire, fires, in, california]",2018-11-16 23:42:24,,
"[madera, sheriff's, deputies, and, search, &, amp, ;, rescue, volunteers, assist, in, the, recovery, efforts, on, the, #campfire, ., #maderasheriff]",2018-11-16 23:42:24,,
"[trump, will, talk, about, the, need, for, increased, forest, management, during, his, trip, to, northern, california, wildfire, sites, on, saturday, #climatechange, #campfire, #californiawildfires]",2018-11-16 23:42:21,,
"[many, thanks, to, our, dbh, beach, maintenance, crews, for, their, tireless, work, during, the, #woolseyfire, !, not, only, have, they, helped, evacuees, at, county, beaches, ;, they've, also, been, on, clean-up, duty, ., this, morning, ,, crews, used, a, dbh, water, truck, to, douse, smoldering, areas, at, pt, ., dume, .]",2018-11-16 23:41:59,,
"[find, out, how, ,, together, ,, we, can, help, those, impacted, by, the, #campfire, #buttestrong]",2018-11-16 23:41:48,,
"[the, hazardous, air, quality, in, northern, california, has, been, rated, worse, than, cities, in, india, and, china, ,, with, the, epa's, quality, index, in, sacramento, hitting, 316, ., breathing, in, that, air, for, a, day, is, roughly, equivalent, to, smoking, 14, cigarettes, .]",2018-11-16 23:41:43,,
"[hollywood, celebrity, prays, psalm, 91, ,, deadly, california, fire, miraculously, stops, at, border, of, her, property]",2018-11-16 23:41:32,,
"[how, would, you, describe, the, air, quality, in, your, area, now, ?, #sanfrancisco, #bayarea, #campfire]",2018-11-16 23:41:29,,
"[click, here, to, support, bluescape, camp, fire, relief, fund, organized, by, bluescape]",2018-11-16 23:41:27,,
"[asking, #hotels, in, #california, please, open, your, doors, and, heart, to, those, who, have, suffered, enough, ., give, shelter, !, #paradise, #californiafire, #woolseyfire, [, two, hearts, ]]",2018-11-16 23:41:22,1.0,
"[check, out, #seminolesprings, we, lost, half, of, our, community, and, we, need, help, ., we, lost, everything, ., our, home, was, burned, to, the, ground, ., help, us, in, not, being, forgotten, ., #woolseyfire, #malibu, #malibufire]",2018-11-16 23:41:20,,
"[60, +, dead, from, ca, fires, ;, hundreds, missing, ...., and, ca, congressman, swalwell, would, nuke, americans, for, refusing, to, give, up, legally, owned, firearms, ., god, help, america, if, swalwell, ever, gains, that, kind, of, power, !, #ca15, #maga, #campfire, #woolseyfire]",2018-11-16 23:41:12,,
"[sending, prayers, to, all, the, victims, of, california, fire, [, pensive, face, ]]",2018-11-16 23:41:10,0.0,
"[you, screwed, up, with, [, cyclone, ], katrina, ., don't, make, that, same, mistake, !, order, those, shelter, trailers, for, california, now, !, people, are, homeless, !, #campfire]",2018-11-16 23:41:09,,
"[air, index, of, 241, from, the, office, because, of, the, #campfire]",2018-11-16 23:40:59,,
"[the, chromium, &, amp, ;, the, cancer, wasn't, enough, ,, ?, damn, ., #campfire]",2018-11-16 23:40:58,,
"[please, support, what, you, are, able, [, money, bag, ], [, smiling, face, with, halo, ], [, ear, of, rice, ], [, rainbow, ], [, purple, heart, ], [, revolving, hearts, ], [, flexed, biceps, ], #campfire, #woolseyfire, our, neighbors, need, our, help, !, be, their, angel, today, ., [, smiling, face, with, halo, ], [, rainbow, ], [, sparkling, heart, ], [, green, apple, ], [, red, apple, ], [, pear, ], [, lemon, ], [, tangerine, ], [, grapes, ], [, strawberry, ], [, cherries, ], [, peach, ]]",2018-11-16 23:40:53,1.0,
"[please, share, ., #campfire, #campfirepets, _butteco]",2018-11-16 23:40:49,,
"[fallout, from, camp, fire, :, air, quality, in, bay, area, at, dangerous, levels, via]",2018-11-16 23:40:46,,
"[regroup, ,, patagonia, ,, play-doh, and, sandbox, ready, to, take, on, our, first, fia, growruck, light, in, tn, tomorrow, ., social, and, camp, fire, tonight, !]",2018-11-16 23:40:45,,
"[northern, california, air, quality, reaches, dangerous, levels, as, smoke, from, camp, fire, spreads, -, nbc, news]",2018-11-16 23:40:37,,
"[here, is, a, little, message, for, anyone, who, plans, to, go, out, camping, during, this, holiday, season, and, beyond, ., #prayforcalifornia, #campfire, #preventwildfires, #preventwildlifecrime, #preventwildfireca, #holidaymessage]",2018-11-16 23:40:21,,
"[the, aqi, cigarette, equivalent, for, sacramento, was, even, worse, yesterday, ., pretty, incredible, given, that, we're, almost, 100, miles, from, the, #campfire, .]",2018-11-16 23:40:18,,
"[#dyk, #wildfire, smoke, can, travel, thousands, of, miles, ,, well, beyond, the, fire, zone, ?, protect, your, lungs, :, #campfire, #woolsleyfire]",2018-11-16 23:39:59,,
"[if, you, have, insurance, questions, ,, or, need, to, file, a, claim, ,, we, are, here, to, help, life, go, right, at, the, #thousandoaks, ', insurancevillage, ', (, 1401, e, janss, rd, ,, thousand, oaks, ), ., thanks, phil, englander, ,, simi, valley, agent, ., #woolseyfire, #hillfire, #insurance, #widlfires]",2018-11-16 23:39:51,,
"[don't, mind, me, ,, just, driving, through, the, hill, and, woolsey, fire, burn, areas, and, seeing, the, memorials, for, the, borderline, victims, &, amp, ;, crying, in, my, car, thinking, about, everyone, affected, here, &, amp, ;, up, north, in, the, camp, fire]",2018-11-16 23:39:50,,
"[teen, helps, save, ', bachelor, ', mansion, from, #woolseyfire, via]",2018-11-16 23:39:43,,
"[actual, footage, of, covering, the, #campfire, disaster, ...]",2018-11-16 23:39:42,,
"[more, than, 600, unaccounted, for, after, northern, california, fire]",2018-11-16 23:39:41,,
"[hundreds, still, missing, in, california's, camp, fire, ., their, families, cling, to, hope]",2018-11-16 23:39:40,,
"[not, to, mention, the, camp, fire, mostly, burned, pine, and, fir, trees, ;, no, leaves, .]",2018-11-16 23:39:39,,
"[you've, been, asking, what, you, can, do, to, help, our, friends, &, amp, ;, family, in, paradise, ., go, to, &, amp, ;, click, on, the, links, on, the, fire, banner, to, get, started, ., #campfire, #selfless, #alltogether, #buttecounty, #paradisefire, #paradisestrong, #prayforparadise, #calfire, #helpothers]",2018-11-16 23:39:39,,
"[hundreds, still, missing, in, california's, camp, fire, ., their, families, cling, to, hope]",2018-11-16 23:39:35,,
"[', i'm, not, going, back, ', :, calif, ., deputies, kill, wanted, felon, amid, camp, fire, cleanup]",2018-11-16 23:39:24,,
"[apostolic, breakthrough, international, ministries, has, set, up, donations, for, #campfire, victims, displaced, in, sacramento, ., if, you, need, food, ,, pet, food, ,, clothing, ,, or, toiletries, ,, please, give, us, a, call, ., god, bless, ., [, person, with, folded, hands, ], 916-509-0111, #californiafires, #californiawildfires]",2018-11-16 23:39:05,1.0,
"[the, list, of, people, unaccounted, for, after, the, devastating, camp, fire, skyrocketed, to, more, than, 600, ., most, fear, the, death, toll, ,, already, at, least, 63, ,, will, rise, ., new, questions, emerge, about, how, &, amp, ;, when, butte, co, ., residents, were, alerted, ., has, more]",2018-11-16 23:39:02,,
"[someone, tell, jeff, bezos, to, step, up, and, give, some, of, his, trillions, to, help, all, the, people, that, just, lost, their, homes, in, the, fires, ., #woolseyfire, #campfire, #paradisefire]",2018-11-16 23:38:57,,
"[los, angeles, county, has, launched, a, #woolseyfire, recovery, resource, page, ,, which, has, detailed, information, on, everything, from, air, quality, to, debris, removal, to, mental, health, counseling, ,, as, well, as, links, to, report, damage, and, register, for, federal, ...]",2018-11-16 23:38:56,,
"[we, are, so, grateful, to, have, been, able, to, film, at, #paramountranch, before, the, #woolseyfire, destroyed, it, ., it, will, be, forever, memorialized, for, us, in, our, #westworld, parody, !, #flashbackfriday]",2018-11-16 23:38:54,,
"[on, a, serious, note, ,, here's, how, you, can, help, send, us, some, love, foo, !, [, heavy, black, heart, ], [, ?, ], [, heavy, black, heart, ], [, ?, ], [, heavy, black, heart, ], [, ?, ]]",2018-11-16 23:38:52,1.0,
"[northern, california, air, quality, reaches, dangerous, levels, as, smoke, from, camp, fire, spreads, -, nbc, news]",2018-11-16 23:38:39,,
"[maybe, they, should, call, the, #campfire, the, #pge, fire, ., #californiawildfires, #californiawildfire, #pacificgasandelectric]",2018-11-16 23:38:36,,
"[pg, &, amp, ;, e, unlikely, to, go, bankrupt, because, of, wildfires]",2018-11-16 23:38:34,,
"[i, just, wanna, know, who, thought, it, was, okay, to, name, the, california, fire, campfire]",2018-11-16 23:38:26,,
"[', california, fire, foreshadowing, great, events, daniel, 12, 1, part, a, 1, ', on, #soundcloud, #np]",2018-11-16 23:38:11,,
"[the, governor, and, gavin, newsom, will, be, with, president, trump, as, he, surveys, the, fire, damage, tomorrow, in, butte, county, #campfire, #californiawildfires]",2018-11-16 23:38:10,,
"[camp, fire, update, :, more, than, 600, people, missing, ,, 63, dead, in, california's, deadliest, wildfire, someone, to, blame, jerry, brown, jr, ., and, people, from, ca, votd, demos, again, ., it's, karma, .]",2018-11-16 23:38:06,,
"[6, celebrities, pitching, in, to, help, with, california, fire, relief, #globalcitizen]",2018-11-16 23:38:05,,
"[', we, were, totally, unscathed, ', :, #pastor, recalls, miraculous, #wildfire, survival, despite, church, group, being, surrounded, by, raging, inferno, #campfire, #paradisefire, #paradisestrong]",2018-11-16 23:38:05,,
"[netvestor, vlae, weighs, in, with, more, thoughts, about, california, utility, pg, &, amp, ;, e, #campfire, #preferredstocks, $, pcg]",2018-11-16 23:38:00,,
"[california, fire, laser, conspiracy, :, terrorism, ,, illuminati, or, aliens, -, what, caused, the, fires, ?, -, religious, extremists, are, the, most, likely, because, they, can, make, it, look, like, a, natural, disaster, ., check, all, web, cams, !]",2018-11-16 23:37:57,,
"[this, california, fire, is, proof, that, anything, can, get, snatched, from, you, anytime, ,, whether, you're, living, in, poverty, or, if, you're, kylie, jenner, ., stay, humble, .]",2018-11-16 23:37:55,,
"[list, of, people, missing, in, california, ...]",2018-11-16 23:37:53,,
"[sending, all, my, love, to, my, bay, friends, and, everyone, else, affected, by, the, california, fires, ...., my, heart, aches, as, the, death, toll, rises, to, 66, and, the, amount, of, missing, people, to, 631, .....]",2018-11-16 23:37:51,,
"[did, a, dead, tree, fall, on, a, powerline, ?, dead, trees, can't, be, touched, right, ?, #woolseyfire, _news]",2018-11-16 23:37:36,,
"[the, apocalypticon, ~, the, end, of, the, world, ,, impacts, ,, wannacry, still, there, ,, army, robots, ,, chinese, state, terror, ,, us, stupidity, ,, the, camp, fire, ,, holocaust, fears]",2018-11-16 23:37:32,,
"[#purpleair, out, here, ., #campfire, #bayareasmoke]",2018-11-16 23:37:32,,
"[when, is, marky, mark, making, his, california, fire, movie, ?, you, know, he's, gonna, get, it, on, this, .]",2018-11-16 23:37:26,,
"[northern, california, air, quality, reaches, dangerous, levels, as, smoke, from, camp, fire, spreads, -, nbc, news]",2018-11-16 23:37:22,,
"[_marbles, please, tell, me, you're, safe, from, camp, fire, .., thinking, of, you, guys, ,, the, cermets, ,, and, meebles, [, purple, heart, ]]",2018-11-16 23:37:21,1.0,
"[we, in, southern, california, are, not, immune, ..., hope, masks, are, available, in, larger, amounts, near, the, camp, fire, zone, ., the, effects, won, all, show, immediately, !]",2018-11-16 23:37:17,,
"[hundreds, still, missing, in, california's, camp, fire, ., their, families, cling, to, hope, -, cnn]",2018-11-16 23:37:14,,
