tweet,time,score,human_score
"[california, fire, help, -, -, grass, roots, artists, ', &, amp, ;, makers, fundraiser, raises, over, $, 36,000, in, one, week, for, butte, ...]",2018-11-18 23:42:07,,
"[gives, you, a, better, perspective, of, how, big, the, #campfire, in, #paradise, california, is, ., there, are, over, 1,300, people, still, missing, and, the, death, toll, has, been, steadily, climbing, with, at, least, 79, confirmed, deaths, .]",2018-11-18 23:41:48,,
"[california, wildfire, update, :, sequoia, national, forest, :, eden, 343, acres, burning, ,, alder, ,, mountaineer, and, moses, 5,768, acres, 55, %, contained, ., southern, san, joaquin, valley, health, caution, /, air, quality, alert, for, ongoing, smoke, from, camp, fire, and, alder, /, mountaineer, wildfires, ., see, below, [, downwards, black, arrow, ], [, ?, ]]",2018-11-18 23:41:43,,
"[california, wildfires, :, made, homeless, by, flames, ,, evacuees, face, hardship, ,, disease, and, desperation]",2018-11-18 23:41:31,,
"[california, fire, :, what, is, the, impact, on, health, in, the, long, run, ?, (, medpage, today, ), -, -, there, is, simply, no, precedent, for, this, ,, expert, says, at, acaai, annual, meeting]",2018-11-18 23:41:20,,
"[james, munder, video, of, camp, fire, showing, a, huge, blast, followed, by, a, nexrad, pulse, from, nearby, beale, afb, .]",2018-11-18 23:40:43,,
"[horror, ,, nothing, but, horror, ., ', some, of, these, people, are, not, going, to, be, identified, ., ', naming, camp, fire, victims, an, uncertain, task]",2018-11-18 23:40:28,,
"[california, camp, fire, ravages, of, paradise, ,, but, #family, dog, survives, #home]",2018-11-18 23:40:27,,
"[i, couldn't, find, any, laws, that, said, it's, illegal, for, private, landowners, to, clear, dead, trees, ., can, you, provide, your, source, ?, butte, county, (, camp, fire, ), isn't, even, considered, a, top, -, 10, county, for, dead, trees, according, to, the, latm, grant, ,, so, less, funding, ., i, can't, see, how, this, is, relevant, ?, ?, ?]",2018-11-18 23:40:24,,
"[california, wildfires, :, nearly, 1,300, unaccounted, for, in, camp, fire, -, live, updates, -, -, 6, videos, -, -, photos, -, -, maps, -, -, specs, #californiawildfires, #california, #californiafires, #paradise, #buttecounty, #woolseyfire, #malibu, #trump, #mrtrump, #presidentdonaldtrump]",2018-11-18 23:40:22,,
"[death, toll, rises, to, 76, in, california, fire, with, winds, ahead]",2018-11-18 23:40:16,,
"[this, is, going, to, be, the, story, tomorrow, as, the, reality, sinks, in, ..., these, folks, aren't, staying, at, a, relative's, home, ., they, are, probably, deceased, ., #campfire]",2018-11-18 23:40:13,,
"[mass, shootings, and, mass, burnings, ,, pyne, says, ., welcome, to, the, new, america, ., #greennewdeal, #guncontrolnow]",2018-11-18 23:40:11,,
"[dog, found, after, #campfire, ', protecting, the, only, house, left, on, the, block, ', in, #paradise]",2018-11-18 23:40:10,,
"[', some, of, these, people, are, not, going, to, be, identified, ., ', naming, camp, fire, victims, an, uncertain, task, -, the, sacramento, bee]",2018-11-18 23:39:52,,
"[incredible, harrowing, story, from, of, #campfire, ., i, followed, oblong, on, google, maps, .]",2018-11-18 23:39:46,,
"[top, story, :, california, fire, :, what, started, as, a, tiny, brush, fire, became, the, state's, deadliest, wildfire, ., here's, how, -, los, angeles, times, see, more]",2018-11-18 23:39:41,,
"[top, story, :, california, fire, :, what, started, as, a, tiny, brush, fire, became, the, state's, deadliest, wildfire, ., here's, how, -, los, angeles, times, see, more]",2018-11-18 23:39:29,,
"[top, story, :, california, fire, :, what, started, as, a, tiny, brush, fire, became, the, state's, deadliest, wildfire, ., here's, how, -, los, angeles, times, see, more]",2018-11-18 23:39:29,,
"[this, is, what, a, #climatechange, reckoning, looks, like, ., all, of, it, is, embedded, in, the, background, trend, of, things, getting, warmer, like, a, giant, atmospheric, mosquito, ,, climate, change, is, sucking, california, dry, via]",2018-11-18 23:39:17,,
"[i, have, seen, 2, people, washing, their, cars, today, ., cue, the, rain, dance, #campfiremiracle, #campfire]",2018-11-18 23:39:11,,
"[camp, fire, survivors, :, does, anyone, know, these, ', 2, dogs-boss, a, chihuahua, and, a, dog, named, cat, ?, ', cat, is, a, groovy, dog, ?, ty, pdx, portland, fire, dept, ., found, (, 2, dogs, ), while, evacuat, ., &, amp, ;, firefighting, ., if, anyone, knows, the, ', 2, pals, ', contact, vca, ., maybe, they, stay, together, ., they, are, a, sweet, pair, .]",2018-11-18 23:39:07,,
"[the, pure, ignorance, of, this, orange, racoon, is, truly, astonishing, smdh]",2018-11-18 23:38:57,,
"[trump, visit, elicits, mixed, reaction, from, #campfire, evacuees, ,, community]",2018-11-18 23:38:57,,
"[top, story, :, california, fire, :, what, started, as, a, tiny, brush, fire, became, the, state's, deadliest, wildfire, ., here's, how, -, los, angeles, times, see, more]",2018-11-18 23:38:56,,
"[#campfirecalifornia, taxpayers, bailout, pg, &, amp, ;, e, from, #campfitre, liabilitystock, rallies, [, pouting, face, ], _cgfx, _]",2018-11-18 23:38:49,0.0,
"[top, story, :, california, fire, :, what, started, as, a, tiny, brush, fire, became, the, state's, deadliest, wildfire, ., here's, how, -, los, angeles, times, see, more]",2018-11-18 23:38:41,,
"[top, story, :, celebrities, times, california, fire, :, what, started, as, a, tiny, brush, fire, became, the, state's, deadliest, wildfire, ., here's, how, -, los, angeles, times, see, more]",2018-11-18 23:38:38,,
"[jolly, plunged, into, the, smoke, ,, now, blinding, ,, and, ran, with, her, hands, stretched, out, in, front, of, her, ., she, hit, firm, ,, hot, metal, ., a, firetruck, ., firefighters, lifted, her, in, and, radioed, for, help, ., this, account, of, the, camp, fire, is, both, riveting, and, terrifying, :]",2018-11-18 23:38:32,,
"[top, story, :, california, fire, :, what, started, as, a, tiny, brush, fire, became, the, state's, deadliest, wildfire, ., here's, how, -, los, angeles, times, see, more]",2018-11-18 23:38:28,,
"[top, story, :, california, fire, :, what, started, as, a, tiny, brush, fire, became, the, state's, deadliest, wildfire, ., here's, how, -, los, angeles, times, see, more]",2018-11-18 23:38:28,,
"[did, anyone, else, get, the, odd, feeling, that, pleasure, was, /, is, the, name, of, a, sex, worker, he, once, knew, /, knows, ?, #paradise, #pleasurevsparadise, #campfire, #californiafires, #freudianslip, what, a, name, ...]",2018-11-18 23:38:27,,
"[!, !, #woolseyfire, closure, !, !, all, lanes, shutdown, until, further, notice, in, #malibu, on, malibu, cyn, rd, nb, between, hwy, 1, and, piuma, rd, #latraffic]",2018-11-18 23:38:22,,
"[!, !, #woolseyfire, closure, !, !, decker, rd, /, westlake, blvd, are, closed, in, #malibu, on, hwy, 23, nb, between, ca, -, 1, and, e, potrero, rd, #latraffic]",2018-11-18 23:38:22,,
"[!, !, #woolseyfire, closure, !, !, all, lanes, shutdown, until, further, notice, in, #agourahills, on, las, virgenes, rd, nb, between, malibu, cyn, rd, and, us, 101]",2018-11-18 23:38:20,,
"[', he, can, kiss, my, red, ass, ', :, california, fire, evacuees, give, trump, visit, short, shrift, |, us, news, |, the, guardian]",2018-11-18 23:38:19,,
"[to, think, that, it, all, could, have, been, avoided, by, simply, raking, leaves, [, maple, leaf, ], and, pine, [, evergreen, tree, ], needles, ...]",2018-11-18 23:38:17,,
"[we, have, great, farmers, (, in, reference, to, the, camp, fire, )]",2018-11-18 23:38:11,,
"[it's, not, too, late, to, donate, to, #campfire, relief, efforts, !, to, donate, text, buttefire, to, 91999, or, visit, #buttecounty, #californiawildfires, #paradise, #fire, #california]",2018-11-18 23:38:09,,
"[i've, already, read, that, they, most, likely, won't, be, able, to, rebuild, due, to, high, fire, danger, !, !, !, just, like, many, other, california, fire, areas, ., coincidence, ?]",2018-11-18 23:38:01,,
"[is, utterly, and, completely, devoid, of, compassion, ., #shameonwalmart, #campfire, #californiafires]",2018-11-18 23:37:55,,
"[pg, &, amp, ;, e, reports, another, outage, on, morning, when, california, fire, started]",2018-11-18 23:37:48,,
"[ah, bless]",2018-11-18 23:37:43,,
"[started, by, a, camp, fire, .]",2018-11-18 23:37:39,,
"[[, wind, blowing, face, ], california, fire, death, toll, climbs, in, paradise, ,, where, residents, were, burned, alive, in, cars, [, confounded, face, ], still, i, ask, why, don't, you, bring, the, troops, to, california, to, help, ?]",2018-11-18 23:37:30,0.0,
"[calfire, reporting, 149,500, acres, burned, ,, 60, %, contained, ,, and, 12,595, structures, (, all, types, ), destroyed, ., #campfire, #wildfire, #wildlandurbaninterface, @, paradise, ,, california]",2018-11-18 23:37:21,,
"[california, fire, :, what, started, as, a, tiny, brush, fire, became, the, state's, deadliest, wildfire, ., here's, how, -, los, angeles, times]",2018-11-18 23:37:16,,
"[pg, &, amp, ;, e, linked, to, southern, california, fire, that, killed, 3, people, also, ...]",2018-11-18 23:37:09,,
"[this, is, a, pretty, accurate, description, of, the, process, for, identifying, the, deceased, after, a, wildfire, ., it, requires, multiple, disciplines, working, together, ., #forensics, #campfire]",2018-11-18 23:37:01,,
"[., reported, a, second, outage, on, its, equipment, in, butte, county, in, the, early, moments, of, the, #campfire, ., this, one, was, in, concow, ,, where, _fire, investigators, say, a, second, origin, to, the, fire, may, have, started, .]",2018-11-18 23:37:00,,
"[in, northern, california, ,, searchers, step, up, efforts, before, rain, comes, to, fire, zone]",2018-11-18 23:36:57,,
"[my, lungs, about, to, look, like, a, burned, steak, all, because, pg, &, amp, ;, e, got, a, monopoly, in, north, california, ., #sf, #campfire]",2018-11-18 23:36:55,,
"[pg, &, amp, ;, e, reports, another, outage, on, morning, when, california, fire, started, -, its, premature, to, say, ., what, if, this, caused, it]",2018-11-18 23:36:42,,
"[man, finds, engagement, ring, in, rubble, after, california, camp, fire, destroys, home]",2018-11-18 23:36:36,,
"[california, camp, fire, ravages, town, of, paradise, ,, but, family, dog, survives]",2018-11-18 23:36:34,,
"[this, family, fled, the, camp, fire, ., then, they, learned, their, garage, became, a, makeshift, hospital, .]",2018-11-18 23:36:15,,
"[it, used, to, be, that, fires, destroyed, exurbs, or, scattered, enclaves, ., but, what's, remarkable, is, the, way, they're, plowing, over, cities, ,, which, we, thought, was, something, that, had, been, banished, a, century, ago, .]",2018-11-18 23:36:08,,
"[i, am, a, retired, firefighter, in, california, ., the, first, thing, california, fire, academies, teach, about, in, the, forest, firefighting, portions, is, that, californians, wildfires, are, a, direct, result, of, forest, mismanagement, and, years, of, fire, suppression, and, no, logging, allowing, fuel, to, build, up, .]",2018-11-18 23:36:03,,
"[these, pets, survived, the, camp, fire, -, -, but, now, rescuers, need, help, finding, their, owners, -, the, sacramento, bee]",2018-11-18 23:36:01,,
"[we, used, tools, to, launch, the, disaster, relief, clinic, &, amp, ;, would, welcome, support, to, advance, the, work, ., (, &, amp, ;, just, gave, us, a, data, discount, w, /, o, our, asking, ,, bc, of, #woolseyfire, use, ., ), thank, you, !]",2018-11-18 23:35:59,,
"[haven't, heard, a, thing, from, the, reporter, i, contacted, that, interviewed, the, retired, couple, that, only, makes, $, 900.00, /, mo, from, ss, &, amp, ;, rented, a, place, for, $, 400.00, /, mo, ., that, lost, everything, in, the, paradise, #campfire, ., my, offer, stands, to, them, ., they, have, no, family, ,, nothing, ,, no, plans, ., i'm, here, .]",2018-11-18 23:35:53,,
"[hundreds, of, americans, in, a, walmart, parking, lot, in, #california, living, in, tents, with, no, help, from, the, government, ., the, #illegalaliens, storming, our, borders, are, taking, away, from, americans, ., it's, time, to, put, americans, first, ., #campfire]",2018-11-18 23:35:52,,
"[', some, of, these, people, are, not, going, to, be, identified, ., ', naming, camp, fire, victims, an, uncertain, task]",2018-11-18 23:35:48,,
"[another, city, down, [, smiling, face, with, sunglasses, ], good, riddance, #paradisefire, #campfire, #paradiseca]",2018-11-18 23:35:48,1.0,
"[camp, fire, evacuees, at, makeshift, camp, in, walmart, parking, lot, given, deadline, to, leave]",2018-11-18 23:35:45,,
"[death, toll, rises, to, 76, in, california, fire, with, winds, ahead]",2018-11-18 23:35:24,,
"[also, tag, #woolseyfire, ., campfire, is, northern, california, nearly, 7hrs, away, by, car, from, the, southern, cali, fires, ., they, are, separate, and, both, tragic, .]",2018-11-18 23:35:22,,
"[with, hundreds, still, missing, in, camp, fire, ,, some, families, prepare, for, the, worst]",2018-11-18 23:35:12,,
"[i, am, a, retired, firefighter, in, california, ., the, first, thing, california, fire, academies, teach, about, in, the, forest, firefighting, portions, is, that, californians, wildfires, are, a, direct, result, of, forest, mismanagement, and, years, of, fire, suppression, and, no, logging, allowing, fuel, to, build, up, .]",2018-11-18 23:35:10,,
"[we, weren't, going, to, let, the, fire, take, anything, more, from, us, .]",2018-11-18 23:35:03,,
"[man, finds, engagement, ring, in, rubble, after, california, camp, fire, destroys, home, #foxnews]",2018-11-18 23:34:51,,
"[some, resources, from, for, the, communities, responding, to, #campfire, #wildfires]",2018-11-18 23:34:51,,
"[california, camp, fire, ravages, town, of, paradise, ,, but, family, dog, survives]",2018-11-18 23:34:50,,
"[california, fire, :, what, started, as, a, tiny, brush, fire, became, the, state's, deadliest, wildfire, ., here's, how, -, los, angeles, times]",2018-11-18 23:34:40,,
"[tmfpd, is, still, accepting, gift, card, donations, for, the, victims, affected, by, the, camp, fire, ., others, in, the, community, are, also, taking, donations, .]",2018-11-18 23:34:36,,
"[it, has, destroyed, almost, 13,000, structures, ., for, perspective, ,, the, previously, most, destructive, wildfire, in, state, history, ,, tubbs, fire, that, raged, through, the, city, of, santa, rosa, last, year, ,, destroyed, 5,500, total, structures, .]",2018-11-18 23:34:01,,
"[if, you, want, to, bawl, your, eyes, out, here's, ', harrowing, article, that, vividly, depicts, the, devastation, of, the, deadly, camp, fire]",2018-11-18 23:33:56,,
"[mission, dolores, is, hosting, a, #campfire, benefit, concert, on, 11/26, joseph, raymond, meyers, ,, ,, ,, philip, g, skinner, ,, nicole, takesono, flowers, ,, bojan, knezevic, ,, sofie, rose, ,, lucas, babcock, ,, jerome, lenk, &, amp, ;, more, !, learn, more, :, #sanfrancisco]",2018-11-18 23:33:46,,
"[the, silver, cocoon, #campfire]",2018-11-18 23:33:44,,
"[california, fire, turns, malibu, from, haven, into, hellscape, via]",2018-11-18 23:33:43,,
"[_amp, blocking, all, walmart, ads, due, to, the, company's, heartlessness, toward, #campfire, refugees, /, homeless, camping, in, the, store, parking, lot, ., evil, ., pure, evil, ,, kicking, them, out, ., who, do, you, think, will, shop, at, your, store, now, ?]",2018-11-18 23:33:42,,
"[roadclosures, 2, #woolseyfire, just, north, of, kanan, at, triunfo, canyon, blocking, access, to, kanan, rd, just, north, of, kanan, at, hidden, highland, ,, blocking, access, to, kanan, rd, w, mulholland, from, cornell, rd, everything, is, closed, south, of, mulholland, hwy, &, amp, ;, west, of, malibu, canyon, to, malibu, city, limits]",2018-11-18 23:33:31,,
"[pg, &, amp, ;, e, reports, another, outage, on, morning, when, california, fire, started]",2018-11-18 23:33:26,,
"[california, camp, fire, ravages, town, of, paradise, ,, but, family, dog, survives, ,, if, you, know, what, i, mean]",2018-11-18 23:33:13,,
"[this, is, a, heartbreaking, read, ., [, broken, heart, ], california, fire, :, what, started, as, a, tiny, brush, fire, became, the, state's, deadliest, wildfire, ., here's, how, -, los, angeles, times]",2018-11-18 23:33:00,0.0,
"[my, friends, 2nd, deville, amp, was, lost, when, the, #campfire, took, his, house, in, paradise, ,, ca, ., he's, a, modest, professional, musician, and, lost, everything, ,, including, his, strat, ., any, chance, you, can, hook, him, up, ?]",2018-11-18 23:32:56,,
"[fox, news, :, california, camp, fire, ravages, town, of, paradise, ,, but, family, dog, survives]",2018-11-18 23:32:46,,
"[a, chicoer, editorial, :, #camp, fire, the, tragedy, we, were, all, warned, about, :, nobody, would, have, ever, thought, this, could, happen, ,, president, donald, trump, said, while, touring, the, camp, fire, ...]",2018-11-18 23:32:28,,
"[sharing, again, ,, and, i, hope, you, all, will, too, !, please, share, -, a, church, near, my, area, is, hoping, to, help, the, victims, of, the, camp, fire, in, paradise, ,, ca, ., you, can, donate, here, :]",2018-11-18 23:32:22,,
"[we, look, for, the, human, remains, so, the, family, doesn't, have, to, find, them, ., captures, the, unfathomable, #campfire, search, and, rescue, effort, ,, with, editing, .]",2018-11-18 23:32:20,,
"[just, spoke, with, the, wal-mart, in, chico, ,, ca, (, 3:30, pm, ), who, tell, me, they, have, spoken, to, the, district, manager, &, amp, ;, the, camp, fire, evacuees, are, being, permitted, to, stay, in, their, parking, lot, for, as, long, as, they, want, &, amp, ;, will, not, be, turned, away, !]",2018-11-18 23:32:18,,
"[#woolseyfire, ., #campfire, ., prayers, for, victims, ,, firefighters, and, all, those, affected, by, these, horrible, fires, !]",2018-11-18 23:32:11,,
"[who, watched, the, movie, ?, that's, the, same, #pge, responsible, for, the, #campfire, fire, ., the, company, never, learned, to, value, human, life, .]",2018-11-18 23:32:11,,
"[the, #campfire, as, it, happened, live, ., hear, it, exactly, how, it, happened, ,, and, the, stories, of, the, unknown, heroes, who, risked, it, all, to, help, save, others, ., this, is, continuous, coverage, of, the, incident, as, it, happened, .]",2018-11-18 23:32:05,,
"[awesomecapital, :, california, fire, :, what, is, the, impact, on, health, in, t, ...]",2018-11-18 23:32:00,,
"[road, closures, #woolseyfire, 11/18, /, 18, -, hwy, 1, southbound, (, p, ., c, ., h, ., ), closed, at, la, county, line, to, ramirez, canyon, rd, ., -, ramirez, canyon, rd, ., at, the, malibu, city, limit, ., -, on, mulholland, at, country, ranch, ,, blocking, traffic, south, of, country, ranch, ., -, s, ., kanan, at, malibu, view, dr, ., (, more, )]",2018-11-18 23:31:48,,
"[#subwaylive, :, the, remains, of, five, more, people, were, found, saturday, ,, including, four, in, the, decimated, town, of, paradise, ,, california, and, one, in, nearby, concow, ,, bringing, the, number, of, dead, to, 76, .]",2018-11-18 23:31:27,,
"[#traitor, #trump, shook, hands, with, #governor-elect, gavin, newsom, yesterday, ,, the, same, person, he, recently, called, a, clown, ., graciously, accepted, the, handshake, ., i'm, not, sure, i, could, be, so, forgiving, ., #veteransagainsttrump, #wildfires, #campfire, #woolseyfire, #california]",2018-11-18 23:31:04,,
"[california, fire, :, what, started, as, a, tiny, brush, fire, became, the, state's, deadliest, wildfire, ., here's, how, -, los, angeles, times]",2018-11-18 23:30:59,,
"[california, fires, :, number, of, missing, grows, to, more, than, 1,000, in, camp, fire, -, cnn]",2018-11-18 23:30:58,,
"[thousands, of, people, homeless, ,, entire, towns, destroyed, ,, and, cinematic, history, lost, ., the, latter, means, far, less, than, the, former, but, shows, how, these, devastating, losses, affect, us, all, ,, even, in, a, tiny, way, ., my, heart, is, with, the, people, affected, by, #campfire, .]",2018-11-18 23:30:58,,
"[', some, of, these, people, are, not, going, to, be, identified, ., ', naming, camp, fire, victims, an, uncertain, task, -, the, sacramento, bee]",2018-11-18 23:30:54,,
"[so, that, devestateing, camp, fire, in, ca, started, nov, ., 8th, ..., wow, ..., i'm, praying, for, our, country, ...]",2018-11-18 23:30:48,,
"[having, fought, forest, fires, as, a, teen, ,, and, designed, a, system, to, direct, airplanes, to, take-off, and, land, by, computer, ,, it, is, evident, that, water, bombers, need, now, to, fly, at, night, ., the, technology, exists, ., it, need, be, implemented, .]",2018-11-18 23:30:46,,
"[california, camp, fire, ravages, town, of, paradise, ,, but, family, dog, survives]",2018-11-18 23:30:45,,
"[seems, to, be, responsible, for, the, #forestfires, on, nov, ., 13, ,, several, victims, of, the, camp, fire, filed, a, lawsuit, blaming, the, energy, company, for, failing, to, properly, maintain, its, infrastructure, and, equipment, ., due, to, this, mismanagement, ,, the, suit, claims, ,, pg, &, amp, ;, e, power, ...]",2018-11-18 23:30:41,,
"[camp, fire, survivors, :, does, anyone, know, ', 3, amigos-chic, ,, phil, ,, lay, ', the, hens, ?, ty, pdx, portland, fire, dept, ., found, (, 3, hens, ), while, evacuat, ., &, amp, ;, firefighting, ., if, anyone, knows, the, ', 3, amigos, ', contact, vca, ., hens, avoided, being, roasted, &, amp, ;, fried, by, kfc, ., they, wished, could, fly, or, swim, like, swans, .]",2018-11-18 23:30:38,,
"[california, camp, fire, ravages, town, of, paradise, ,, but, family, dog, survives, as, her, fa]",2018-11-18 23:30:30,,
"[the, and, newspapers, both, had, a, good, #, of, subscribers, in, paradise, ., now, we, don't, have, a, town, to, deliver, it, to, ., so, the, post, is, now, being, distributed, at, evacuation, centers, ., full, interview, here, :]",2018-11-18 23:30:23,,
"[the, #campfire, created, dangerous, conditions, ., crews, are, working, 24/7, to, to, make, the, evacuation, zones, safe, .]",2018-11-18 23:30:18,,
"[dog, found, after, camp, fire, ', protecting, the, only, house, left, on, the, block, ', in, paradise, via, _rs]",2018-11-18 23:30:17,,
"[as, camp, fire, overtook, paradise, ,, many, were, gridlocked, or, never, got, warning, ,, reports, say, via]",2018-11-18 23:30:16,,
"[problem, solved, #campfire, #campfiresmoke]",2018-11-18 23:30:11,,
