tweet,time,score,human_score
"[[, person, with, folded, hands, ], [, person, with, folded, hands, ], [, person, with, folded, hands, ], [, person, with, folded, hands, ], [, person, with, folded, hands, ], [, person, with, folded, hands, ], #campfireparadise, ,, ca, -, november, 09, :, rocklin, police, officers, randy, law, grazes, a, horse, he, rescued, in, paradise, ,, calif, ., ,, friday, ,, november, 9, ,, 2018, ., (, karl, mondon, /, digital, first, media, /, the, mercury, news, via, getty, images, )]",2018-11-12 23:51:43,1.0,
"[_trial, i'll, send, you, his, original, tweet, blaming, us, for, fires, on, federal, land, (, he, cut, 4.4, million, from, the, foresty, budget, ), and, claiming, he, would, withhold, aid, ., our, fire, alone, has, now, killed, 29, men, ,, women, ,, and, children, ,, 228, are, missing, ,, 26,000, homeless, and, 112,000, acres, gone, ., #campfire]",2018-11-12 23:51:40,,
"[seems, at, &, amp, ;, t, providing, unlimited, for, those, in, #woolseyfire, area, ., meanwhile, while, evacuated, #verizonwireless, sent, me, this, love, note, -, verizon, msg, :, you're, almost, out, of, data, ., you, have, 5, %, remaining, with, 4, days, left, ., get, unlimited, data, on, america's, best, 4g, network, ., switch, today, ., [, neutral, face, ]]",2018-11-12 23:51:37,0.0,
"[blame, ,, blame, ,, blame, ,, hate, ,, hate, ,, hate, ., maybe, you, should, stop, the, blame, game, and, start, taking, responsibility, for, your, own, actions, ., that, goes, for, all, of, hollywood, haters, ., its, horrible, to, see, this, fire, burning, homes, and, people, dying, .]",2018-11-12 23:51:36,,
"[what, to, donate, to, california, fire, victims, who, need, your, help, (, and, how, )]",2018-11-12 23:51:29,,
"[i, know, i, no, longer, live, there, ,, but, my, childhood, home, may, have, been, lost, in, the, #woolseyfire, and, with, it, ,, potentially, the, hope, that, i'd, buy, it, back, ...]",2018-11-12 23:51:26,,
"[what, to, do, when, dealing, with, an, insurer, after, your, home, catches, fire]",2018-11-12 23:51:21,,
"[we, are, saddened, to, see, paramount, ranch, ,, the, set, of, so, many, beloved, hollywood, films, ,, destroyed, by, the, #woolseyfire, ., thank, you, to, all, first, responders, for, their, tireless, and, heroic, work, .]",2018-11-12 23:51:20,,
"[3d, rendering, of, the, #campfire, #buttefire, as, seen, by, our, #sentinel2, [, regional, indicator, symbol, letter, e, ], [, regional, indicator, symbol, letter, u, ], [, satellite, ], yesterday]",2018-11-12 23:51:19,1.0,
"[important, information, for, hashtags, #woolseyfires, #woolseyfire, #hillfire, #lvusd]",2018-11-12 23:51:17,,
"[woolsey, fire, structure, damage, doubles, ;, 2, who, died, likely, got, lost, while, trying, to, escape]",2018-11-12 23:51:16,,
"[watch, live, :, _mundel, is, in, sky, 9, over, the, #woolseyfire, ., get, the, latest, here, :]",2018-11-12 23:51:12,,
"[la, county, firehawk, on, a, mission, to, snuff, out, a, fire, in, #malibucanyon, behind, to, keep, it, from, spreading, to, the, east, side, of, the, canyon, ., #woolseyfire]",2018-11-12 23:51:11,,
"[llamas, at, chapelle, de, l'artiste, appear, scorched, but, alive, ., with, mike, zuccolillo, in, paradise, ,, ca, #buttestrong, #campfire, #campfireparadise]",2018-11-12 23:51:05,,
"[devouring, thousands, of, homes, in, the, town, of, paradise, ,, the, camp, fire, is, the, state's, most, destructive, wildfire, ever, in, terms, of, property, loss, ., this, map, shows, how, widespread, the, destruction, was, :]",2018-11-12 23:51:04,,
"[the, fate, of, the, monte, nido, home, used, by, bradley, cooper's, character, in, #astarisborn, remained, unclear, as, of, monday, morning, ., nestled, on, the, southwestern, edge, of, calabasas, it's, directly, in, the, line, of, the, #woolseyfire's, march, to, the, pacific, ocean]",2018-11-12 23:51:04,,
"[unlike, other, fundraisers, ,, all, 100, %, of, the, funds, will, go, directly, to, helping, those, in, need, ., it, is, important, now, to, help, ,, whether, that, means, donating, or, sharing, this, tweet, ., #campfire, #chicostate, #fundraiser, #campfirehelp]",2018-11-12 23:51:03,,
"[500, calls, on, thursday, to, check, on, people, ., 500, the, dispatchers, told, me, repeatedly, as, i, tried, to, call, for, mother, at, 5883, copeland, rd, off, elliott, by, safeway, 500, ., they, are, covering, it, up, ., many, never, got, calls, told, me, after, 12pm, not, getting, ppl, who, couldn't, get, it, #fires, #campfire]",2018-11-12 23:51:01,,
"[dead, in, cars, and, homes, :, northern, california, fire, toll, at, 29]",2018-11-12 23:50:59,,
"[very, fashionable, for, these, california, fire, reporters, to, have, a, mask, on, their, neck, ., you, can, tell, very, few, of, them, have, used, them, since, the, noise, wire, is, unpinched, ., and, it's, like, they, can't, take, them, off, their, heads, lol, ..., smh]",2018-11-12 23:50:58,,
"[i've, just, posted, a, new, blog, :, california, fire, evacuees, trickle, back, to, deal, with, the, ashes]",2018-11-12 23:50:39,,
"[#californiawildfires, #trump, send, these, #nationalguardfrom, the, border, tofight, the, fires, !, !, the, #campfire, ,, which, erupted, thursday, morning, &, amp, ;, has, killed, at, least, 29, people, with, more, than, 200, still, reported, missing, ,, is, now, at, 25, percent, containment, ,, cal, fire, reports, ., nytimes, photo]",2018-11-12 23:50:25,,
"[we, all, want, to, help, the, victims, of, the, #campfire, ,, but, please, don't, send, supplies, ,, as, the, evacuation, centers, say, they, have, been, inundated, ., those, working, on, the, front, lines, say, giving, to, the, or, _org, is, the, best, way, to, help, .]",2018-11-12 23:50:21,,
"[has, nothing, to, do, with, a, out, of, control, camp, fire, and, high, winds, that, occurs, this, time, of, year, come, on, brains, trump's, not, god]",2018-11-12 23:50:21,,
"[video, :, nurse, shares, chilling, story, of, how, she]",2018-11-12 23:50:06,,
"[california, fire, update, [, police, cars, revolving, light, ], the, salvation, army, is, serving, meals, to, people, affected, by, the, hill, and, woolsey, fires, down, south, ., please, continue, to, pray, for, those, who, have, lost, their, homes, and, loved, ones, in, these, horrific, fires, ., [, person, with, folded, hands, ]]",2018-11-12 23:50:04,1.0,
"[im, hosting, a, charity, stream, for, #campfire, victims, !, all, proceeds, go, directly, to, the, tricounties, gofundme, ., join, me, ,, ,, _az, ,, and, others, as, we, chill, out, for, my, fellow, butte, county, residents, !, !]",2018-11-12 23:49:53,,
"[unhealthy, air, quality, caused, by, camp, fire, persists, in, berkeley]",2018-11-12 23:49:52,,
"[the, arizona, alien, invasion, ., maybe, could, report, on, this, instead, on, the, non, stop, california, fire, coverage]",2018-11-12 23:49:49,,
"[hey, tem, friends, ,, our, son, ,, christopher, has, offered, to, help, the, many, displaced, people, of, #paradise, and, the, #campfire, ., check, out, napa, county, kids, care, where, he, is, asking, for, our, greater, community, friends, to, consider, ...]",2018-11-12 23:49:44,,
"[the, media, do, everything, they, can, to, get, attention, using, all, the, celebrities, houses, burning, down, instead, of, covering, the, bigger, story, of, that, everyone, is, human, with, no, labels, that, have, also, lost, everythingincluding, those, who, are, missing, and, those, who, didn't, make, it, [, heavy, black, heart, ], [, ?, ], #campfire]",2018-11-12 23:49:39,1.0,
"[thisnis, a, must, see, !, these, people, they, had, preparation, time, !, you, dirty, p, o, s, !, everything, went, black, !, #campfire, #campfireparadise]",2018-11-12 23:49:31,,
"[feel, good, story, of, the, day, ., garbageman, pulls, 93, -, year-old, into, truck, as, camp, fire, spreads]",2018-11-12 23:49:28,,
"[will, #lausd, schools, in, the, west, san, fernando, valley, be, closed, tomorrow, due, to, #woolseyfire, ?]",2018-11-12 23:49:25,,
"[watch, #proof, of, what, can, do, as, she, hands, gift, cards, directly, into, the, hands, of, the, victims, of, the, #hurricane, that, hit, [, regional, indicator, symbol, letter, p, ], [, regional, indicator, symbol, letter, r, ], puerto, rico, and, why, it's, important, to, do, research, before, sending, any, money, to, anyone, !, #californiafires, #bstrong, #woolseyfire, bethenny, is, on, her, way, !]",2018-11-12 23:49:20,,
"[betsyann, cowley, ,, 31, ,, who, lives, in, the, tiny, mountain, community, of, pulga, where, the, #campfire, started, ,, said, she, received, an, email, from, pg, &, amp, ;, e, the, day, before, the, fire, broke, out, saying, the, utility, needed, to, do, repair, work, on, equipment, on, or, near, her, property, .]",2018-11-12 23:49:17,,
"[plaintiffs, firms, gear, up, for, camp, fire, litigation]",2018-11-12 23:49:05,,
"[by, neil's, logic, once, the, dem's, won, the, house, back, ,, the, fires, should, have, gone, out, by, themselves, ., [, ?, ], [, ?, ], #wildfires, [, ?, ], [, ?, ], kudos, to, the, brave, #firefighters, ., nuts, to, the, daft, #singer-songwriters, .]",2018-11-12 23:49:04,,
"[fire, cannot, destroy, memories, ., three, jewish, summer, camps, in, the, malibu, hills, are, damaged, by, the, #woolseyfire, .]",2018-11-12 23:49:02,,
"[fueling, the, fire]",2018-11-12 23:48:53,,
"[!, !, #woolseyfire, closure, !, !, all, lanes, are, shutdown, until, further, notice, in, #malibupacificpalisades, on, hwy, 27, nb, be, ...]",2018-11-12 23:48:51,,
"[why, trump, won't, talk, about, the, real, reason, for, california's, wildfires]",2018-11-12 23:48:50,,
"[more, than, 3,000, firefighters, have, been, waging, an, all-out, attack, on, the, #woolseyfire, ., the, raging, flames, have, scorched, almost, 150, square, miles, -, -, 370, structures, have, been, lost, ,, yet, fire, officials, say, crews, saved, 57,000, homes, .]",2018-11-12 23:48:46,,
"[not, going, to, be, a, lot, of, these, in, the, sf, bay, area, this, week, #campfire]",2018-11-12 23:48:36,,
"[oh, no, !, looking, for, something, to, store, your, emergency, kit, in, the, back, of, your, car, ,, truck, or, suv, when, you, have, to, leave, in, a, hurry, ?, tuff, viking, (, r, ), #socalfires, #hillfire, #woolseyfire, #californiafires, #campfire, #cnn, #malibufire, [, regional, indicator, symbol, letter, u, ], [, regional, indicator, symbol, letter, s, ]]",2018-11-12 23:48:30,,
"[helpful, list, of, orgs, to, donate, to, for, #cawildfire, relief, ., #donations, #campfire, paradise]",2018-11-12 23:48:26,,
"[i'm, betting, it, will, even, go, lower, now, since, his, california, fire, comment, and, his, dissing, our, soldiers, in, france, by, not, going, to, the, cemetery, .]",2018-11-12 23:48:22,,
"[yeah, ,, quit, letting, out, your, carbon, dioxide, which, ,, according, to, some, ,, is, the, primary, driver, of, global, warming, ., globe, has, been, warming, for, a, long, time, !, witness, previous, california, fire, of, 1889, ,, the, santiago, fire, ,, which, scorched, over, 300,000, acres, !]",2018-11-12 23:48:21,,
"[with, 90,000-, plus, acres, scorched, and, 250,000, residents, already, forced, from, their, homes, ,, gusty, santa, ana, winds, continued, to, fuel, the, destructive, #woolseyfire, ., many, in, southern, california, fear, what, could, still, burn, .]",2018-11-12 23:48:13,,
"[proceeds, will, go, to, the, #campfire, victims, in, paradise, &, amp, ;, butte, county, .]",2018-11-12 23:48:12,,
"[the, recent, #campfire, hit, really, close, to, home, and, 12, of, our, own, employees, have, lost, their, homes, ., let's, help, them, get, back, on, their, feet, ., follow, this, link, to, support, our, tribe, :]",2018-11-12 23:48:05,,
"[camp, fire, has, left, 228, people, missing, ., their, families, feel, helpless]",2018-11-12 23:48:03,,
"[to, file, a, claim, ,, contact, cig, ., #cafire, #ca, #safety, #campfire, #malibu, #woolseyfire]",2018-11-12 23:48:03,,
"[evacuated, from, the, #campfire, ?, contact, your, insurer, at, their, toll, free, phone, number, #wildfires]",2018-11-12 23:48:02,,
"[it, has, been, a, busy, morning, here, in, ventura, county, ., here, is, this, morning's, video, update, from, the, #woolseyfire, pio, team, at, the, incident, command, post, .]",2018-11-12 23:47:52,,
"[check, trump's, lies, about, california's, fire, ', mismanagement, ', #trump, #trumplies, #pathologicalliar, #trumpsmentalhealth, #trumpderangementsyndrome, #californiawildfires, #californiafires, #campfire, #theimmoralgop, #trumpmismanagement, #zinke, #zinkelies, #resistance]",2018-11-12 23:47:51,,
"[working, on, tragic, fires, is, tough, ., even, tougher, when, it's, your, own, community, ., so, much, devastation, here, in, westlake, village, ., #woolseyfire]",2018-11-12 23:47:46,,
"[but, it, sure, seems, extremely, odd, that, the, mass, shooting, in, ventura, and, then, immediately, following, an, other, california, fire, destroying, everything, in, its, path, and, the, 2, platforms, that, democrats, pushed, were, gun, control, and, climate, control, ., just, seems, odd, .]",2018-11-12 23:47:44,,
"[free, stays, to, first, responders, and, those, displaced, by, the, fires, ,, via, airbnb, ......, #airbnb, #losangeles, #ventura, #free, #woolseyfire, #malibufire, #hellfire]",2018-11-12 23:47:41,,
"[this, isn't, over, ., not, even, close, ., not, even, a, little, ., don't, quit, talking, about, it, ., don't, quit, asking, for, donations, ., #campfire, is, still, raging, ., this, isn't, over, .]",2018-11-12 23:47:38,,
"[i'd, be, interested, in, knowing, if, nationalist, ,, donald, trump, thanked, globalist, ,, canadian, prime, minister, justin, trudeau, for, all, of, the, support, by, sending, countless, airplanes, and, personal, to, help, battle, the, #californiawildfires, ., #woolseyfire, #peakfire, #canada, #welovecanada, [, heavy, black, heart, ], [, ?, ], [, heavy, black, heart, ], [, ?, ]]",2018-11-12 23:47:36,1.0,
"[people, are, posting, photos, of, animals, lost, in, the, camp, fire, in, hopes, of, tracking, down, the, owners, .]",2018-11-12 23:47:31,,
"[plaintiffs, firms, gear, up, for, camp, fire, litigation]",2018-11-12 23:47:30,,
"[tragic, ., the, scene, just, repeats, itself, throughout, the, area, #woolseyfire]",2018-11-12 23:47:28,,
"[why, does, california, have, so, many, wildfires, ?, scientists, believe, a, combination, of, climate, change, ,, the, santa, ana, winds, and, careless, people, are, to, blame, ., #californiawildfires, #californiafire, #campfire, #wildfire]",2018-11-12 23:47:17,,
"[firefighters, are, going, house, to, house, checking, ..., spraying, foam, if, they, feel, there, is, vegetation, left, ..., good, sign, ., #woolseyfire, #bellcanyon, #bellcanyonfire]",2018-11-12 23:47:13,,
"[after, i, evacuated, at, 12:30, am, friday, november, 9th, you, all, were, my, lifeline, throughout, the, night, and, keeping, my, sanity, in, check, ., i, will, be, forever, grateful, [, heavy, black, heart, ], [, ?, ], #woolseyfire, #woolseyfires]",2018-11-12 23:47:09,1.0,
"[!, !, #woolseyfire, closure, !, !, all, lanes, are, shutdown, until, further, notice, in, #woodlandhills, on, hwy, 27, sb, between, mulholland, dr, and, ca, -, 1]",2018-11-12 23:47:06,,
"[via, [, heavy, check, mark, ], [, ?, ], woolsey, fire, structure, damage, doubles, ;, 2, who, died, likely, got, lost, while, trying, to, escape]",2018-11-12 23:47:03,,
"[venmo, @, -, tavern, 101feedsfirstresponders, to, donate, to, tavern, 101, who, has, been, preparing, free, hot, meals, to, all, first, responders, in, the, #woolseyfire]",2018-11-12 23:46:59,,
"[they've, been, fighting, the, fire, over, at, mulholland, &, amp, ;, las, virgenes, [, by, the, tunnel, ], most, all, afternoon, ., they've, just, sent, in, more, unit, to, help, foxtrot, ., #woolseyfire, #lacounty]",2018-11-12 23:46:54,,
"[and, even, in, the, area, of, the, #campfire, ., drought, and, climate, change, is, a, major, cause, ., #sciencerocks]",2018-11-12 23:46:54,,
"[in, this, #northerncalifornia, town, ,, #paradise, was, ,, in, fact, ,, lost, ,, as, entire, lives, were, incinerated, by, the, #campfire, in, a, matter, of, minutes, ., at, least, 31, people, are, dead, and, ,, four, days, later, ,, more, than, 200, still, unaccounted, for, .]",2018-11-12 23:46:51,,
"[y'all, are, probably, already, doing, this, ,, but, red, cross, safe, &, amp, ;, well, site, registers, evacuees, and, pets, where, they're, staying, so, friends, and, family, can, find, them, ., #campfire, #woolseyfires, #californiawildfires, (, thank, you, thank, you, thank, you, for, your, work, !, )]",2018-11-12 23:46:50,,
"[charity, stream, 2nite, at, 7pm, edt, for, the, #campfire, relief, effort, ., ft, ,, ,, and, many, more, !, all, donations, will, be, going, directly, to, gofundme, in, the, description, at, the, end, of, the, stream, ., _twitch]",2018-11-12 23:46:48,,
"[guy, fieri, helps, cook, ,, serve, dinner, for, camp, fire, first, responders]",2018-11-12 23:46:43,,
"[mass, shootings, &, amp, ;, mass, burnings, ., welcome, to, the, new, america, ., #climatechangeisreal]",2018-11-12 23:46:41,,
"[our, thoughts, are, with, those, affected, by, the, california, wildfires, ., use, caution, when, returning, to, homes, and, businesses, and, stay, safe, ., here, are, some, of, the, latest, updates, from, the]",2018-11-12 23:46:29,,
"[#woolseyfire, right, now, overlooking, old, #topanga, canyon, ., this, is, the, pesky, hotspot, on, #malibu, cyn, rd, between, the, tunnel, and, piuma, .]",2018-11-12 23:46:22,,
"[new, mobile, site, for, insureds, who, have, been, displaced, by, the, #woolseyfire, and, #hillfire, located, at, cal, lutheran, university's, gilbert, sport, and, fitness, center]",2018-11-12 23:46:20,,
"[made, a, donation, to, north, valley, animal, disaster, group, after, seeing, your, text, ., also, donated, to, help, people, ., my, uncle, has, been, evacuated, ., #campfire]",2018-11-12 23:46:18,,
"[please, consider, donating, to, the, california, fire, foundation, through, my, birthday, fundraiser, on, facebook, !, !, fire, season, is, now, 365, days, a, year, and, communities, are, being, destroyed, throughout, the, state, ., please, help, .]",2018-11-12 23:46:17,,
"[4, forensic, anthropologists, from, the, clark, county, office, of, the, coroner, /, medical, examiner, have, been, deployed, to, the, #paradisefire, in, ca, ., they, began, working, today, ,, assisting, in, the, recovery, &, amp, ;, id, of, human, remains, #campfire]",2018-11-12 23:46:13,,
"[yes, ,, he, threatened, us, when, there, were, 13, dead, and, today, it, is, 29, dead, and, 228, missing, in, the, #campfire]",2018-11-12 23:46:12,,
"[drink, this, beer, ., it's, not, only, delicious, ,, the, brewers, are, putting, their, money, where, their, mouths, are, at, just, the, right, time, ., #campfire, #californiawildfires]",2018-11-12 23:45:56,,
"[so, many, deranged, trump, haters, in, california, over, the, #cawildfire, #woolseyfire, #campfire, i, know, a, dozen, firefighter, emts, that, changed, their, minds, about, helping, due, to, the, twitter, posts, showing, so, much, hate, to, republicans, and, christians, and, our, wow, ,, sad, #hell, #california]",2018-11-12 23:45:56,,
"[what, you, need, to, know, about, using, respirator, masks, amid, camp, fire, smoke, .]",2018-11-12 23:45:50,,
"[from, lasd, :, do, not, post, your, address, on, social, media, ., #woolseyfire]",2018-11-12 23:45:47,,
"[#wildfires, have, taken, hold, of, #california, ,, and, #tzuchirelief's, sprung, to, action, ., this, sunday, ,, volunteers, visited, shelters, across, #losangeles, to, see, how, they, could, help, after, the, #woolseyfire, ., help, us, combat, fire, &, amp, ;, #ignitecompassion, at]",2018-11-12 23:45:45,,
"[unhealthful, air, quality, here, in, #bayarea, now, due, to, smoke, from, #campfire, but, ,, it's, good, in, tahoe, or, portland, if, you're, searching, for, blue, skies, &, amp, ;, clean, air, ., #californiawildfires, #californiafires]",2018-11-12 23:45:41,,
"[video, of, the, town, of, paradise, community, meeting, that, took, place, on, sunday, ,, nov, ., 11, ,, in, chico, ., #campfire, #paradisefire, #paradiseca]",2018-11-12 23:45:39,,
"[please, take, some, time, and, check, out, our, facebook, live, video, !, #campfire, #woolseyfire, #californiafires, #californiawildfires, #california, #calfire]",2018-11-12 23:45:30,,
"[my, thoughts, are, with, everyone, affected, by, the, #woolseyfire, and, #californiafire, ., i, am, deeply, sorry, for, your, loss, ., i, hope, you, have, found, a, place, of, safety, and, support, ., stay, safe, [, yellow, heart, ]]",2018-11-12 23:45:29,1.0,
"[video, :, nurse, shares, chilling, story, of, how, she, barely, survived, california, fire]",2018-11-12 23:45:20,,
"[smoke, from, the, massive, #campfire, in, butte, county, continues, to, waft, over, the, bay, area, ,, prompting, air, quality, officials, to, issue, a, winter, #sparetheair, alert, for, the, region, through, friday, .]",2018-11-12 23:45:09,,
"[#malibufire, the, malibu, fire, is, now, creeping, right, up, to, the, highway, via]",2018-11-12 23:45:06,,
"[mohsen, nazemi, of, dtsc's, brownfields, &, amp, ;, environmental, restoration, program, participated, in, a, community, meeting, sunday, night, in, #woodlandhills, repeating, the, same, unfounded, denials, and, leaving, without, taking, questions, ., -, #woolseyfire, #oakparkfire, #malibufire, #losangelesfire, [, fire, ]]",2018-11-12 23:45:06,1.0,
"[before, and, after, :, california, wildfires, leave, town, unrecognizable, via, #paradisefire, #campfire]",2018-11-12 23:45:04,,
"[dead, in, cars, and, homes, :, northern, california, fire, toll, at, 29, .]",2018-11-12 23:45:01,,
"[i'm, just, now, reading, up, on, the, california, fire, and, it's, devastating, ., [, pensive, face, ]]",2018-11-12 23:44:42,0.0,
"[my, heart, hurts, so, much, for, all, the, devastation, around, me, ., how, sad, this, is, the, most, deadly, fire, in, 85, years, ., probably, over, 50, people, dead, ..., so, many, homes, and, innocent, lives, lost, including, animals, ., i, wish, there, was, more, i, could, do, besides, pray, and, donate, ., [, disappointed, but, relieved, face, ], #campfire]",2018-11-12 23:44:32,0.0,
"[i'm, raising, money, for, lindsay, kremper-starting, over, ., click, to, donate, :, via, #campfire, #campfirebutte, #campfireparadise]",2018-11-12 23:44:26,,
"[hard, to, sympathize, with, a, group, of, people, that, have, lost, their, homes, when, they, show, open, hate, for, me, and, my, beliefs, #campfire]",2018-11-12 23:44:25,,
"[#missing, :, brandon, is, looking, for, his, uncle, [, white, down, pointing, backhand, index, ], [, white, down, pointing, backhand, index, ], [, white, down, pointing, backhand, index, ], #campfirejameswoods, #campfire]",2018-11-12 23:44:24,0.0,
"[blazes, spread, as, a, decimated, town, is, searched, for, bodies, via]",2018-11-12 23:44:23,,
"[revealed, :, kim, and, kanye, paid, private, firefighters, to, save, their, home, from, the, fires]",2018-11-12 23:44:20,,
"[how, to, help, california's, camp, fire, victims, in, paradise, and, nearby]",2018-11-12 23:44:18,,
"[the, malibu, times, is, tracking, buildings, damaged, or, survived, by, the, #woolseyfire]",2018-11-12 23:44:17,,
"[latest, #woolseyfire, story, :, it's, 20, %, contained, ,, with, 91,500, acres, burned, ,, 2, fresh, fires, today, in, simi, valley, .]",2018-11-12 23:44:13,,
"[trump's, misleading, claims, about, california's, fire, ', mismanagement, ']",2018-11-12 23:44:13,,
"[a, view, ,, but, no, home, ., a, longtime, resident, says, more, than, 3, dozen, homes, were, lost, in, #bellcanyon, ., #woolseyfire, .]",2018-11-12 23:44:08,,
"[firefighters, put, out, a, flare-up, fire, along, the, pch, this, morning, in, malibu, ., #woolseyfire]",2018-11-12 23:44:07,,
"[it, seems, ,, kind, of, rude, ,, to, name, a, wildfire, that's, burning, down, homes, and, killing, people, camp, fire, ...]",2018-11-12 23:44:05,,
"[southern, california, folks, :, they, specifically, need, fosters, ,, adopters, and, food, for, large, animals, in, the, wake, of, the, #woolseyfire, ., (, edited, to, correct, previous, tweet, )]",2018-11-12 23:44:02,,
"[camp, fire, death, toll, grows, to, 29, ,, matching, 1933, blaze, as, state's, deadliest, -, east, bay, times]",2018-11-12 23:44:00,,
"[anyone, with, a, missing, family, member, ,, or, those, who, have, located, a, missing, person, can, call, 530-538-6570, ,, 530-538-7544, or, 530-538-7671, ., camp, fire, :, families, desperately, search, for, loved, ones, ,, 228, still, missing]",2018-11-12 23:43:59,,
"[#woolseyfire, #malibu, #california, i, was, just, at, this, wonderful, urgent, care, in, malibu, !, can, anyone, help, ?]",2018-11-12 23:43:55,,
"[camp, fire, :, families, desperately, search, for, loved, ones, ,, 228, still, missing]",2018-11-12 23:43:51,,
"[a, woman, who, owns, land, near, where, the, camp, fire, started, in, northern, california, pg, &, amp, ;, e, sought, access, to, her, property, just, before, the, blaze, started, because, the, power, lines, were, causing, sparks, .]",2018-11-12 23:43:45,,
"[on, behalf, of, those, attending, we, send, our, deepest, thanks, to, #firstresponders, ., thanks, your, ongoing, support, in, the, local, #craftbeer, community, ., our, prayers, are, with, your, staff, ,, family, and, friends, of, those, affected, by, the, #campfire]",2018-11-12 23:43:37,,
"[we, are, missing, guy, edward, prescott, last, seen, paradise, on, clark, road, at, pearson, ,, we, have, not, heard, from, him, since, may, likely, be, in, oroville, or, surrounding, areas, ,, but, we, would, like, to, know, that, he, is, ok, ...., #campfire, #campfirejameswoods]",2018-11-12 23:43:35,,
"[our, hearts, go, out, to, our, fellow, jewish, camps, who, have, been, impacted, by, the, #woolseyfire, :, ,, camp, hess, kramer, and, gindling, hilltop, camp, ., we, are, in, this, together, ., full, update, here, :]",2018-11-12 23:43:35,,
"[urgentplease, retweet, [, white, down, pointing, backhand, index, ], [, emoji, modifier, fitzpatrick, type, -1-2, ], [, white, down, pointing, backhand, index, ], [, emoji, modifier, fitzpatrick, type, -1-2, ], immediate, evacuation, orderareas, of, #boxcanyon, and, #lakemanor, ,, unincorporated, #losangeles, ., #dayfive, #californiawildfires, ., #campfirejameswoods, #socalfiresjameswoods, #woolseyfire, #campfire]",2018-11-12 23:43:29,0.0,
"[here, is, a, link, if, u, would, like, donate, to, my, family, ., my, nana's, venmo, is, @, mary-jarschke, ., our, family, like, thousands, of, others, lost, their, house, in, #campfire, ., thank, you, to, those, who, have, already, helped, us, ,, reached, out, to, us, and, have, been, thinking, of, us, ., [, heavy, black, heart, ], [, ?, ], [, person, with, folded, hands, ], [, emoji, modifier, fitzpatrick, type, -, 3, ]]",2018-11-12 23:43:29,1.0,
"[waiting, for, spring, !, #campground, #camping, #207, #maine, #naplesmaine, #trickeypond, #vacationland, #tenting, #rving, #newengland, #thewaylifeshouldbe, #camplife, #campfire, #mainewelcomesyou, ...]",2018-11-12 23:43:24,,
"[the, baseball, field, at, the, high, school, behind, my, house, ., somehow, the, only, thing, touched, in, my, immediate, surrounding, area, in, the, #woolseyfire]",2018-11-12 23:43:24,,
"[camp, fire, haze, affects, chargers, and, raiders]",2018-11-12 23:43:24,,
"[children, shouldn't, play, with, twitter, ., [, man, ], [, zero, width, joiner, ], [, fire, engine, ], [, woman, ], [, zero, width, joiner, ], [, fire, engine, ], #campfire]",2018-11-12 23:43:24,,
"[i'm, raising, money, for, leaha, bruno-starting, over, ., click, to, donate, :, via, #campfire, #campfireparadise, #campfirebutte]",2018-11-12 23:43:21,,
"[there, are, 200, california, inmates, fighting, the, camp, fire, ., after, prison, ,, they, likely, won't, be, allowed, to, become, firefighters, -, ...]",2018-11-12 23:43:00,,
"[#trumplies, :, science, shows, winds, and, drought, worsen, fires, ,, not, bad, management, #resist, #resistance, #trumpsmentalhealth, #theimmoralgop, #wildfires, #californiafires, #californiawildfires, #campfire, #trump, #trumpcrimes, #trumpevil, #fascism, #trumpfascism]",2018-11-12 23:42:59,,
"[#tuesdaythoughts, camp, fire, matches, deadliest, wildfire, in, california's, history, as, death, toll, climbs, to, 29]",2018-11-12 23:42:56,,
"[#trump's, misleading, claims, about, california's, fire, ', mismanagement, ', :, new, york, times, #environment, |, more, on, web, :]",2018-11-12 23:42:54,,
"[omg, !, [, horse, ], hasn't, evacuated, the, animals, (, incl, ., stanley, the, giraffe, ), ,, yet, their, property, is, on, fire, ., please, sign, this, petition, to, get, them, safely, transferred, to, a, new, location, !, #woolseyfire, via]",2018-11-12 23:42:53,,
"[very, cool, !, !, #woolseyfire, #hillfire, #venturacounty, #losangelescounty]",2018-11-12 23:42:45,,
"[trump's, misleading, claims, about, california's, fire, ', mismanagement, ', via]",2018-11-12 23:42:42,,
"[abc, 7, over, the, #woolseyfire, currently, live, @, links, :, (, ventura, co, ), (, la, county, ), #campfire, :, (, focused, on, air, tanker, traffic, mostly, ), ., flight, radar, :]",2018-11-12 23:42:38,,
"[!, !, #woolseyfire, closure, !, !, the, road, is, shutdown, in, #pacificpalisades, on, pacific, coast, hwy, nb, between, sunset, blvd, and, after, las, posas, rd]",2018-11-12 23:42:36,,
"[today, ,, i, went, to, paradise, again, to, further, assess, the, devastation, ., the, loss, of, lives, and, properties, is, beyond, belief, ., thank, you, all, to, the, brave, firefighters, ,, law, enforcement, and, personnel, who, are, here, to, help, our, fellow, citizens, ., #campfire]",2018-11-12 23:42:35,,
"[more, than, 3,000, firefighters, have, been, waging, an, all-out, attack, on, the, #woolseyfire, ., the, raging, flames, have, scorched, almost, 150, square, miles, -, -, 370, structures, have, been, lost, ,, yet, fire, officials, say, crews, saved, 57,000, homes, ., reports]",2018-11-12 23:42:33,,
"[omg, ., terrible, ., aftermath, of, the, california, fire, (, disturbing, )]",2018-11-12 23:42:33,,
