tweet,time,score,human_score
"[sandra, bullock, has, a, lifetime, fan, in, me, !, !, thank, you, for, being, an, amazing, ,, compassionate, individual, #sandrabullock, #campfire, #californiawildfires]",2018-11-13 23:49:58,,
"[how, the, camp, fire, overwhelmed, paradise, -, the, washington, post]",2018-11-13 23:49:46,,
"[3:45, in, the, afternoon, ,, still, searching, for, the, sun, ,, wishing, i, could, breathe, ., #campfire, #californiawildfires, #smoke]",2018-11-13 23:49:37,,
"[whittaker, the, point, is, that, you, were, lying, about, californians, being, forbidden, to, clean, out, under, brush, ..., you, lied, ., and, you, discounted, how, many, of, our, fires, are, started, by, arson, as, well, as, the, fact, that, the, camp, fire, is, being, attributed, to, pge, ...]",2018-11-13 23:49:35,,
"[camp, #fire, update, :, #james, #woods, helping, twitter, find, survivors]",2018-11-13 23:49:23,,
"[here's, the, [, ?, ], [, ?, ], statement, on, concerns, about, the, #woolseyfire, burning, in, the, area, of, the, santa, susana, field, laboratory, ., [, ?, ], [, ?, ]]",2018-11-13 23:49:22,,
"[#malibu, is, grateful, for, all, the, first, responders, who, are, working, around, the, clock, to, contain, the, #woolseyfire, ., #malibustrong]",2018-11-13 23:49:12,,
"[for, those, wanting, to, help, in, the, response, to, the, #campfire, ,, north, valley, animal, disaster, group, -, -, which, has, helped, lake, county, in, its, own, wildland, fire, disasters, -, -, could, use, some, help, caring, for, animals, ., donations, of, money, also, are, needed, .]",2018-11-13 23:49:07,,
"[dear, looters, ,, think, twice, before, heading, to, malibu, #lootersbeware, #2ndamendment, #woolseyfire]",2018-11-13 23:49:05,,
"[humanity, [, dove, of, peace, ], [, dove, of, peace, ], [, person, with, folded, hands, ], [, emoji, modifier, fitzpatrick, type, -1-2, ], operation, bbq, rescue, is, supporting, the, #campfire, evacuees, by, preparing, 50, or, more, free, meals, each, day, ., place, orders, to, 870-761-1164, ., obr, is, looking, for, places, like, churches, ,, campgrounds, that, need, free, meals, #chico, #paradisestrong]",2018-11-13 23:49:03,,
"[_mark, tyler, may, have, a, gen, set, for, the, point, dume, boys, ,, so, would, cat, /, quinn, in, oxnard, #woolseyfire, #hillfire]",2018-11-13 23:49:03,,
"[in, stunning, loss, ,, 83, %, of, santa, monica, mountains, federal, parkland, burned, in, #woolseyfire, by]",2018-11-13 23:49:00,,
"[#woolseyfire, update, :, evacuations, orders, lifted, in, parts, of, l, ., a, ., county, ,, including, some, neighborhoods, in, calabasas, ,, northern, topanga, area, ,, eastern, section, of, malibu, :]",2018-11-13 23:48:59,,
"[just, a, heads, up, that, our, friends, at, the, need, voluteers, for, #campfire, relief, !, you, can, help, out, butte, county, here, :]",2018-11-13 23:48:50,,
"[i, love, what, i, do, because, i, often, see, that, life, is, short, ,, things, can, be, replaced, ,, and, that, absolutely, nothing, should, be, taken, for, granted, ., [, person, with, folded, hands, ], [, emoji, modifier, fitzpatrick, type, -, 3, ], [, broken, heart, ], [, movie, camera, ], #californiastrong, #campfire, #woolsleyfire, #bts, #grateful]",2018-11-13 23:48:47,0.0,
"[in, better, news, ,, update, on, #malibufire, #woolseyfire, we've, been, worried, about, our, wildlife, ., now, 8, of, 13, mountain, lions, are, accounted, for]",2018-11-13 23:48:37,,
"[we, lost, my, uncle, ernie, suddenly, in, the, #campfire, .., this, is, an, official, go, fund, me, to, help, with, funeral, costs, ., anything, is, appreciated, .]",2018-11-13 23:48:36,,
"[we, delivered, 174, shower, gift, bags, to, earlier, today, ., how, many, can, our, amazing, volunteers, pack, tonight, ?, #woolseyfire]",2018-11-13 23:48:25,,
"[utility, company, likely, caused, the, camp, fire, -, -, yet, consumers, will, be, billed, for, their, negligence]",2018-11-13 23:48:23,,
"[read, this, entire, thread, ., so, many, heroes, during, the, #campfire, well, done, and, thank, you, to, people, like, allyn, pierce, who, risked, their, lives, to, save, others, ., #love]",2018-11-13 23:48:22,,
"[', something, beautiful, amid, total, disaster, ., ', the, #campfire, and, the, salvation, of, london, the, cat]",2018-11-13 23:48:21,,
"[592, circlewood, drive, ., #campfire, #paradise]",2018-11-13 23:48:10,,
"[california's, deadly, camp, fire, may, not, be, fully, contained, until, the, end, of, the, month, according, to, officials, ., learn, more, :, #11msnbc, #11thhour]",2018-11-13 23:48:04,,
"[currently, reading, a, publication, by, that, has, already, changed, the, way, i, think, &, amp, ;, positively, influenced, my, actions, over, the, past, few, days, of, reading, it, ., the, #campfire, has, displaced, them, from, their, warehouse, ,, please, support, them, &, amp, ;, support, autonomous, mutual-aid, relief, .]",2018-11-13 23:48:03,,
"[evacuated, from, the, #campfire, ?, contact, your, insurer, at, their, toll, free, phone, number, #wildfires]",2018-11-13 23:48:00,,
"[subscribe, to, support, the, incredible, work, journalists, are, doing, on, the, #campfire, ., without, them, we'd, be, stuck, in, a, veritable, maelstrom, of, rumors, ., #journalismmatters]",2018-11-13 23:48:00,,
"[[, ?, ], [, ?, ], heroic, garbage, collector, saves, 93, -, year-old, woman, from, camp, fire]",2018-11-13 23:47:46,,
"[the, #woolseyfire, burned, about, 83, %, of, national, park, land, in, the, santa, monica, mountains, national, recreation, area, ,, a, stunning, loss, of, a, ...]",2018-11-13 23:47:43,,
"[3, generations, of, hyneks, lost, their, house, in, the, #woolseyfire, ., consider, helping, them, get, back, up, on, their, feet, .]",2018-11-13 23:47:38,,
"[he, should, blame, the, government, if, he, had, any, balls, ., #campfire, #campfirejameswoods, #californiafires]",2018-11-13 23:47:34,,
"[we, can, use, all, the, help, possible, to, try, to, give, the, children, that, are, victims, of, the, camp, fire, something, to, look, forward, too, !, if, you, can, help, ..., please, donate, an, unused, gift, ,, gift, card, ,, etc, !]",2018-11-13 23:47:34,,
"[following, temporary, shutdown, ,, sierra, nevada, brewing, launches, ', camp, fire, ', relief, fund, via, #beer, #craftbeer, #sierranevada]",2018-11-13 23:47:31,,
"[fox, news, :, toyota, offers, to, give, camp, fire, hero, nurse, a, new, truck]",2018-11-13 23:47:28,,
"[388, circlewood, dr, ., #paradise, #campfire]",2018-11-13 23:47:27,,
"[after, the, death, toll, hits, 44, in, the, california, fire, i, hope, no, one, else, is, hurt, ., please, take, a, second, and, pray, and, send, your, wishes, to, california, and, all, the, families, missing, loved, ones, ., #californiawildfires]",2018-11-13 23:47:17,,
"[_chef, thank, you, for, doing, this, ., we, have, family, that, lost, everything, in, the, #campfire, and, they, thank, you, for, supporting, the, first, responders]",2018-11-13 23:47:16,,
"[i, would, just, like, to, win, the, lottery, ....., not, so, much, for, me, but, so, many, need, help, !, #campfire, don't, get, me, wrong, i'll, keep, some, but, i, have, a, home, and, job, ., #karma, #juju, #californiafires]",2018-11-13 23:47:03,,
"[not, everyone, in, ca, is, a, celebrity, /, rich, person, and, can, bounce, back, after, having, their, livelihoods, destroyed, overnight, ...., if, i, hear, another, joke, about, this, i, will, explode, especially, considering, the, devistation, of, the, camp, fire, in, paradise]",2018-11-13 23:47:01,,
"[toyota, offers, to, give, camp, fire, hero, nurse, a, new, truck]",2018-11-13 23:46:53,,
"[retired, #brentwood, fire, captain, john, foster, led, a, caravan, to, safety, during, the, #campfire, ., it's, all, moonscape, now, ,, he, said, as, he, drove, to, #chico, ., he, tells, his, harrowing, tale, of, how, he, survived, with, firebrands, falling, all, around, him, and, traffic, deadlocked, .]",2018-11-13 23:46:49,,
"[california, fires, :, pg, &, amp, ;, e, power, lines, has, problems, before, camp, fire, ,, over, 200, people, missing]",2018-11-13 23:46:46,,
"[pretty, crushing, to, see, your, favorite, place, on, earth, scorched, #woolseyfire, #malibu]",2018-11-13 23:46:46,,
"[some, unclaimed, pets, from, the, #campfire, are, being, cared, for, and, treated, including, this, cutie, ., check, on, facebook, for, all, photos, ., we, are, looking, to, connect, with, owners, .]",2018-11-13 23:46:42,,
"[uc, davis, school, of, veterinary, medicine, has, a, facebook, post, with, pictures, of, cats, rescued, from, the, #campfireparadise, #campfire, -, they, are, trying, to, reunite, with, their, families, please, share, !, [, person, with, folded, hands, ], [, emoji, modifier, fitzpatrick, type, -, 3, ]]",2018-11-13 23:46:41,,
"[need, a, shovel, ?, have, an, extra, ?, #campfire, #paradise, #chico, #californiawildfires]",2018-11-13 23:46:37,,
"[trump, insults, 31, dead, californians, with, disgraceful, response, to, fires]",2018-11-13 23:46:32,,
"[if, you, are, looking, for, a, way, to, help, victims, of, the, #campfire, ,, butte, county, office, of, education, has, set, up, a, relief, fund, for, the, schools, &, amp, ;, students, impacted, by, this, devastating, wildfire, .]",2018-11-13 23:46:28,,
"[sparking, wires, problem, disclosed, by, pg, &, amp, ;, e, to, resident, a, day, before, the, ', camp, fire, ']",2018-11-13 23:46:28,,
"[#woolseyfire, ,, #hillfire, repopulation, of, areas, in, la, county]",2018-11-13 23:46:22,,
"[california, wildfires, updates, :, 42, dead, in, camp, fire, ,, toll, expected, to, rise, -, -, paradise, ,, calif, ., -, -, search, teams, were, scouring, the, devastated, town, of, paradise, on, tuesday, with, the, grim, expectation, of, finding, more, bodies, in, the, aftermath, of, the, deadliest, w, ...]",2018-11-13 23:46:13,,
"[hi, everyone, !, my, dad, and, his, chico, state, friends, have, created, a, donation, fund, for, those, affected, by, the, devastating, camp, fire, in, northern, california, ., 100, %, of, the, proceeds, will, be, distributed, to, those, affected, ., please, click, to, donate, :, via]",2018-11-13 23:46:12,,
"[if, you, would, like, to, help, the, relief, efforts, for, the, fires, in, california, ,, we, are, in, contact, with, the, organizers, and, are, happy, to, help, provide, information, ., united, way, of, greater, los, angeles, and, united, way, of, northern, california, have, ...]",2018-11-13 23:46:08,,
"[the, deadliest, fire, in, california, history, leaves, forty-two, people, dead, ., hundreds, are, missing, ., thousands, are, homeless, with, more, victims, expected, -, the, sacramento, bee, #campfire, #cafires]",2018-11-13 23:46:06,,
"[amateur, radio, volunteers, at, the, ready, for, california, fire, duty, #hamradio, -, amateur, radio, volunteers, ...]",2018-11-13 23:46:04,,
"[b-line, is, not, charging, for, rides, right, now, ., #campfire]",2018-11-13 23:46:03,,
"[this, shit, is, damn, awful, but, hold, tight, #california, lets, #showup, and, #begoodtoeachother, if, you, are, looking, to, get, involved, here, for, those, affected, by, the, #woolseyfire, check, out, what, you, can, ...]",2018-11-13 23:46:02,,
"[#campfire, curvy, gurlz, chico, at, 1376, longfellow, drive, is, collecting, and, giving, donations, of, clothing, for, plus, sized, women, ., please, share, !, !]",2018-11-13 23:45:59,,
"[honestly, ,, i, don't, think, pg, &, amp, ;, e, stands, a, chance, of, surviving, after, #campfire, especially, with, credible, claims, of, sparking, powerline, in, /, near, point, of, origion, when, aware, of, critical, fire, weather, ,, no, public, safety, shutoff, like, said, they, would, and, horrific, death, toll, 42, and, still, rising, .]",2018-11-13 23:45:56,,
"[please, help, to, locate, helen, pace, ., ridge, wood, mobile, home, park, is, confirmed, burned, to, the, ground, ., we, have, not, heard, from, her, yet, and, are, very, worried, !, she, is, the, woman, 2nd, from, the, right, ., #campfirejameswoods, #campfire, #missing, #buttestrong, #paradisefire, #buttecountyfire]",2018-11-13 23:45:55,,
"[plume, of, smoke, from, the, flare, up, near, lake, sherwood, as, seen, from, ., this, is, just, on, the, other, side, of, the, mountain, to, the, north, west, of, our, home, ., #woolseyfire, #deckercanyon]",2018-11-13 23:45:50,,
"[#woolseyfire, update, 3hrs, agoofficials, said, progress, is, being, made, ., containment, of, the, blaze, was, boosted, to, 35, %, tues, -, -, mostly, in, the, northern, region, of, the, fire, which, has, burned, about, 150, square, miles, of, land, .]",2018-11-13 23:45:50,,
"[fire, and, police, fought, camp, fire, as, blaze, hit, home, :, more, than, 90, first, responders, lost, houses]",2018-11-13 23:45:37,,
"[maybe, your, office, could, go, around, to, parking, lots, with, ipads, and, help, people, living, in, their, cars, register, with, fema, ., not, everyone, has, access, to, technology, ., #campfire]",2018-11-13 23:45:34,,
"[apocalyptic, images, show, the, unfathomable, devastation, caused, by, california's, deadly, camp, fire]",2018-11-13 23:45:33,,
"[man, who, survived, california, fire, says, cat, saved, his, life, via]",2018-11-13 23:45:32,,
"[camp, fire, victim, :, pg, &, amp, ;, e, told, her, it, needed, to, fix, sparking, transmission, line, day, before, deadly, blaze]",2018-11-13 23:45:32,,
"[meet, linda, ,, joseph, &, amp, ;, their, dog, sofia, ., they, survived, the, #woolseyfire, ,, but, their, house, didn't, ., we, have, seen, other, fires, before, but, they, always, went, around, our, home, ., this, one, was, different, ., their, message, to, us, :, be, prepared, ,, if, you, live, in, an, at-risk, area, .]",2018-11-13 23:45:25,,
"[interested, in, helping, the, animals, affected, by, the, #campfire, in, northern, california, ?, donate, here, and, help, multiple, organizations, in, the, area, #savetheanimals, #californiafires]",2018-11-13 23:45:25,,
"[another, day, of, donations, from, our, remarkable, community, ., a, special, thank, you, to, thousand, oaks, inn, ,, ,, and, lori, manning, and, company, ., #woolseyfire]",2018-11-13 23:45:22,,
"[ncaa, in, response, to, the, #borderlinebarshooting, and, the, #woolseyfire, ,, pepperdine, launched, the, pepperdine, crisis, response, fund, to, support, those, affected, by, these, two, major, tragedies, ., those, wishing, to, donate, may, do, so, here, :]",2018-11-13 23:45:19,,
"[at, an, executive, briefing, for, the, #woolseyfire, with, state, &, amp, ;, federal, partners, to, get, a, status, update, &, amp, ;, ensure, that, we, are, providing, the, necessary, resources, to, support, all, the, victims, of, this, devastating, fire, .]",2018-11-13 23:45:17,,
"[erwin, hendricks, getting, some, verizon, assistance, in, chico, ., our, erik, zuniga, and, team, are, here, to, help, ., #campfire]",2018-11-13 23:45:14,,
"[is, this, how, the, damn, california, fires, started, ?, cause, one, of, them, is, called, ', camp, fire, ']",2018-11-13 23:45:13,,
"[so, sad, about, the, #woolseyfire, in, our, west, hills, hometown, and, the, surrounding, areas, ~, [, ?, ], 30, %, of, all, sales, this, week, will, be, donated, to, items, from, registry, to, help, children, ,, age, ...]",2018-11-13 23:45:13,,
"[they, haven't, done, a, very, good, job, combatting, it, ., if, anything, ,, the, environmentalist, are, part, of, the, california, fire, problems, .]",2018-11-13 23:45:13,,
"[thank, you, new, york, !, #woolseyfire, #campfire, #wewillrise]",2018-11-13 23:45:12,,
"[bryn, floraday, made, a, promise, to, his, wife, that, he, would, make, it, out, alive, ., video, he, shot, that, night, shows, what, it, looked, like, when, he, escaped, surrounded, by, flames, from, the, camp, fire, .]",2018-11-13 23:45:10,,
"[when, #normaweldon, ,, a, blind, ,, 90, -, year-old, woman, ,, refused, to, evacuate, her, home, as, the, deadly, #campfire, neared, ,, her, son, ,, brad, weldon, ,, stayed, behind, to, fight, off, the, blaze, ., miraculously, ,, their, paradise, ,, #california, ,, home, is, now, one, of, the, very, few, still, left, standing, ., #us, #mna]",2018-11-13 23:45:00,,
"[terrible, bay, area, air, quality, grows, worse, .]",2018-11-13 23:45:00,,
"[would, you, consider, a, fund, raising, show, for, the, people, of, paradise, ca, the, town, that, was, was, wiped, of, the, face, of, the, earth, in, the, #campfire, in, northern, ca, last, week, ., all, 25000, +, residents, need, to, buy, new, couches, ., thanks]",2018-11-13 23:44:58,,
"[amazing, !, !, a, #paradiseca, resident, used, his, #toyotatundra, to, help, evacuate, people, from, the, #campfire, and, is, showing, their, appreciation, by, replacing, his, vehicle, that, was, damaged, during, the, evacuations, ., [, party, popper, ], [, party, popper, ], [, party, popper, ], [, camera, with, flash, ], instagram, /, the_pandra, #thebee, |]",2018-11-13 23:44:57,1.0,
"[the, listing, is, now, up, !, link, in, bio, !, #woolseyfire, #mermaids, #foracause]",2018-11-13 23:44:51,,
"[hope, p22, is, found, along, with, the, others, ., #malibufire, #woolseyfire, #malibu, #losangeles, #wildlife]",2018-11-13 23:44:41,,
"[when, disaster, strikes, ,, where, do, we, go, ?, [, white, down, pointing, backhand, index, ], [, emoji, modifier, fitzpatrick, type, -, 4, ], i, have, never, seen, so, many, amazing, people, as, i, did, after, hurricane, katrina, ., angels, all, around, ., there, is, more, good, than, bad, ., hang, on, to, eachother, #campfirejameswoods, #campfire, #woosleyfire, #socalfiresjameswoods]",2018-11-13 23:44:40,0.0,
"[lifestyle, :, a, nurse, drove, through, flames, to, help, victims, of, the, camp, fire, as, his, truck, melted, around, him, #laoluexpress, #we-inform, #le-updates]",2018-11-13 23:44:39,,
"[urn, containing, grandmother's, ashes, survives, camp, fire]",2018-11-13 23:44:17,,
"[per, ,, they, are, currently, treating, 10, patients, from, the, #campfire, in, their, burn, unit, ., (, 9, are, at, davis, &, amp, ;, 1, is, being, cared, for, by, their, team, at, ), conditions, :, 1, patient, is, in, critical, condition, ,, 8, are, in, fair, ., the, one, at, shriners, is, not, available, at, this, time, .]",2018-11-13 23:44:12,,
"[i, heard, a, while, back, that, you, had, plans, to, buy, land, and, build, an, entire, modern, ,, well-planned, city, ., i, think, the, city, of, paradise, that, has, been, completely, flattened, by, the, #campfire, would, be, a, lovely, location, for, you, to, build, a, city, ., please, consider, it, .]",2018-11-13 23:44:06,,
"[raging, six-day-old, camp, fire, reaches, 125,000, acres, in, size]",2018-11-13 23:44:03,,
"[our, friends, from, the, center, for, animal, protection, &, amp, ;, education, compiled, this, list, of, ways, to, help, animal, sheltering, organizations, in, the, fire, areas, :, help, animals, affected, by, the, firescamp, firenorth, valley, ...]",2018-11-13 23:43:56,,
"[urn, containing, grandmother's, ashes, survives, camp, fire]",2018-11-13 23:43:53,,
"[i'm, so, bummed, i, can't, come, see, you, in, sf, on, tuesday, ,, i, live, up, in, chico, and, the, camp, fire, is, really, close, to, the, city, ,, this, is, after, paradise, burned, down, almost, entirely, so, we're, all, on, our, toes, ., come, play, chico, soon, though, !]",2018-11-13 23:43:53,,
"[', raging, six-day-old, camp, fire, reaches, 125,000, acres, in, size, ', image, from, the, #nasa_app]",2018-11-13 23:43:46,,
"[so, sad, [, confused, face, ], families, mourn, as, first, victims, of, #california, fire, are, named, #californiafires]",2018-11-13 23:43:45,0.0,
"[i, hope, that, california, fire, is, out, by, 2020, ., the, great, james, woods, has, been, heroic, in, all, he's, accomplished, to, help, people, ., but, we'll, sure, need, him, come, next, election, season, .]",2018-11-13 23:43:44,,
"[can, someone, inform, me, of, the, reason, for, pink, ribbon, tagging, on, the, mailboxes, in, front, of, some, homes, in, bell, canyon, ?, many, homes, damaged, in, our, neighborhood, and, so, grateful, our, home, escaped, the, flames, and, embers, ., there, is, a, pink, ribbon, tied, to, our, mailbox, ., others, too, #woolseyfire]",2018-11-13 23:43:42,,
"[does, anyone, know, if, that, mother, and, child, got, out, of, the, #woolseyfire, ?, i, cannot, imagine, driving, by, someone, on, foot, and, not, helping, them, .]",2018-11-13 23:43:41,,
"[here, are, some, more, visuals, from, oak, park, this, a, ., m, ., #woolseyfire]",2018-11-13 23:43:38,,
"[[, ?, ], [, ?, ], heroic, garbage, collector, saves, 93, -, year-old, woman, from, camp, fire]",2018-11-13 23:43:38,,
"[thinking, of, my, fellow, californians, affected, by, this, devastating, fire, ., |, california, wildfires, updates, :, 42, dead, in, camp, fire, ,, toll, expected, to, rise]",2018-11-13 23:43:37,,
"[please, donate, !, my, uncles, lost, everything, in, the, #campfire]",2018-11-13 23:43:25,,
"[in, response, to, the, #borderlinebarshooting, and, the, #woolseyfire, ,, pepperdine, launched, the, pepperdine, crisis, response, fund, to, support, those, affected, by, these, two, major, tragedies, ., those, wishing, to, donate, may, do, so, here, :]",2018-11-13 23:43:25,,
"[utility, giant, pg, &, amp, ;, e, may, have, started, the, camp, fire, -, -, yet, consumers, will, pay, for, it, #usrc]",2018-11-13 23:43:21,,
"[please, wear, your, n95, mask, !, the, air, quality, is, not, healthy, ., period, ., [, face, with, medical, mask, ], #campfire, #buttecounty]",2018-11-13 23:43:20,0.0,
"[at, least, 29, dead, in, wildfire, that, destroyed, northern, california, town, and, is, now, the, most, destructive, fire, in, california, history]",2018-11-13 23:43:17,,
"[maybe, if, they, didn't, call, it, camp, fire, and, instead, called, it, the, apocalyptic, inferno, people, would, notice, ?]",2018-11-13 23:43:13,,
"[wondering, how, you, can, help, during, the, camp, fire, ?, convoy, of, hope, is, actively, helping, with, disaster, relief, :]",2018-11-13 23:43:10,,
"[pg, &, amp, ;, e, :, discloses, possible, equipment, malfunction, in, area, of, deadly, california, fire]",2018-11-13 23:43:05,,
"[bay, area, companies, ,, sports, teams, pitch, in, to, help, those, battling, and, displaced, by, camp, fire]",2018-11-13 23:43:05,,
"[camp, fire, smoke, fills, north, bay, skies, :, photos]",2018-11-13 23:43:04,,
"[despicable, that, this, even, has, to, be, said, ., #campfire, #paradisestrongbutte, d, ., a, ., warns, against, price, gouging]",2018-11-13 23:43:02,,
"[reminder, :, this, is, trump, country, that's, burning, in, the, deadly, camp, fire, in, ca, ., these, people, need, our, prayers, right, now, ,, not, our, memes, .]",2018-11-13 23:42:59,,
"[how, the, deadly, camp, fire, exploded, in, size, overnight]",2018-11-13 23:42:59,,
"[my, team, is, selling, t-shirts, for, $, 15, !, !, proceeds, go, to, camp, fire, and, woolsey, fire, victims, !, !, please, dm, me, if, you, would, like, one, !, !, [, green, heart, ]]",2018-11-13 23:42:52,1.0,
"[the, camp, fire, in, northern, #california, is, now, the, state's, deadliest, ,, with, 42, fatalities, and, more, than, 200, people, still, unaccounted, for, ., more, than, 7,500, homes, and, buildings, have, been, destroyed, in, the, #campfire, and, the, #woolseyfire, in, southern, california, .]",2018-11-13 23:42:46,,
"[here, is, a, fire, history, map, for, the, area, where, the, #woolseyfire, is, now, burning, going, back, to, 1991, ., earlier, today, los, angeles, county, chief, daryl, osby, told, reporters, he, believes, the, current, fire, is, the, largest, in, the, area, in, the, last, 100, years, .]",2018-11-13 23:42:35,,
"[can't, come, soon, enough, :, rain, in, forecast, :, could, clear, out, smoke, ,, cut, california, fire, risk, via, #californiawildfires, map]",2018-11-13 23:42:25,,
"[hey, guys, ,, is, a, visa, gift, card, okay, for, gas, ?, otherwise, they, are, gas, station, specific, and, not, being, from, the, area, want, to, be, sure, they, can, use, them, at, the, station, of, their, choice, ., #campfire]",2018-11-13 23:42:25,,
"[california's, licensing, laws, mean, inmates, can, risk, their, lives, for, less, than, $, 2, per, day, ,, but, can't, earn, a, living, after, they, get, out, of, prison, ., how, does, this, make, any, sense, ?, #campfire]",2018-11-13 23:42:24,,
"[is, this, the, best, thing, to, retweet, as, the, camp, fire, evacuees, live, by, the, thousands, in, ca01, parking, lots, ?, what, is, lamalfa, doing, every, day, ?, is, he, on, the, ground, anywhere, ?, maybe, tweet, about, that, .]",2018-11-13 23:42:22,,
"[you'd, think, fog, ,, but, it's, smoke, from, the, #campfire, blanketing, the, san, francisco, bay, today, .]",2018-11-13 23:42:21,,
"[they, just, interviewed, a, family, who, barely, escaped, the, california, fire, ,, while, escaping, they, saw, a, lady, running, down, the, side, of, the, road, holding, a, baby, ,, they, weren't, sure, if, they, made, it, ., that's, some, terrible, ,, mind, blowing, stuff, happening, over, there, ., smh]",2018-11-13 23:42:14,,
"[tyler, may, have, a, 500kw, ng, genset, for, the, malibu, park, #woolseyfire, #hillfire, #campfire]",2018-11-13 23:42:11,,
"[camp, fire, becomes, deadliest, and, most, destructive, california, fire, on, record, ;, new, flare-up, forces, more, evacuations, at, woolsey, fire]",2018-11-13 23:41:57,,
"[situation, still, out, of, control, ., this, is, horrible, ., california, wildfires, updates, :, 42, dead, in, camp, fire, ,, toll, expected, to, rise, -, the, new, york, times]",2018-11-13 23:41:49,,
"[awesome, !, #woolseyfire]",2018-11-13 23:41:43,,
"[emergency, official, finds, wife's, wedding, ring, amid, ashes, after, california, wildfire, destroys, home]",2018-11-13 23:41:40,,
"[this, is, important, -, #campfire]",2018-11-13 23:41:36,,
"[california, wildfires, updates, :, 42, dead, in, camp, fire, ,, toll, expected, to, rise]",2018-11-13 23:41:35,,
"[horse, found, in, swimming, pool, after, seeking, refuge, from, camp, fire]",2018-11-13 23:41:28,,
"[wonderful, !, #campfire]",2018-11-13 23:41:17,,
"[can, you, post, what, are, ways, we, can, help, ?, #campfire, #paradise, #buttecounty, #wildfirerelief]",2018-11-13 23:41:14,,
"[tundra, swan, came, in, from, #campfire, with, singed, feet, ,, but, otherwise, healthy, ., rescued, near, #paradise, #californiafires, ::, watch, on, #birdcam, :]",2018-11-13 23:41:11,,
"[[, cheering, megaphone, ], [, face, with, medical, mask, ], [, fire, ], free, resources, [, fire, ], [, face, with, medical, mask, ], [, cheering, megaphone, ], i've, compiled, a, list, of, free, resources, for, #campfire, victims, ., click, the, link, below, to, find, resources, near, you, ., #buttestrong, #chico, #paradise, #oroville, #buttecounty]",2018-11-13 23:41:11,,
"[california, wildfires, :, camp, fire, becomes, state's, deadliest, with, 42, people, killed, :, statewide, ,, 150,000, displaced, and, 8,000, fire, crews, deployed]",2018-11-13 23:41:03,,
"[can't, come, soon, enough, :, rain, in, forecast, :, could, clear, out, smoke, ,, cut, california, fire, risk, via]",2018-11-13 23:40:59,,
"[ernest, foss, ., jesus, fernandez, ., carl, wiley, ., authorities, in, butte, county, have, publicly, identified, three, victims, of, the, #campfire, -, -, with, a, fourth, person, identified, but, awaiting, notification, of, next-of-kin, .]",2018-11-13 23:40:58,,
"[still, needs, our, help, creating, vital, space, in, shelters, for, animals, displaced, due, to, the, #woolseyfire, ., please, consider, fostering, a, pet, ,, especially, from, the, west, valley, shelter, ,, and, you, never, know, ,, you, may, meet, your, new, best, friend, !]",2018-11-13 23:40:53,,
"[hey, #campfire, evacuees, need, cereal, at, ..., can, you, help, ?]",2018-11-13 23:40:49,,
"[', something, beautiful, amid, total, disaster, ., ', the, camp, fire, and, the, salvation, of, london, the, cat]",2018-11-13 23:40:49,,
"[the, entire, community, of, paradise, ,, california, was, burned, to, ashes, after, the, #campfire, ravaged, the, small, town, ., these, are, the, faces, of, the, people, who, have, nothing, left, to, return, to, ., #paradisestrong]",2018-11-13 23:40:48,,
"[but, fr, ,, i, need, to, head, over, to, the, fire, dept, to, donate, some, clothes, for, the, camp, fire, survivors]",2018-11-13 23:40:47,,
"[thanks, for, coming, to, my, county, the, other, night, guy, ., much, appreciated, ., #campfire]",2018-11-13 23:40:46,,
"[please, donate, to, survivors, of, the, paradise, ,, ca, camp, fire, ., my, family, has, been, affected, ., thank, you, !]",2018-11-13 23:40:44,,
"[dwr, says, oroville, dam, is, no, longer, in, danger, #campfire]",2018-11-13 23:40:44,,
"[#campfire, victims, that, need, a, place, for, their, horses, !, !]",2018-11-13 23:40:42,,
"[la, times, :, there's, no, way, to, prepare, for, #campfire, unless, you, had, foresight, there's, going, to, be, big, fire, and, it's, going, to, jump, the, creek, and, burn, down, the, whole, town, ., w, /, out, foresight, ,, something, else, is, needed, ,, i, ., e, ., new, protocols, to, issue, alerts, earlier, .]",2018-11-13 23:40:37,,
"[one, extended, family, lost, seven, homes, in, the, #campfire, ., and, it, was, nerve-wracking, as, family, members, got, separated, by, the, flames, ., #californiawildfires, #unitedstates]",2018-11-13 23:40:36,,
"[from, sac, state, :, sacramento, state, will, remain, closed, wednesday, ,, nov, ., 14, ,, 2018, ,, due, to, poor, air, quality, related, to, the, camp, fire, ., all, classes, ,, events, ,, work, ,, and, activities, are, canceled, .]",2018-11-13 23:40:31,,
"[my, entire, inbox, is, full, of, your, donations, !, thank, you, for, donating, to, such, an, important, cause, !, your, kindness, is, helping, ease, some, of, the, pain, of, those, who, lost, everything, in, the, #campfire, ., we, are, not, done, yet, !, please, share, ,, donate, and, continue, to, #prayforparadise, !]",2018-11-13 23:40:30,,
