tweet,time,score,human_score
"[so, ,, let's, do, a, little, scarce, resource, management, ., here's, the, question, ,, you, have, 5,500, soldiers, available, ., do, you, send, them, to, the, border, for, a, vapid, threat, from, kids, &, amp, ;, moms, or, to, back, up, 1st, responders, fighting, 5, expanding, fires, in, california, ?, fire, or, ice, ?, ?]",2018-11-14 23:47:22,,
"[#campfire, survivor, and, i, wanted, a, lousy, pizza, ., #mountainmikes, and, #roundtable, don't, want, customers, from, the, fire, ., i, think, i, can, live, without, pizza, for, the, rest, of, my, life, ., thanks, for, nothing, ,, jerks, ., pb, &, amp, ;, j, in, my, hotel, room, .]",2018-11-14 23:47:22,,
"[so, many, have, lost, so, much, to, the, horror, of, the, #campfire, and, it's, really, heartwarming, to, see, donate, $, 100,000, to, relief, efforts, ., if, you, can, support, them, please, do, ., as, well, as, the, 27,000, people, of, paradise, who, no, longer, have, anything, .]",2018-11-14 23:47:20,,
"[#concord, #concordca, #walnutcreek, #walnutcreekca, supplies, needed, for, #campfire, evacuees, [, down-pointing, small, red, triangle, ], #campfirejameswoods, cc, :, #antioch, #berkeley, #oakland]",2018-11-14 23:47:15,,
"[pg, &, amp, ;, e, shares, slammed, again, over, fears, of, liability, for, camp, fire]",2018-11-14 23:47:11,,
"[inside, california's, worst, wildfire, :, the, unprecedented, devastation, of, the, camp, fire]",2018-11-14 23:47:08,,
"[_d, i, havent, see, any, celebrity, helping, the, camp, fire]",2018-11-14 23:47:07,,
"[investors, flee, as, pg, &, amp, ;, e, faces, scrutiny, over, cause, of, northern, california's, camp, fire, |, programbusiness]",2018-11-14 23:47:07,,
"[pg, &, amp, ;, e, shares, slammed, again, over, fears, of, liability, for, camp, fire]",2018-11-14 23:47:05,,
"[#campfire, #californiafires, #campfirejameswoods, [, white, down, pointing, backhand, index, ], [, emoji, modifier, fitzpatrick, type, -, 4, ], [, white, down, pointing, backhand, index, ], [, emoji, modifier, fitzpatrick, type, -, 4, ], [, white, down, pointing, backhand, index, ], [, emoji, modifier, fitzpatrick, type, -, 4, ], [, white, down, pointing, backhand, index, ], [, emoji, modifier, fitzpatrick, type, -, 4, ], if, you, need, shelter, text, shelter, and, your, zip, code, to, 43362, to, locate, an, emergency, shelter, in, your, area, ., please, everyone, stay, safe, follow, _fire, for, updates, ., [, person, with, folded, hands, ], [, ...]",2018-11-14 23:47:01,0.0,
"[', we, lost, everything, ', :, surveying, the, camp, fire's, destruction, -, -, channels, &, amp, ;, shows, home, search, natural, disasters, log, in]",2018-11-14 23:47:00,,
"[uh, ..., this, is, somewhat, triggering, for, california, fire, ?, ?]",2018-11-14 23:46:47,,
"[this, is, a, great, story, ., kudos, to, tracy, grant, &, amp, ;, josh, fox, for, taking, in, lee, brundige, .]",2018-11-14 23:46:43,,
"[ssvms, has, launched, a, call, for, donations, to, help, impacted, physicians, &, amp, ;, families, ., to, donate, ,, visit, or, mail, checks, and, /, or, giftcards, to, 5380, elvas, ave, ste, 101, ,, sac, ,, ca, 95819, ., 100, %, of, your, donations, will, go, to, physicians, of, bgcms, !, #campfire, #ssvms]",2018-11-14 23:46:39,,
"[our, #norcal, neighbors, need, us, now, !, !, the, #campfire, has, been, absolutely, devastating, ., help, #buttecountyfire, victims, through, the, campaign, !]",2018-11-14 23:46:34,,
"[as, the, camp, fire, spreads, ,, officials, at, the, oroville, dam, are, on, guard, ., managing, weather, extremes, will, require, additional, care, in, the, face, of, #climatechange, :, #campfire]",2018-11-14 23:46:30,,
"[authorities, searching, through, the, blackened, aftermath, of, northern, calif, ., ', s, #campfire, released, the, names, of, about, 100, people, who, are, missingdozens, more, could, still, be, unaccounted, for, in, the, deadliest, wildfire, in, state, history, is, on, the, ground]",2018-11-14 23:46:29,,
"[please, consider, reading, ,, sharing, &, amp, ;, donating, to, the, #buttecounty, #schools, #campfire, relief, fund, _schools, #momsasprincipals]",2018-11-14 23:46:29,,
"[#buildthewall, #buildthatwall, #campfire, #borderpatrol, #firstresponders, everyone, bring, your, unused, rvs, to, paradise, ,, we, are, ., god, bless, you, ,, snake, !]",2018-11-14 23:46:13,,
"[_brock, so, stinky, ,, tell, me, how, many, acres, /, hectares, of, usdi, lands, were, impacted, by, the, camp, fire, ?, looks, like, a, political, feel, good, trip, at, tax, payer, expense, to, me, ?]",2018-11-14 23:46:10,,
"[aid, sought, for, victims, of, the, camp, fire, in, butte, county]",2018-11-14 23:46:06,,
"[first, man, to, spot, camp, fire, saw, fierce, winds, turn, it, into, a, monster, via]",2018-11-14 23:46:02,,
"[these, six, people, were, arrested, on, looting, and, other, charges, in, camp, fire, area, #campfire, #paradise, #californiawildfires]",2018-11-14 23:46:01,,
"[despite, their, loss, ,, the, family, is, focusing, on, helping, others, in, their, new, community, ., via, #denver7, #campfire]",2018-11-14 23:46:00,,
"[state, route, 70, ,, near, shady, rest, area, (, butte, county, ), ,, this, afternoon, ., #campfire]",2018-11-14 23:45:59,,
"[we, are, so, blessed, to, live, in, a, community, where, when, you, go, to, deliver, donations, there, is, an, abundance, !, #tostrong, #woolseyfire]",2018-11-14 23:45:58,,
"[info, on, financial, assistance, options, and, applications, for, aid, (, grants, and, loans, ), for, students, ,, faculty, ,, and, staff, impacted, by, the, #campfire, are, now, available, :, support, these, grants, by, giving, to, the, wildcats, rise, fire, recovery, fund]",2018-11-14 23:45:57,,
"[how, about, a, message, of, support, &, amp, ;, donations, for, #campfire, victims, ?]",2018-11-14 23:45:56,,
"[support, your, #firefighters, ., share, &, amp, ;, donate, if, you, can, ., [, heavy, black, heart, ], [, ?, ], [, woman, ], [, emoji, modifier, fitzpatrick, type, -1-2, ], [, zero, width, joiner, ], [, fire, engine, ], [, man, ], [, emoji, modifier, fitzpatrick, type, -1-2, ], [, zero, width, joiner, ], [, fire, engine, ], #cdfffbenevolent, #calfirelocal2881, #campfire, #woolseyfire, #calfireservingca, #wildfire, #paradise, #magalia, #malibu, #firstresponder, #firefamily, #nonprofit, #buttecounty, #brotherhood]",2018-11-14 23:45:56,0.0,
"[more, than, 100, are, missing, in, california's, camp, fire, ,, sheriff's, office, says, unfathomable, .]",2018-11-14 23:45:55,,
"[camp, fire, because, it, burned, a, place, on, the, north, fork, of, the, feather, river, ,, one, of, most, beautiful, forest, canyons, in, america, ,, leading, to, high, elevation, lake, almanor, ,, built, by, edison, power, company, to, power, los, angeles, ., snowfields, ., lake, oroville, will, get, debris, in, in, its, foredam, .]",2018-11-14 23:45:54,,
"[it's, been, noted, that, #woolseyfire, (, the, largest, in, socal, ), and, #campfire, (, the, most, destructive, ), in, california, were, created, by, years, of, unprecedented, drought, and, high, temperatures, ., nobody, ,, (, especially, in, california, ), should, ever, think, for, a, second, that, #climatechange, doesn't, exist, .]",2018-11-14 23:45:51,,
"[#campfire, evacuees, seeking, basic, necessities, and, information, can, visit, the, following, locations, :]",2018-11-14 23:45:45,,
"[thanks, for, your, reply, !, this, is, all, due, to, the, #campfire, ., it's, the, worst, smokey, day, and, the, trivalley, since, the, fire, has, erupted, .]",2018-11-14 23:45:39,,
"[a, team, from, tony, larussa's, animal, rescue, foundation, is, bringing, to, the, east, bay, 8, dogs, from, chico, &, amp, ;, paradise, who, were, up, for, adoption, before, the, #campfire, ., they're, making, space, for, animals, /, pets, that, need, to, stay, in, butte, co, ., shelters, ., arf, is, waiving, adoption, fees, through, sun, .]",2018-11-14 23:45:36,,
"[all, this, smoke, from, the, northern, california, fire, has, been, really, affecting, my, mood, on, modding, -, _, -, so, while, i'm, trying, not, to, choke, to, death, on, day, 6, of, smoke, ..., have, some, camilla, poggers]",2018-11-14 23:45:33,,
"[#campfire, #photooftheday, #photographya, campfire, is, a, fire, at, a, campsite, that, provides, light, ,, warmth, ,, &, amp, ;, heat, for, cooking, ., also, serves, as, a, beacon, ,, &, amp, ;, insect, &, amp, ;, predator, deterrent, ., established, campgrounds, provide, a, steel, fire, ring, for, safety, ., popular, feature, of, camping]",2018-11-14 23:45:29,,
"[#cawildfires, have, made, a, wonderful, couple, homeless, ,, please, show, your, support, with, a, donation, as, small, as, $, 5, !, #woolseyfire, #charity, #firerecovery, goodwin-jones, fire, recovery, fund]",2018-11-14 23:45:27,,
"[family, loses, dog, in, sacramento, after, escaping, camp, fire]",2018-11-14 23:45:23,,
"[., city, manager, reva, feldman, attends, #woolseyfire, repopulation, meeting, with, ,, law, enforcement, ,, fire, ,, health, ,, &, amp, ;, infrastructure, reps, from, all, over, the, region, ., discussed, evacuation, areas, ,, road, closures, ,, &, amp, ;, public, safety, concerns, ., #lasd]",2018-11-14 23:45:19,,
"[horse, rescue, outfit, for, horses, from, camp, fire]",2018-11-14 23:45:18,,
"[., coach, /, teacher, ,, karen, mcspadden, ,, lost, her, home, in, the, #campfire, ., humbly, ,, she, says, she, wants, nothing, ., we, hope, to, deliver, gift, cards, /, small, donations, to, help, her, with, meals, /, necessities, ., an, envelope, will, be, in, the, willows, hs, office, ., delivery, late, friday, !, #honkerpride]",2018-11-14 23:45:16,,
"[lasd, sib, :, los, angeles, county, sheriff's, department, announces, additional, repopulation, for, areas, impacted, by, the, #woolseyfire]",2018-11-14 23:45:15,,
"[who, is, collecting, ,, how, is, it, monitored, ,, and, how, are, those, that, truly, need, help, ,, going, to, get, it, ..., #campfire]",2018-11-14 23:45:08,,
"[the, admission, by, pg, &, amp, ;, e, ,, california's, biggest, power, company, ,, that, it, may, be, to, blame, for, at, least, one, of, the, deadly, fires, ravaging, the, state, sent, company, stock, prices, tumbling, by, as, much, as, 30, %, ., read, more, :]",2018-11-14 23:45:02,,
"[my, house, ,, from, my, understanding, ,, is, still, standing, ,, but, my, community, is, gone, ,, because, -, -, i, don't, know, ,, what, ,, somebody, wants, to, make, a, buck, off, of, power, ?, lorrie, lundy, ,, a, resident, of, magalia, ,, calif, ., ,, says, .]",2018-11-14 23:45:00,,
"[bay, area, air, quality, bad, but, getting, slightly, better, .]",2018-11-14 23:45:00,,
"[', i, didn't, think, we, had, hope, ', :, walmart, parking, lot, is, ground, zero, for, camp, fire, evacuees]",2018-11-14 23:44:54,,
"[i, urge, anyone, who, can, ,, go, to, gofundme, ,, and, search, for, camp, fire, ., there, are, 6512, campaigns, active, ., this, was, a, small, community, that, needs, a, lot, if, help, ., please, help, if, you, can, #campfire, #paradisefire, #paradise]",2018-11-14 23:44:50,,
"[toyota, offers, to, give, camp, fire, hero, nurse, a, new, truck, !]",2018-11-14 23:44:44,,
"[lady, gaga, surprises, california, wildfire, evacuees, with, pizza, ,, gift, cards, via]",2018-11-14 23:44:39,,
"[ca, gov, ., jerry, brown, vetoed, 2016, wildfire, management, bill, while, ca, burned, !, #praying, #campfire, #democrats]",2018-11-14 23:44:31,,
"[you, can, donate, to, the, #campfire, efforts, through, the, north, valley, community, foundation, or, through, the, united, way]",2018-11-14 23:44:31,,
"[donations, to, this, project, will, do, directly, to, families, who, were, impacted, by, the, #woolseyfire, -, created, by, some, wonderful, #lvusd, parents, .]",2018-11-14 23:44:29,,
"[los, angeles, county, sheriff's, department, announces, additional, repopulation, for, areas, impacted, by, the, #woolseyfire]",2018-11-14 23:44:23,,
"[my, husband, and, i, have, been, long, time, users, of, your, propane, heaters, ., we, are, now, in, the, middle, of, the, aftermath, of, the, #campfireparadise, #campfire, so, many, elderly, and, young, ones, are, in, freezing, temps, in, tents, and, in, their, cars, ., can, you, help, ?]",2018-11-14 23:44:22,,
"[103, missing, -, -, most, of, them, senior, citizens, -, -, in, california's, camp, fire, ,, sheriff's, office, says]",2018-11-14 23:44:22,,
"[suzanne, kaksonen, ,, an, evacuee, of, the, #campfire, ,, and, her, cockatoo, buddy, camp, at, a, makeshift, shelter, outside, a, walmart, store, in, chico, ,, calif, ., ,, on, wednesday, ,, nov, ., 14, ,, 2018, ., kaksonen, lost, her, paradise, home, in, the, blaze]",2018-11-14 23:44:16,,
"[more, than, 100, are, missing, in, california's, camp, fire, ,, sheriff's, office, says]",2018-11-14 23:44:14,,
"[i, urge, anyone, who, can, ,, go, to, gofundme, ,, and, search, for, camp, fire, ., there, are, 6512, campaigns, active, ., this, was, a, small, community, that, needs, a, lot, if, help, ., please, help, if, you, can, #campfire, #paradisefire, #paradise]",2018-11-14 23:43:58,,
"[the, terrifying, science, behind, california's, massive, camp, fire, via]",2018-11-14 23:43:47,,
"[support, your, #firefighters, ., share, &, amp, ;, donate, if, you, can, ., #cdfffbenevolent, #calfirelocal2881, #campfire, #woolseyfire, #firstresponder, #firefamily, #wildfire, #brotherhood]",2018-11-14 23:43:42,,
"[inside, california's, worst, wildfire, :, the, unprecedented, devastation, of, the, camp, fire, .]",2018-11-14 23:43:39,,
"[one, of, the, biggest, surprises, at, today's, cable, car, rally, was, the, total, *, lack, *, of, tourists, at, ghirardelli, square, ,, the, hyde, /, beach, cable, car, turn-around, ,, and, the, powell, /, market, cable, car, turn-around, ., i, guess, the, #campfire, is, keeping, folks, away, .]",2018-11-14 23:43:31,,
"[there, are, thousands, displaced, in, northern, california, ,, sleeping, in, tents, and, cars, in, parking, lots, due, to, #campfire, ..., and, that, makes, my, heart, hurtgod, ,, if, i, had, millions, ..., i, definitely, wouldn't, hire, my, own, private, fire, fighters, to, focus, on, my, houseboom, ..., roasted, ...]",2018-11-14 23:43:29,,
"[thank, you, !, #campfireparadise, #campfirepets, #campfire, #oaklandpd]",2018-11-14 23:43:28,,
"[camp, fire, claims, 48, lives, ,, becomes, the, deadliest, fire, in, california's, history]",2018-11-14 23:43:27,,
"[might, fuck, around, and, stand, outside, a, second, to, long, #campfire]",2018-11-14 23:43:26,,
"[', unprecedented, ', camp, fire, leaves, paradise, in, ashes, all, #geoengineered, !, no, care, for, the, people, ,, animals, and, trees, which, have, been, sacrificed, !, it, hurts, my, heart, :'(, #chemtrails, #haarp, #dew]",2018-11-14 23:43:16,,
"[a, trojan, family, member, lost, his, house, in, malibu, from, the, #woolseyfire, help, if, you, can, ., matt, and, ximena, tuverson, family]",2018-11-14 23:43:13,,
"[here's, the, link, :, #woolseyfire]",2018-11-14 23:43:13,,
"[it, wasn't, a, camp, fire, ., it's, named, after, the, road, it, started, near, ,, something, like, camp, creek, rd, .]",2018-11-14 23:43:13,,
"[new, drone, footage, shows, full, horror, of, california's, wildfires, via]",2018-11-14 23:43:13,,
"[our, neighbors, to, the, north, and, south, have, been, greatly, impacted, by, major, fires, ., in, ventura, and, los, angeles, counties, the, #woolseyfire, has, burned, 97,000+, acres, and, in, butte, county, the, ...]",2018-11-14 23:43:10,,
"[the, butte, county, sheriff's, department, released, a, list, of, 103, people, still, missing, in, the, california, wildfires, ., most, on, the, list, are, older, than, 70, ;, many, are, in, their, 90s, .]",2018-11-14 23:43:04,,
"[just, as, a, mule, had, run, out, of, energy, trying, to, escape, a, swimming, pool, ,, heroes, emerged, -, -, and, hope, flickered, anew, from, the, embers, of, paradise, ,, california, #campfire, #californiafires]",2018-11-14 23:43:04,,
"[sierra, nevada, brewing, co, ., establishes, camp, fire, relief, fund]",2018-11-14 23:43:03,,
"[the, latest, nasa, imagery, from, space, of, the, wildfire, smoke, from, northern, and, southern, california, ., the, central, valley, getting, the, worst, of, the, air, quality, as, smoke, settles, and, creates, an, inversion, ., #nhkworld, #nhknewsline, #worldweather, #campfire, #woolseyfire]",2018-11-14 23:42:48,,
"[shit, is, wild, i, just, saw, some, some, niggas, getting, roasted, like, on, a, camp, fire, [, face, with, tears, of, joy, ], [, face, with, tears, of, joy, ]]",2018-11-14 23:42:44,0.0,
"[report, :, shivering, horse, found, waiting, out, camp, fire, in, backyard, pool, (, photos, )]",2018-11-14 23:42:43,,
"[no, worriessuperfund, toxic, waste, site, owned, by, boeing, #californiafire, rips, through, nuclear, waste, site, ,, fueling, concerns, of, airborne, radioactive, toxins, #woolseyfire]",2018-11-14 23:42:40,,
"[death, toll, mounts, to, 48, in, northern, california, fire, ,, deadliest, in, state, ..., excitingads, !, news]",2018-11-14 23:42:33,,
"[information, for, the, hashtags, #thousandoaks, #woolseyfire, #woolseyfires, #westlakevillage, #agourahills, #calabasas, #lakesherwood, #oakpark, #newburypark]",2018-11-14 23:42:21,,
"[super, smokey, day, in, the, #bayareawx, #campfire, #californiafires, #sanjose, #sanfrancisco, #oakland]",2018-11-14 23:42:16,,
"[#campfire, trees, untouched, ,, homes, burnt, down, ., embers, and, house-to-house, spread, responsible, ., de-forestation, and, logging, not, the, answer, to, saving, homes, .]",2018-11-14 23:42:15,,
"[due, to, the, amazing, response, from, our, community, ,, we, are, now, asking, for, all, donations, to, be, in, monetary, form, ., #campfire]",2018-11-14 23:42:09,,
"[how, we're, running, the, city's, payroll, today, ., get, a, respirator, mask, and, stay, indoors, ., the, air, quality, is, extremely, unhealthy, ., for, our, non, california, friends, -, our, paradise, friends, have, lost, their, entire, town, ,, the, #campfire, #paradisestrong, #firefighterheros]",2018-11-14 23:41:55,,
"[_usa, my, #oneplus, 5, has, been, invaluable, through, the, past, 5, days, of, #cafires, ., it's, held, a, charge, ,, kept, service, when, i, was, moving, /, evacuating, ,, broadcasted, ,, and, handled, communications, to, help, assist, friends, ., great, phone, !, #woolseyfire, #oneplus_usa]",2018-11-14 23:41:48,,
"[my, friend, es, has, a, cousin, who, lost, everything, in, the, paradise, /, camp, fire, ., please, help, if, you, can, .]",2018-11-14 23:41:39,,
"[i, feel, bad, for, our, earth, ,, we, should, be, taking, care, ,, replenishing, ,, loving, ,, and, making, it, our, first, priority, but, no, ..., b, /, c, of, a, few, ppl, leaving, a, camp, fire, has, literally, caused, most, of, ca's, air, to, be, shit, ,, why, worry, about, damaging, ur, lungs, from, smoking, wen, you, can, just, walk, outside]",2018-11-14 23:41:38,,
"[#live, fire, relief, :, #cbsla, and, have, teamed, up, with, to, help, southern, california, fire, victims, ., donate, now, :, -, call, (818) 821-1080, -, text, 2018fires, to, 41444, -, donate, online, at, #woolseyfire, #hillfire, #cbslahelps]",2018-11-14 23:41:37,,
"[dont, completely, agree, with, on, the, #campfire, situation, ,, but, if, you, cant, build, houses, in, flood, prone, areas, ,, why, can, you, build, in, wildfire, areas, ?, #firefighters, #firefighter]",2018-11-14 23:41:37,,
"[families, with, nothing, to, eat, ,, no, where, to, sleep, ....]",2018-11-14 23:41:35,,
"[ian, is, my, son, and, fiona, my, six, year, old, granddaughter, ., he, works, hard, and, is, a, single, dad, ., he, bought, his, home, hoping, to, provide, fiona, a, secure, home, ., today, he, finally, found, out, it, was, totally, destroyed, in, the, camp, fire, ., today, he, starts, over, ,, it's, hard, but, he's, strong, .]",2018-11-14 23:41:28,,
"[fire, relief, :, #cbsla, and, have, teamed, up, with, to, help, southern, california, fire, victims, :D, onate, now, :, -, call, our, phone, bank, at, (818) 821-1080, -, text, 2018fires, to, 41444, -, donate, online, at, #woolseyfire, #hillfire, #cbslahelps]",2018-11-14 23:41:26,,
"[unbelievable, the, #campfire, is, still, actively, burning, yet, the, lawyers, have, filed, suits, against, the, power, company, ., peoples, lives, in, totally, destroyed, yet, the, blood, suckers, are, feeding, up, .]",2018-11-14 23:41:18,,
"[paradise, residents, sue, pg, &, amp, ;, e, in, california's, devastating, camp, fire, via]",2018-11-14 23:41:16,,
"[while, the, cause, of, the, camp, fire, is, still, under, investigation, ,, if, the, utility's, equipment, is, determined, to, be, the, cause, ,, the, utility, could, be, subject, to, significant, liability, in, excess, of, insurance, coverage, .]",2018-11-14 23:41:14,,
"[male, neutered, possible, tabby, ,, transferred, from, vca, valley, oak, to, loomis, ., found, near, rite, aid, in, paradise, #clark, #elliott, #campfire, #campfirepets, source, :]",2018-11-14 23:41:11,,
"[ways, to, help, !, #prayforcalifornia]",2018-11-14 23:41:10,,
"[here, is, a, camp, fire, google, shortlink, for, people, looking, for, an, aggregate, way, to, bounce, around, on, norcal, #campfire, stuffs, .]",2018-11-14 23:41:07,,
"[3rd, body, found, in, southern, california, fire, zone]",2018-11-14 23:41:02,,
"[please, consider, helping, the, ', camp, fire, animal, relief, fund, ', -, via]",2018-11-14 23:40:56,,
"[_fire, my, daughter's, ins, co, sent, her, satellite, photos, of, her, home, before, /, after, the, fire, ., the, photos, showed, all, the, homes, still, standing, ., my, daughter, had, a, video, of, after, the, fire, with, 3, homes, left, in, her, neighborhood, ., she, sent, the, video, to, prove, they, had, inaccurate, info, ., #campfire]",2018-11-14 23:40:54,,
"[the, camp, fire, ,, which, started, thursday, within, or, near, the, forest, service, boundary, ,, has, burned, 111,000, acres, ., most, of, the, area, burned, ,, however, ,, was, outside, the, national, forest, .]",2018-11-14 23:40:53,,
"[los, angeles, county, sheriff's, department, announces, additional, repopulation, for, areas, impacted, by, the, #woolseyfire]",2018-11-14 23:40:53,,
"[class, act, with, the, donation, to, #campfire, .]",2018-11-14 23:40:50,,
"[garbage, collector, pulls, 93, -, year-old, woman, in, truck, to, save, her, from, california, camp, fire]",2018-11-14 23:40:44,,
"[there, are, so, many, #campfire, survivors, ,, sleeping, in, tents, and, their, cars, !, anyone, in, butte, co, or, norcal, that, can, donate, some, heaters, ?, we, cannot, forget, the, survivors, just, because, the, days, are, going, by, .]",2018-11-14 23:40:43,,
"[amazing, rescues, in, california, ., we, found, this, cat, at, wagstaff, road, /, rocky, lane, ., is, driving, around, with, pet, food, and, water, to, help, out, animals, who've, made, it, through, this, fire, !, kitty, is, at, vca, valley, oak, vet, center, ., #campfire, ...]",2018-11-14 23:40:35,,
"[this, ., is, ., not, ., the, camp, fire, .]",2018-11-14 23:40:28,,
"[only, you, can, prevent, forest, fires, ., #campfire]",2018-11-14 23:40:25,,
"[looking, to, support, families, who, lost, their, homes, in, the, #woolseyfire, ?, please, consider, donating, to, my, soon-to-be, family-in-law, .]",2018-11-14 23:40:23,,
"[stories, of, survival, from, the, camp, firefollow, kqed's, ongoing, wildfire, coverage, ., the, camp, fire, in, butte, county, is, now, the, most, destructive, and, deadly, blaze, in, california, history, ,, having, killed, at, least, 48, and, destroyed, more, than, thousands, of, homes, and, b, ...]",2018-11-14 23:40:20,,
"[time, to, start, reading, up, on, how, towns, and, cities, recover, from, tornadoes, ,, which, is, the, only, other, socionatural, event, in, the, us, that, seems, to, compare, in, terms, of, speed, and, town-wide, destruction, as, #campfire, .]",2018-11-14 23:40:12,,
"[', it's, going, to, get, worse, ', :, official, fear, many, more, deaths, in, california, wildfires, -, abc, news, -, via]",2018-11-14 23:40:11,,
"[watch, :, ominous, drone, footage, shows, camp, fire, in, chico, ,, california, :, this, video, ,, shot, by, teacher, michael, peck, and, his, student, production, team, ,, showed, the, football, field, and, town, between, 10:30, and, 11:30, am, on, nov, ., 9, ., #us]",2018-11-14 23:40:09,,
"[this, evening, i, spoke, with, ,, a, us, based, filmmaker, who, takes, me, through, his, experience, of, the, #woolseyfire, here, is, that, conversation, #podcast, #podernfamily]",2018-11-14 23:40:09,,
"[camp, fire, :, reno, man, jailed, on, drug, ,, gun, charges, in, evacuated, area, .]",2018-11-14 23:40:07,,
"[this, is, such, a, nice, thing, for, #amazonprime, to, suggest, giving, smoke, detectors, to, those, affected, by, the, wildfires, ., #campfire, #californiafires]",2018-11-14 23:40:07,,
"[interior, secretary, ryan, zinke, called, the, camp, fire, ,, which, practically, destroyed, the, town, of, paradise, in, northern, california, ,, worse, than, any, war, zone, i, saw, in, iraq]",2018-11-14 23:40:00,,
"[y'all, i, don't, mean, to, be, rude, or, anything, but, like, ..., could, california, have, chosen, a, better, name, for, camp, fire, ?, ?, it, doesn't, sound, threatening, at, all, ,, it, sounds, like, i, want, to, cuddle, up, next, to, it, and, make, s'mores]",2018-11-14 23:40:00,,
"[_pelletier, rumor, up, here, in, northern, california, is, the, paradise, one, (, camp, fire, ), was, caused, by, faulty, pg, &, amp, ;, e, equipment, ..]",2018-11-14 23:39:51,,
"[stay, inside, if, you, can, !, air, quality, is, still, bad, now, .., in, the, unhealthy, to, very, unhealthy, category, ., unfortunately, ,, not, much, improvement, next, 4, days, ., smoke, impacts, from, #campfire, are, going, to, continue, ., #californiafire, #cafire]",2018-11-14 23:39:49,,
"[#repost, code, _1_ff, our, thoughts, and, prayers, are, with, the, people, who, have, been, impacted, by, the, #campfire, and, the, #woosleyfire]",2018-11-14 23:39:48,,
"[local, officials, warned, the, destruction, from, the, camp, fire, could, set, off, a, wave, of, refugee, migration, akin, to, a, smaller, version, of, the, dust, bowl, of, the, 1930s, .]",2018-11-14 23:39:48,,
"[our, hearts, go, out, to, the, victims, of, the, butte, county, camp, fire, ., thank, you, to, the, firefighters, and, all, of, those, on, the, ground, supporting, those, affected, ., to, assist, ,, visit, the, salvation, army, landing, page, >, >, #buttecountystrong, #paradisestrong, #calistrong]",2018-11-14 23:39:48,,
"[camp, fire, evacuees, face, housing, and, humanitarian, crisis, |, the, sacramento, bee]",2018-11-14 23:39:48,,
"[more, than, 100, missing, -, -, most, of, them, senior, citizens, -, -, in, california's, camp, fire]",2018-11-14 23:39:37,,
"[the, camp, fire, is, very, different, from, previous, wildfires, ., the, victims, are, older, ,, poorer, and, ,, likely, ,, more, disabled, ., it, will, be, much, more, difficult, for, them, to, get, by, and, get, back, on, their, feet, ., a, humanitarian, crisis, in, the, making, .]",2018-11-14 23:39:29,,
"[in, paradise, ,, some, landmarks, go, untouched, while, #campfire, consumes, others]",2018-11-14 23:39:26,,
"[from, the, mercury, news, page, :, there, are, so, many, ways, you, can, help, victims, of, the, camp, fire, ., pick, one, :, *, offer, free, housing, through, airbnb's, disaster, program, *, donate, fresh, ...]",2018-11-14 23:39:21,,
"[people, make, public, appeals, for, unreachable, loved, ones, during, northern, california, fire]",2018-11-14 23:39:12,,
"[make, that, death, toll, 48, ....., with, 100, ', s, missing, ., all, of, the, dead, are, from, the, #campfire, ...., (, #paradisefire, ), ., #heartbrokeninnocal]",2018-11-14 23:39:02,,
"[camp, fire, has, become, california's, deadliest, fire, in, 85, years]",2018-11-14 23:38:52,,
"[notice, anything, missing, ?, that, would, be, the, downtown, sacramento, skyline, ., view, is, from, the, harbor, blvd, ., freeway, overpass, ., #campfire, #californiawildfires, #smoke]",2018-11-14 23:38:51,,
"[do, one, with, jerry, brown, :, ca, gov, ., jerry, brown, vetoed, 2016, wildfire, management, bill, while, ca, burned, #campfire, #woosleyfire, #cafires, #jerrybrown]",2018-11-14 23:38:49,,
"[inside, california's, worst, wildfire, :, the, unprecedented, devastation, of, the, camp, fire]",2018-11-14 23:38:45,,
