tweet,time,score,human_score
"[', he, can, kiss, my, red, ass, ', :, california, fire, evacuees, give, trump, visit, short, shrift]",2018-11-17 23:46:19,,
"[', the, federal, government, is, behind, you, ', :, trump, tours, camp, fire, devastation, with, brown, ,, newsom]",2018-11-17 23:46:05,,
"[wish, i, was, a, fly, on, the, wall, for, the, #gavinnewsom, and, #jerrybrown, post-visit, commentary, ., #campfire]",2018-11-17 23:46:05,,
"[[, paw, prints, ], [, fire, ], [, paw, prints, ], #dontgiveup, your, pet, may, look, very, different, ,, sooty, ,, singed, ,, bandaged, ., look, again, !, don't, go, by, color, !, example, [, white, down, pointing, backhand, index, ], [, heavy, exclamation, mark, symbol, ], #cafirepets, #missingpets, #missingdog, #missingcat, #campfirepets, #disasterpets, #animalrescue, #cawildfirepets, #campfire, #californiafires, #californiawildfires]",2018-11-17 23:46:00,,
"[folsom, firefighters, are, among, the, many, local, area, fire, agencies, helping, with, the, #campfire, ., the, fire, devastated, the, area, and, surrounding, communities, ,, but, firefighters, continue, to, try, and, save, what, they, can, .]",2018-11-17 23:45:51,,
"[over, 1,000, missing, in, northerncalifornia's, camp, fire, ,, officials, say, via, _news]",2018-11-17 23:45:50,,
"[actually, an, ewok, would, be, much, better, president, than, iq45, ., send, one, down, here, to, paradise, ,, ca, and, take, jabba, the, hut, back, to, his, home, planet, ., haven't, we, suffered, enough, already, ?, #campfire, ., #paradisefire, #californiafires]",2018-11-17 23:45:45,,
"[the, #craftbeer, community, is, pretty, great, !, fresno, craft, beer, bars, helping, camp, fire, evacuees, .]",2018-11-17 23:45:42,,
"[garbageman, and, his, family, come, to, 93, -, year-old's, rescue, in, fire, #campfire]",2018-11-17 23:45:40,,
"[if, you, did, an, overlay, of, the, #campfire, in, paradise, ca, onto, indianapolis, ,, this, would, be, the, area, damaged, .]",2018-11-17 23:45:34,,
"[text, for, visually, impaired, :, #campfire, relief, shelter, 28,000, sq, ft, indoor, warehouse, for, displaced, residentsshowers, and, restroomsfamilies, can, set, up, tents, indoors, and, out, of, the, weatherpets, are, allowed, 1400, bridge, styuba, city, ,, camore, information, :, text, richard, at, 916-949-0914]",2018-11-17 23:45:31,,
"[no, words, ., #woolseyfire]",2018-11-17 23:45:23,,
"[#campfire, ., raga, ., raking, america, great, again, ., stupid, trump, !]",2018-11-17 23:45:22,,
"[paradise, couple, who, died, in, camp, fire, were, ', wonderful, people, ']",2018-11-17 23:45:19,,
"[_farmacist, what, about, the, statement, to, trump, that, the, fire, is, an, urban, interface, fire, ,, #notforestfire--6, days, ago, ?, firefighters, slam, trump's, illogical, tweet, about, out-of-control, california, fires, #campfire, #campfiresmoke, #campfireairquality, #paradiseca, #malibufire]",2018-11-17 23:45:18,,
"[over, there, ,, that's, where, peterson, forgot, to, rake, his, yard, ., and, over, there, ,, where, the, fire, actually, started, ,, that's, a, (, fkn, ), national, forest, ., aka, :, federal, land, ., #campfire, #paradise, #chico, #trump, #jerrybrown, #californiawildfires]",2018-11-17 23:45:15,,
"[#campfire, evacuation, order, reduced, to, warning, 11.17, ., 18]",2018-11-17 23:45:15,,
"[trump, tours, california, wildfire, devastation, ,, blames, everything, but, climate, change, via]",2018-11-17 23:45:14,,
"[caseygerry, is, proud, to, partner, with, the, tosdal, law, firm, in, representing, retired, chief, kirk, trostle, and, his, wife, patty, garrison, .]",2018-11-17 23:45:12,,
"[..., ya, gotta, sweep, ..., sweep, the, floors, ..., the, floors, of, the, forest, ..., look, at, other, countries, who, take, care, ..., proving, once, again, ,, #dotarddonnie, needs, the, #25thamendmentnow, !, !, !, !, #heinous, #heartless, #brainless, #campfire, #theresistance]",2018-11-17 23:45:10,,
"[queen, elizabeth, sends, ', thoughts, and, prayers, ', for, california, fire, victims]",2018-11-17 23:45:07,,
"[emotional, video, shows, woman, reunite, with, #cat, who, ran, off, into, #california, #wildfire, |, huffpost, #campfire, #cafire, #pets, #caturday]",2018-11-17 23:45:05,,
"[#repost, (, get_repost, ), [, katakana, middle, dot, ], [, katakana, middle, dot, ], [, katakana, middle, dot, ], many, of, you, have, asked, if, we, will, be, brewing, a, fundraiser, beer, to, support, #campfire, relief, efforts, ., the, answer, is, a, resounding, yes, ., we, are, proud, to, ...]",2018-11-17 23:45:02,,
"[49ers, auctioning, game-worn, jerseys, to, support, camp, fire, victims]",2018-11-17 23:45:00,,
"[norovirus, strikes, shelters, for, california, wildfire, evacuees]",2018-11-17 23:44:59,,
"[lady, gaga, may, have, had, to, abandon, her, malibu, home, because, of, the, wildfires, ,, but, she, didn't, leave, her, community, behind, ..., <, 3]",2018-11-17 23:44:45,,
"[trump, denies, climate, change, which, is, largely, responsible, for, the, last, year's, worth, of, forest, fires, :, thomas, fire, ,, holiday, fire, ,, camp, fire, ,, woolsey, fire, !, !, !]",2018-11-17 23:44:45,,
"[so, thankful, for, strong, leadership, ,, especially, in, times, of, need, #campfire]",2018-11-17 23:44:33,,
"[brian, is, like, ..., you, wanna, do, what, ?, !, [, face, with, tears, of, joy, ], obviously, trying, to, sneak, in, some, fun, things, amidst, heavy, hearts, ., can't, wait, to, see, everyone, tomorrow, for, our, #campfire, ride, !, if, ...]",2018-11-17 23:44:32,0.0,
"[the, #campfire, missing, persons, list, now, up, to, just, over, 1,000, ., may, include, multiple, reported, missing, persons, ,, according, to, ., list, :, #liveonk2]",2018-11-17 23:44:30,,
"[since, american, people, can't, get, immediate, assistance, during, this, #campfire, ,, there, better, not, be, one, mf, migrant, invader, loser, that, gets, helped, !, i, don't, give, a, shit, about, their, plight, ,, we've, got, to, help, americans, !, #saturdaythoughts]",2018-11-17 23:44:22,,
"[you're, not, serious, ,, right, ?, camp, fire, was, named, after, it's, origin, at, camp, creek, road, in, butte, county]",2018-11-17 23:44:21,,
"[dane, ray, cummings, is, a, hero, !, !]",2018-11-17 23:44:15,,
"[so, amazing, to, see, air, force, one, ., thank, you, [, ?, ], [, ?, ], for, coming, to, ca, ., #woolseyfire, #campfire, #qanon, #, (, (, (, +, ), ), )]",2018-11-17 23:44:08,,
"[#campfire, pets, ..., if, you, are, looking, for, your, missing, pet, here, is, a, thread, .]",2018-11-17 23:44:07,,
"[yes, ,, the, era, of, kludges, ., aka, grassroots, activism, ., here, in, norcal, ,, we, are, laboring, under, the, smokey, blanket, of, gloom, cast, by, the, #campfire, catastrophe, ., and, we, are, having, success, convincing, local, governments, to, declare, a, #climateemergency, in, their, communities, .]",2018-11-17 23:44:05,,
"[the, woolsey, fire, ,, camp, fire, and, hill, fire, consumed, thousands, of, acres, in, california, forcing, tens, of, thousands, of, people, from, their, homes, ., the, redcross, is, on, the, ground, providing, shelter, and, emotional, support, for, evacuees, text, cawildfires, to, 90999, to, make, a, $, 10, donation, .]",2018-11-17 23:43:54,,
"[#trafficalert, :, u, ., s, ., highway, 101, in, is, now, closed, 3.1, miles, south, of, oxnard, at, wood, road, ., plus, ,, there, are, five, other, fire-related, state, highway, closures, ., #woolseyfire, #campfire, #cawildfires]",2018-11-17 23:43:53,,
"[have, #potus, and, #goverorbrown, killed, each, other, yet, or, are, they, getting, along, ok, ?, #campfire, #californiafires, #drought, #prayforcalifornia]",2018-11-17 23:43:52,,
"[#lasd, happening, now, #woolseyfire, re-population, meeting, underway, ., all, agencies, an, ...]",2018-11-17 23:43:48,,
"[she, had, to, evacuate, from, the, #campfire, but, she, couldn't, find, her, cats, ,, coco, and, pebbles, ., lots, of, people, are, doing, heroic, work, to, save, burned, pets, ., by, on]",2018-11-17 23:43:48,,
"[a, proeminent, climate, scientistmakes, a, prophecysmoke, and, ', fire, and, fury, the, world, has, never, seen'declares, a, miraculous, solutionforest, managementboth, the, prophet, and, the, believers, are, ignorant, of, the, causes, that, amplified, #campfire, #paradisefire, #woolseyfire, armageddon]",2018-11-17 23:43:46,,
"[president, trump, addresses, media, &, amp, ;, surveys, damage, from, california, fire, 11/17, /, 18]",2018-11-17 23:43:42,,
"[help, us, support, those, displaced, by, the, camp, fore, ,, woolsey, fire, and, hill, fire, ., they, have, requested, underwear, for, chico, ., #paradisefire, #woolseyfire, #campfire, #hillfire]",2018-11-17 23:43:39,,
"[a, proeminent, climate, scientistmakes, a, prophecysmoke, and, ', fire, and, fury, the, world, has, never, seen'declares, a, miraculous, solutionforest, managementboth, the, prophet, and, the, believers, are, ignorant, of, the, causes, that, amplified, #campfire, #paradisefire, #woolseyfire, armageddon]",2018-11-17 23:43:38,,
"[home, after, a, week, covering, #woolseyfire, ., my, last, story, from, scene, :, some, folks, risked, it, all, to, save, the, neighborhood]",2018-11-17 23:43:13,,
"[cnn, :, as, the, fire, neared, ,, this, 93, -, year-old, knew, she, had, to, get, out, ., then, her, garbageman, showed, up, .., via]",2018-11-17 23:43:09,,
"[#reunion, #campfire, #foundhorse, #losthorse, #cafirepetsreunions, are, happening, ., one, of, our, volunteers, named, janet, posted, this, mini, horse, on, the, ca, wildfire, pets, lost, livestock, page, and, within, a, day, ,, a, friend, of, the, ...]",2018-11-17 23:43:06,,
"[thank, you, for, visiting, the, #campfire, disaster, ., your, continued, support, of, the, #socalfires, will, be, immense, with, the, thousandoaks, suffering, ., #tostrong]",2018-11-17 23:42:52,,
"[you, want, to, help, california, fire, all, the, politicians, and, you, take, the, state, over, maga, [, regional, indicator, symbol, letter, u, ], [, regional, indicator, symbol, letter, s, ], [, thumbs, up, sign, ]]",2018-11-17 23:42:50,1.0,
"[dog, found, ', protecting, the, only, house, left, on, the, block, ', after, camp, fire, in, paradise, -, usa, today]",2018-11-17 23:42:42,,
"[the, current, air, situation, in, the, bay, area, :]",2018-11-17 23:42:41,,
"[california, wildfires, :, made, homeless, by, flames, ,, evacuees, face, hardship, ,, disease, and, desperation]",2018-11-17 23:42:36,,
"[a, proeminent, climate, scientistmakes, a, prophecysmoke, and, ', fire, and, fury, the, world, has, never, seen'declares, a, miraculous, solutionforest, managementboth, the, prophet, and, the, believers, are, ignorant, of, the, causes, that, amplified, #campfire, #paradisefire, #woolseyfire, armageddon]",2018-11-17 23:42:23,,
"[surviving, the, camp, fire, was, hard, enough, ., now, these, animals, have, to, find, their, humans, .]",2018-11-17 23:42:14,,
"[california, wildfires, pets, -, photo, album, of, #found, other, pets, #campfire]",2018-11-17 23:42:14,,
"[_igar, _sacrebleu, the, camp, fire, area, is, mostly, republican, ., npr, interviewed, survivors, camping, in, walmart, parking, lot, and, they, were, pretty, excited, he, was, coming, ., one, woman, was, upset, because, her, signed, maga, hat, was, lost, when, her, house, burned, to, the, ground, .]",2018-11-17 23:42:07,,
"[great, job, schmoozing, the, mofo-in-chief, and, getting, the, disaster, relief, money, these, people, so, desperately, need, ., you, can, always, burn, the, jacket, later, ,, jerry, ., #campfire, #paradise, #chico, #trump, #jerrybrown]",2018-11-17 23:41:52,,
"[nothing, like, another, big, buck, coming, in, close, on, public, land, when, the, camera, is, put, away, !, *, *, *, #whitetaildeer, #deerslam, #campfire, #sickforit, #hunting, #hunt, #elkhunting, #elk, #bowhunting, #hunthard, #publicland, ...]",2018-11-17 23:41:48,,
"[teams, search, for, 1,000, missing, in, camp, fire, ,, as, 1000s, more, seek, shelter]",2018-11-17 23:41:33,,
"[victims, of, the, camp, fire, have, mixed, feelings, about, the, president's, visit, to, california]",2018-11-17 23:41:29,,
"[residents, in, the, messilla, valley, and, lower, clark, can, return, to, their, property, at, 3:30, p, ., m, ., today, ., the, public, can, return, to, these, areas, at, 5:00, p, ., m, ., today, ., full, details, below, ., #campfire]",2018-11-17 23:41:16,,
"[california, fire, smoke, on, the, approach, to, smf, (, @, sacramento, international, airport, -, in, sacramento, ,, ca, )]",2018-11-17 23:41:13,,
"[this, tweet, is, meant, for, #campfire, but, also, puts, #maria, into, perspective, ., more, u, ., s, ., citizens, died, because, of, maria, than, in, the, 9/11, attack, ...]",2018-11-17 23:41:05,,
"[donald, trump, says, california, fire, hasn't, changed, his, opinion, on, climate, change]",2018-11-17 23:40:57,,
"[i, know, it's, the, ultimate, in, inane, statements, but, these, #campfire, stories, are, absolutely, heartrending, and, all, the, more, since, they, could, be, us, ,, our, parents, ,, our, family, and, friends, .]",2018-11-17 23:40:56,,
"[#climatechange, creates, conditions, that, allow, for, disasters, like, the, camp, fire]",2018-11-17 23:40:50,,
"[california, fires, :, president, donald, trump, tours, camp, fire's, damage, #frontpage, #usnews, #californiadrought]",2018-11-17 23:40:50,,
"[when, guy, fieri, shows, up, ,, you, know, the, disaster, is, serious, -, my, life, in, the, camp, fire]",2018-11-17 23:40:37,,
"[way, to, go, guy, !, the, master, of, flavortown, treated, first, responders, of, california's, wildfires, to, dinner, !, #guyfieri, #choosekindness, #giveback, #food]",2018-11-17 23:40:31,,
"[camp, fire, changed, her, life, forever, ., now, ,, she, feels, like, giving, up]",2018-11-17 23:40:24,,
"[for, all, the, mask, faces, in, sf]",2018-11-17 23:40:20,,
"[this, is, a, very, late, &, amp, ;, probably, a, really, dumb, /, uninformed, question, ..., but, does, the, #campfire, fires, in, ca, mean, that, this, deviation, was, caused, by, irresponsible, campers, &, amp, ;, the, handling, of, their, camp, /, bon, fires, ,, etc, ?]",2018-11-17 23:40:12,,
"[1,000, people, are, listed, as, missing, from, the, camp, fire, in, northern, california]",2018-11-17 23:40:07,,
"[trump, says, california, fire, hasn't, changed, his, opinion, on, climate, change, via]",2018-11-17 23:40:07,,
"[way, to, go, guy, !, the, master, of, flavortown, treated, first, responders, of, california's, wildfires, to, dinner, !, #guyfieri, #choosekindness, #giveback, #food]",2018-11-17 23:40:05,,
"[small, business, owners, work, regardless, ., find, a, small, box, and, support, ., i, bet, the, owner, is, there, working, when, the, team, is, taking, care, of, their, health, ..., just, like, this, small, business, !, put, your, money, with, a, community, business, that, authentically, cares, ., #oakland, #campfire, #n95]",2018-11-17 23:39:59,,
"[it's, increasingly, looking, like, that, may, be, the, case, :]",2018-11-17 23:39:49,,
"[how, about, ending, pg, &, amp, ;, e, ?, ?, this, isn't, their, first, fire, !, and, do, not, even, dare, pass, their, costs, onto, consumers, ., they, need, to, be, over, ., how, about, getting, environmentalists, to, stfu, about, brush, &, amp, ;, trees, ?, ?, how, about, prioritizing, human, life, ?, they, are, murderers, !, #campfire, #paradise]",2018-11-17 23:39:47,,
"[pretty, sure, they'd, rather, you, sent, a, few, quid, ., considering, you're, the, largest, private, land, owner, in, the, world, yet, still, leech, off, the, working, poor, &, amp, ;, struggling, ., queen, elizabeth, sends, ', thoughts, and, prayers, ', for, california, fire, victims]",2018-11-17 23:39:45,,
"[#campfire, all, aircraft, off, of, the, fire, due, to, smoke, conditions, .]",2018-11-17 23:39:44,,
"[trump, tours, california, wildfire, devastation, ,, blames, everything, but, climate, change, via]",2018-11-17 23:39:40,,
"[see, paradise, before, and, after, camp, fire]",2018-11-17 23:39:39,,
"[way, to, go, guy, !, the, master, of, flavortown, treated, first, responders, of, california's, wildfires, to, dinner, !]",2018-11-17 23:39:35,,
"[hi, ,, maureen, !, the, people, who, have, been, impacted, by, the, camp, fire, are, in, need, of, the, services, and, care, that, a, dedicated, shelter, can, provide, ., that's, why, we're, cooperating, with, the, county, and, other, local, organizations, to, ensure, they, benefit, from, that, transition, .]",2018-11-17 23:39:33,,
"[camp, fire, -, messilla, valley, and, lower, clark, evacuation, order, reduced, to, warning, 11.17, ., 18, #campfire, #buttecounty, _ca, _valley, _oroville, _chico]",2018-11-17 23:39:31,,
"[help, me, reach, my, goal, on, my, online, #redkettle, fundraising, page, as, i, raise, money, for, the, families, who, lost, their, homes, #woolseyfire]",2018-11-17 23:39:27,,
"[way, to, go, guy, !, the, master, of, flavortown, treated, first, responders, of, california's, wildfires, to, dinner, !]",2018-11-17 23:39:27,,
"[as, the, fire, got, closer, ,, this, 93, -, year-old, knew, she, had, to, get, out, ., then, her, garbageman, showed, up, ., -, cnn, #campfire]",2018-11-17 23:39:22,,
"[he, should, have, stayed, home, .]",2018-11-17 23:39:19,,
"[way, to, go, guy, !, the, master, of, flavortown, treated, first, responders, of, california's, wildfires, to, dinner, !]",2018-11-17 23:39:08,,
"[the, trump, /, brown, /, newsom, camp, fire, presser, today, was, just, what, i, thought, it, would, be, :, trump, delivered, rambling, platitudes, about, federal, funding, (, which, he, randomly, threatened, to, cut, last, week, ), and, safe, forests, (, ?, !, ), ,, while, brown, and, newsom, choked, back, the, desire, to, throttle, him, .]",2018-11-17 23:39:07,,
"[his, hair, did, not, catch, fire, ., but, his, pants, were, a, 3, alarm, blaze, [, fire, ], [, fire, ], [, fire, ], #campfire, #paradisefire, #californiafires]",2018-11-17 23:39:06,1.0,
"[this, is, what, we, precisely, need, to, prevent, future, fires, !, #campfire]",2018-11-17 23:39:04,,
"[camp, fire, survivors, are, now, refugees, in, their, own, country]",2018-11-17 23:39:01,,
"[trump, is, all, about, forest, management, ,, ignoring, #climatechange, that, scientists, say, drives, bigger, and, more, dangerous, #wildfires, ., you, gotta, take, care, of, the, floors, ., you, know, the, floors, of, the, forest, ,, very, important, ., #campfire, #california]",2018-11-17 23:38:59,,
"[california, fire, :, why, did, some, paradise, homes, burn, and, others, survive, ?, a, cal, fire, team, sifts, through, the, ruins, to, find, out]",2018-11-17 23:38:44,,
"[even, here, in, socal, ., we, had, our, own, fires, racing, across, the, landscape, ,, so, the, local, news, stations, never, broke, for, nocal, update, s, and, rarely, mentioned, the, camp, fire, ., i, think, the, socal, fires, got, ink, because, they, burned, celebs, mansions, and, it, was, the, same, area, as, the, mass, shooting, .]",2018-11-17 23:38:44,,
"[it, wasn't, started, by, a, camp, fire, ., a, power, line, is, rumored, to, have, started, this]",2018-11-17 23:38:40,,
"[these, unclaimed, animals, were, rescued, from, the, camp, fire, and, brought, to, uc, davis, for, veterinary, care, ., maybe, someone, here, will, spot, their, pet, ,, or, the, pet, of, a, friend, /, family, member, .]",2018-11-17 23:38:36,,
"[what, started, the, california, fires, ?, experts, track, the, blazes, ', origins]",2018-11-17 23:38:32,,
"[icymi, :, george, avalos, report, from, thursday, on, cpuc, president, reassuring, #pge, stockholders, of, utility's, solvency, after, #campfire, ,, stock, soars]",2018-11-17 23:38:32,,
"[for, the, 10th, time, ...., morpheus, unplug, me, !, or, if, the, aliens, see, this, ......, probe, away, .., !, #unfitforoffice, #impeachtrump, #campfire, #enough]",2018-11-17 23:38:29,,
"[#campfire, to, donate, to, the, camp, fire, relief, fund, through, the, north, valley, community, foundation, :]",2018-11-17 23:38:29,,
"[#fema, #campfire, #paradise, #paradisetentcity, please, senator, please, ..., these, at, risk, older, adults, need, housing, now, .., why, haven't, these, been, brought, to, fire, victims, ?]",2018-11-17 23:38:25,,
"[donald, trump, is, still, talking, about, raking, the, forest, floor, !, (, in, the, california, fire, zone, ), the, man, is, immune, to, learning, or, expert, advice, ,, unfit, by, any, standard, !]",2018-11-17 23:38:25,,
"[71, dead, ,, 1011, americans, unacounted, for, in, the, camp, fire, alone, ., we, constatntly, notice, ', s, fundamental, lack, of, empathy, &, amp, ;, absence, of, understanding, normal, human, perception, ,, response, ., whether, it, be, obsenities, or, paper, towels, ., #trumpsociopath]",2018-11-17 23:38:25,,
"[today, i, learned, that, sierra's, father, ,, rick, was, in, malibu, helping, friends, save, their, homes, while, their, home, had, already, been, lost, ., from, #thousandoaks, to, #malibu, ,, that's, the, kind, of, people, who, live, in, the, #woolseyfire]",2018-11-17 23:38:24,,
"[death, toll, from, camp, fire, in, paradise, rises, ;, hundreds, still, missing, -, los, angeles, times]",2018-11-17 23:38:22,,
"[[, ?, ], [, ?, ], [, ?, ], [, ?, ], oakland, ,, pulling, up, to, fruitvale, station, about, 11:30, a, ., m, ., this, morning, ., [, ?, ], [, ?, ], #campfire, #campfiresmoke]",2018-11-17 23:38:18,,
"[help, california, first, responders, who, have, lost, everything, in, the, camp, fire, ., keen, will, match, a, total, of, up, to, $, 15,000, in, donations, ., click, here, to, donate, :, [, camera, ]:]",2018-11-17 23:38:10,,
"[ok, everyone, get, a, rake, and, get, to, work, ., i, have, to, go, now, #rakeamericagreatagain, #raketheforest, #wildfire, #campfire, #trump]",2018-11-17 23:38:07,,
"[they, got, out, ., but, they, can't, go, back, ., via]",2018-11-17 23:38:07,,
"[my, son, was, victimized, by, gun, violence, and, the, camp, fire, in, the, week, -, i've, never, been, so, repulsed, by, someone's, existence, (, much, less, presence, in, our, state, ), as, i, am, today, .]",2018-11-17 23:38:07,,
"[how, to, fight, california's, wildfires, ?, it's, an, ', all, of, the, above, ', response]",2018-11-17 23:38:04,,
"[fallout, from, camp, fire, :, air, quality, in, bay, area, at, dangerous, levels]",2018-11-17 23:38:01,,
"[this, is, what, it's, all, about, ., #woolseyfire]",2018-11-17 23:37:55,,
"[easiest, half, marathon, ever, and, didn't, need, to, break, a, sweat, ..., #campfire, smoke, led, to, cancellation, of, 2018, marathon, ., this, will, always, be, a, special, race, as, it's, where, i, completed, my, first, ever, half, marathon, ,, back, in, 2015, !, #running, #berkeley]",2018-11-17 23:37:53,,
"[in, hope, cal, &, amp, ;, stanford, do, some, kind, of, drive, at, big, game, to, help, the, victims, of, the, camp, fire, .]",2018-11-17 23:37:47,,
"[is, it, seriously, called, camp, fire, ?]",2018-11-17 23:37:45,,
"[displaying, an, unworldly, level, of, ignorance, ,, arrogance, and, idiocy, -, -, trump, tours, california, wildfire, devastation, ,, and, blames, everything, but, climate, change, :, we've, got, to, take, care, of, the, floors, ,, you, know, the, floors, of, the, forest, ,, very, important, #amjoy]",2018-11-17 23:37:40,,
"[#campfire, all, aircraft, off, of, the, fire, due, to, smoke, conditions, .]",2018-11-17 23:37:39,,
"[all, aircraft, off, the, fire, 2330z, #campfire]",2018-11-17 23:37:36,,
"[there's, fire, like, crazy, . ..., we, are, in, hell, ., dramatic, video, shows, the, fear, and, shock, of, one, family, trying, to, escape, the, deadly, camp, fire, in, northern, california, .]",2018-11-17 23:37:22,,
"[finland, doesn't, have, the, santa, ana, winds, and, high, temperatures, that, fuel, the, california, wildfires, ., someone, tell, him, that, ,, please, ., my, god, ,, he, is, insufferable, ., trump, tours, california, wildfire, devastation, ,, blames, everything, but, climate, change]",2018-11-17 23:37:18,,
"[see, the, remains, of, #paramountranch, after, the, #woolseyfire, -, and, find, out, how, you, can, help, the, land, recover, :, -, ,, ,, ,]",2018-11-17 23:37:13,,
"[the, fact, is, that, northern, california's, butte, county, ,, which, has, been, ravaged, by, the, camp, fire, ,, had, been, heavily, logged, in, previous, years]",2018-11-17 23:37:11,,
"[oh, my, #paradisefire, #campfirejameswoods, #campfire, #paradisepets, #woolseyfire, #hillfire, #cafirepets]",2018-11-17 23:37:05,,
"[#californiafires, #campfire, #donations, does, anyone, know, of, a, relief, foundation, that, is, collecting, clothing, for, plus, size, women, ?, my, mother, recently, passed, and, i, may, be, able, to, donate, a, considerably, large, wardrobe, there, is, also, a, need, for, these, garments, locally, so, ...]",2018-11-17 23:36:55,,
"[i'm, raising, money, for, home, for, camp, fire, victims, ., click, to, donate, :, via]",2018-11-17 23:36:49,,
"[., thanks, for, speaking, out, against, socal, edison's, role, in, the, #woolseyfire, makes, mistakes, ., watch, navy, admiral, len, hering, (, ret, ), blast, their, beachfront, storage, of, 3.6, million, lbs, of, nuclear, waste, only, 50, miles, south, of, la, .]",2018-11-17 23:36:48,,
"[so, why, would, you, cut, forest, service, funds, ?, how, much, do, we, taxpayers, pay, to, keep, migrant, children, in, cages, ?, someone, just, give, trump, a, hamburger, ,, fries, &, amp, ;, a, bucket, of, double-fried, chicken, to, go, ., make, sure, he, eats, it, all, ., #campfire, #paradisefire, #trumpliesmatter]",2018-11-17 23:36:46,,
"[', very, sad, to, see, ', :, trump, visits, paradise, lost, by, california, fire]",2018-11-17 23:36:41,,
"[', he, can, kiss, my, red, ass, ', :, california, fire, evacuees, give, trump, visit, short, shrift]",2018-11-17 23:36:37,,
"[curious, as, to, why, +, the, city, of, #stocktonca, is, donating, $, $, to, #redcross, when, rc, has, a, long, history, of, mismanaging, funds, (, see, :, haiti, ), +, is, not, providing, much, needed, #directaid, or, services, to, #campfire, fams, ?, !, can, this, $, be, diverted, elsewhere, ?]",2018-11-17 23:36:33,,
"[sb, 901, must, be, re-examined, and, /, or, repealed, ., it, is, unacceptable, that, the, perpetrators, of, these, disasters, that, cost, lives, ,, homes, ,, businesses, and, the, security, of, ca, would, be, shielded, from, paying, the, consequential, billions, ., #sb901, #repeal]",2018-11-17 23:36:28,,
"[i'm, proud, to, say, this, is, my, high, school, friend, ,, chris, horner, ., him, and, his, wife, have, taken, the, paradise, bobcats, football, team, under, their, wing, ., the, camp, fire, has, destroyed, the, town, of, paradise, ,, ca, ., i, have, many, friends, that, have, lost, everything, .]",2018-11-17 23:36:28,,
"[[, heavy, large, circle, ], as, temporary, housing, in, chico, ,, california, :, for, the, hundreds, if, not, thousands, that, need, shelter, as, winter, is, fast, approaching, ,, are, they, going, to, build, a, temporary, housing, barracks, like, camp, or, what, ?, _news, #campfire, [, black, question, mark, ornament, ], [, black, heart, suit, ], [, black, question, mark, ornament, ]]",2018-11-17 23:36:27,,
"[wildfire, evacuees, at, camp, in, walmart, parking, lot, given, deadline, to, leave]",2018-11-17 23:36:13,,
"[defensible, space, is, needed, too, ,, at, least, 50, ', of, it, around, structures, ., but, all, prevention, is, only, effective, depending, on, kind, of, fire, ., sounds, like, the, camp, fire, was, a, catastrophic, combo, ,, superheated, by, wind, ., hard, to, get, ahead, of, embers, being, blown, a, half-mile, in, front, of, fireline, .]",2018-11-17 23:36:11,,
"[after, trading, barbs, all, year, ,, newsom, and, trump, meet, at, california, fire, zone]",2018-11-17 23:36:05,,
"[you, said, it, :, a, government, that, cannot, protect, its, citizens, is, illegitimate, ., california, #campfire, :, 71, dead, ,, over, a, thousand, missing, ,, and, tens, of, thousands, displaced, ,, with, over, 12000, structures, and, homes, destroyed, .]",2018-11-17 23:36:04,,
"[california, wildfires, have, already, claimed, 66, lives, ,, with, another, 631, still, missing, -, abc, news, -]",2018-11-17 23:36:03,,
"[dog, found, ', protecting, the, only, house, left, on, the, block, ', after, camp, fire, in, paradise, -, usa, today]",2018-11-17 23:36:03,,
"[63, dead, ,, 631, missing, in, deadliest, ,, most, destructive, fire, in, california, history]",2018-11-17 23:36:00,,
"[please, keep, sharing, and, looking, for, this, man's, father, #campfire]",2018-11-17 23:35:57,,
